,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31
AdjustmentsToAdditionalPaidInCapitalSharebasedCompensationRequisiteServicePeriodRecognitionValue,,,,,1100000.000
AllocatedShareBasedCompensationExpense,,2200000.000,1700000.000,,
AmortizationOfIntangibleAssets,100000.000,100000.000,100000.000,100000.000,
CapitalExpendituresIncurredButNotYetPaid,4100000.000,,,,4800000.000
CashAndCashEquivalentsPeriodIncreaseDecrease,0.000,,,,2700000.000
CashFlowHedgeGainLossToBeReclassifiedWithinTwelveMonths,500000.000,,,,
ComprehensiveIncomeNetOfTax,-8400000.000,3800000.000,9200000.000,-3000000.000,-5500000.000
CostOfGoodsSold,237200000.000,260500000.000,245500000.000,219900000.000,218100000.000
DeferredIncomeTaxExpenseBenefit,-1000000.000,,,,3900000.000
DefinedBenefitPlanAssetsTransferredToFromPlan,,,380900000.000,,
DepreciationDepletionAndAmortization,11400000.000,,,,11600000.000
DerivativeInstrumentsGainLossRecognizedInIncomeIneffectivePortionAndAmountExcludedFromEffectivenessTestingNet,,,0.000,,
DerivativeInstrumentsNotDesignatedAsHedgingInstrumentsGainLossNet,0.000,0.000,,,
DerivativeInstrumentsNotDesignatedAsHedgingInstrumentsLoss,,,200000.000,,
DiscontinuedOperationGainLossOnDisposalOfDiscontinuedOperationNetOfTax,1700000.000,0.000,0.000,0.000,0.000
DiscontinuedOperationIncomeLossFromDiscontinuedOperationNetOfTaxPerBasicShare,,0.000,0.000,,0.000
DiscontinuedOperationIncomeLossFromDiscontinuedOperationNetOfTaxPerDilutedShare,,0.000,0.000,,0.000
DiscontinuedOperationTaxEffectOfIncomeLossFromDisposalOfDiscontinuedOperation,-1800000.000,0.000,,,
EarningsPerShareBasic,,0.210,0.300,,-0.280
EarningsPerShareDiluted,,0.200,0.290,,-0.280
EffectOfExchangeRateOnCashAndCashEquivalents,-100000.000,,,,500000.000
EffectiveIncomeTaxRateContinuingOperations,0.085,0.394,0.371,,0.212
EmployeeServiceShareBasedCompensationTaxBenefitFromCompensationExpense,,800000.000,700000.000,,
GrossProfit,47200000.000,63200000.000,67900000.000,51800000.000,47100000.000
IncomeLossFromContinuingOperations,-4300000.000,5700000.000,8300000.000,-2200000.000,-7800000.000
IncomeLossFromContinuingOperationsBeforeIncomeTaxesExtraordinaryItemsNoncontrollingInterest,-4700000.000,9400000.000,13200000.000,-6300000.000,-9900000.000
IncomeLossFromContinuingOperationsPerBasicShare,,0.210,0.300,,-0.280
IncomeLossFromContinuingOperationsPerDilutedShare,,0.200,0.290,,-0.280
IncomeLossFromDiscontinuedOperationsNetOfTaxAttributableToReportingEntity,1700000.000,0.000,,,
IncomeTaxExpenseBenefit,-400000.000,3700000.000,4900000.000,-4100000.000,-2100000.000
IncomeTaxesPaidNet,,,,,-100000.000
IncreaseDecreaseInAccountsPayableAndAccruedLiabilities,,,,,-9200000.000
IncreaseDecreaseInAccruedIncomeTaxesPayable,,,,,-6200000.000
IncreaseDecreaseInInventories,,,,,14700000.000
IncreaseDecreaseInOperatingAssets,20200000.000,,,,
IncreaseDecreaseInOperatingLiabilities,-16500000.000,,,,
IncreaseDecreaseInOtherOperatingCapitalNet,,,,,500000.000
IncreaseDecreaseInReceivables,,,,,15000000.000
IncrementalCommonSharesAttributableToShareBasedPaymentArrangements,,406931.000,441655.000,,0.000
InterestExpense,,700000.000,600000.000,,500000.000
InterestPaid,,,,,500000.000
NetCashProvidedByUsedInFinancingActivities,36600000.000,,,,48200000.000
NetCashProvidedByUsedInFinancingActivitiesContinuingOperations,36600000.000,,,,48200000.000
NetCashProvidedByUsedInInvestingActivities,-7600000.000,,,,-12600000.000
NetCashProvidedByUsedInInvestingActivitiesContinuingOperations,-7600000.000,,,,-12600000.000
NetCashProvidedByUsedInOperatingActivities,-28900000.000,,,,-33400000.000
NetCashProvidedByUsedInOperatingActivitiesContinuingOperations,-28900000.000,,,,-33400000.000
NetIncomeLoss,-2600000.000,5700000.000,8300000.000,-2200000.000,-7800000.000
OciBeforeReclassificationsNetOfTaxAttributableToParent,-5200000.000,,,,
OperatingIncomeLoss,-4600000.000,11800000.000,14100000.000,-2400000.000,-9600000.000
OtherComprehensiveIncomeDefinedBenefitPlansAdjustmentNetOfTaxPortionAttributableToParent,-100000.000,-800000.000,-1100000.000,-200000.000,-1200000.000
OtherComprehensiveIncomeDerivativesQualifyingAsHedgesNetOfTaxPortionAttributableToParent,-1800000.000,-100000.000,-300000.000,600000.000,-400000.000
