,2011-10-01,2011-12-31,2012-03-31,2012-06-30,2012-09-29,2012-12-29,2013-09-28,2013-12-28,2014-03-29,2014-06-30,2014-09-27,2014-12-27,2015-03-28
AmortizationOfIntangibleAssets,117000.000,116000.000,117000.000,116000.000,117000.000,116000.000,61000.000,61000.000,61000.000,61000.000,61000.000,61000.000,61000.000
AntidilutiveSecuritiesExcludedFromComputationOfEarningsPerShareAmount,,,,,,,,,,,300000.000,,
CashAndCashEquivalentsPeriodIncreaseDecrease,-1485000.000,,,,4033000.000,,273000.000,,,,-2828000.000,,
ComprehensiveIncomeNetOfTax,-1375000.000,-1343000.000,-1095000.000,-734000.000,-2563000.000,-5141000.000,-85000.000,149000.000,126000.000,-644000.000,-202000.000,-2310000.000,-1587000.000
CostOfGoodsSold,9345000.000,8644000.000,10301000.000,9929000.000,6661000.000,7375000.000,7309000.000,7749000.000,8207000.000,7655000.000,7959000.000,6737000.000,8277000.000
DebtInstrumentInterestRateIncreaseDecrease,,,,,,,,,,,0.040,,
Depreciation,284000.000,,,,243000.000,,214000.000,,,,,,
DepreciationAndAmortization,,,,,,,,,,,262000.000,,
DividendsPreferredStock,,,,,,,80000.000,,,,,,
EarningsPerShareBasic,,,,,,,,0.010,0.000,,0.010,-0.180,-0.100
EarningsPerShareBasicAndDiluted,-0.070,-0.130,-0.160,-0.040,-0.290,-0.500,-0.050,,,,,,
EarningsPerShareDiluted,,,,,,,,0.010,0.000,,0.010,-0.180,-0.100
EffectOfExchangeRateOnCashAndCashEquivalents,-107000.000,,,,144000.000,,45000.000,,,,203000.000,,
EmployeeStockOwnershipPlanESOPWeightedAveragePurchasePriceOfSharesPurchased,,,,,,,,,,,0.000,,
ForeignCurrencyTransactionGainLossBeforeTax,-100000.000,-121000.000,-168000.000,-343000.000,-366000.000,262000.000,-96000.000,157000.000,140000.000,149000.000,78000.000,-174000.000,-291000.000
GainLossOnSaleOfPropertyPlantEquipment,,,,,49000.000,,-61000.000,,,,,,
GoodwillAndIntangibleAssetImpairment,,,,,,1708000.000,,,,,,,
GrossProfit,7274000.000,6508000.000,7175000.000,7043000.000,4709000.000,3433000.000,6262000.000,6839000.000,6914000.000,6605000.000,6443000.000,5060000.000,5837000.000
ImpairmentOfIntangibleAssetsExcludingGoodwill,,,,,,-234000.000,235000.000,,,,235000.000,,
IncomeLossFromContinuingOperationsBeforeIncomeTaxesExtraordinaryItemsNoncontrollingInterest,,,,,,,,,,,162000.000,-2447000.000,-1394000.000
IncomeLossFromContinuingOperationsBeforeIncomeTaxesMinorityInterestAndIncomeLossFromEquityMethodInvestments,-590000.000,-1196000.000,-1381000.000,-952000.000,-3073000.000,-5100000.000,-343000.000,306000.000,418000.000,,,,
IncomeTaxExpenseBenefit,29000.000,12000.000,157000.000,-594000.000,-13000.000,115000.000,55000.000,102000.000,153000.000,39000.000,80000.000,-90000.000,-70000.000
IncomeTaxesPaidNet,7000.000,,,,21000.000,,23000.000,,,,18000.000,,
IncreaseDecreaseInAccountsPayable,-4000.000,,,,-629000.000,,-536000.000,,,,-1137000.000,,
IncreaseDecreaseInAccountsReceivable,447000.000,,,,-2123000.000,,-1447000.000,,,,490000.000,,
