,2011-10-31,2012-01-31,2013-01-31,2013-04-30,2013-07-31,2013-10-31,2014-01-31,2014-04-30,2014-07-31,2014-10-31,2015-01-31,2015-04-30,2015-07-31,2015-10-31,2016-01-31,2016-10-31,2017-01-31
AccountsPayableAndAccruedLiabilitiesCurrent,63857.000,66886.000,101573.000,123049.000,107811.000,128517.000,104899.000,77471.000,66774.000,89389.000,84769.000,124655.000,137498.000,159756.000,168388.000,235997.000,239521.000
AccountsReceivableNetCurrent,,,,,,,,91.000,252.000,377.000,433.000,,,,,13202.000,22798.000
AccumulatedDepreciationDepletionAndAmortizationPropertyPlantAndEquipment,,,1510.000,1547.000,1644.000,1734.000,1805.000,1805.000,,,,,,,,,
AdditionalPaidInCapital,83292.000,131557.000,192317.000,237017.000,237017.000,520217.000,550643.000,576491.000,620843.000,717635.000,1074483.000,1077315.000,1077315.000,1077777.000,1166116.000,1429309.000,1593606.000
Assets,11500.000,6100.000,8169.000,23056.000,2016.000,75.000,27852.000,5293.000,37929.000,2537.000,1254.000,126.000,,,200.000,28444.000,
AssetsCurrent,10485.000,5241.000,7874.000,22798.000,1855.000,4.000,27852.000,5293.000,,,,,,,,,72427.000
Cash,10485.000,,72.000,112.000,1855.000,4.000,27852.000,5202.000,34194.000,8.000,,,,,200.000,12742.000,6393.000
CashAndCashEquivalentsAtCarryingValue,10485.000,5241.000,,,,,,,,,,,,0.000,,,
CashFDICInsuredAmount,,,,250000.000,,,,,,,,,,,,,
CommonStockParOrStatedValuePerShare,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001
CommonStockShareSubscribedButUnissuedSubscriptionsReceivable,,2000.000,,,,,,,,,,,,,,,
CommonStockSharesAuthorized,250000000.000,250000000.000,250000000.000,250000000.000,250000000.000,250000000.000,250000000.000,250000000.000,250000000.000,250000000.000,250000000.000,250000000.000,250000000.000,250000000.000,250000000.000,250000000.000,1000000000.000
CommonStockSharesIssued,7312038.000,8297038.000,9537038.000,9837038.000,9837038.000,14637038.000,17547277.000,22177277.000,35219481.000,165372208.000,1535004.000,1856671.000,1856671.000,1948502.000,32498502.000,41172124.000,57302143.000
CommonStockSharesOutstanding,7312038.000,8297038.000,9537038.000,9837038.000,9837038.000,14637038.000,17547277.000,22177277.000,35219481.000,165372208.000,1535004.000,1856671.000,1856671.000,1948502.000,32498502.000,41172124.000,57302143.000
CommonStockValue,7312.000,8298.000,9537.000,9837.000,9837.000,14638.000,17548.000,22177.000,35220.000,,,1857.000,1857.000,1949.000,32498.000,41172.000,57302.000
CommonStockValueOutstanding,,,,,,,,,,165372.000,1535.000,,,,,,
ConvertibleDebtCurrent,,,,,32500.000,51500.000,71887.000,58840.000,96901.000,119690.000,56102.000,75883.000,82865.000,82677.000,79872.000,153035.000,179191.000
DebtInstrumentUnamortizedDiscount,,,,,,,773.000,4560.000,32099.000,,27328.000,6982.000,,,,91632.000,113608.000
DeferredTaxAssetsGross,,,,171158.000,,,,219843.000,,,,312958.000,,,,,
DeferredTaxAssetsLiabilitiesNet,,,,,,,,,,,,0.000,,,,,
DeferredTaxAssetsOperatingLossCarryforwards,,,,171158.000,,,,219843.000,,,,312958.000,,,,,
DeferredTaxAssetsValuationAllowance,,,,171158.000,,,,219843.000,,,,312958.000,,,,,
DerivativeLiabilitiesCurrent,,,,,,,35950.000,47706.000,88077.000,65651.000,321562.000,357985.000,158385.000,471073.000,880773.000,558275.000,418893.000
DevelopmentStageEnterpriseDeficitAccumulatedDuringDevelopmentStage,-246661.000,-304806.000,388484.000,463186.000,523752.000,796973.000,869955.000,867988.000,960982.000,,,,,,,,
DueToOfficersOrStockholdersCurrent,,,60929.000,,,,,,,,,,,,,,
DueToOtherRelatedPartiesClassifiedCurrent,,,32297.000,,,,,,,,,,,,,,
DueToRelatedPartiesCurrent,0.000,102165.000,93226.000,60367.000,59247.000,58176.000,81380.000,47696.000,33196.000,17846.000,6291.000,28284.000,29310.000,42248.000,52692.000,23973.000,23544.000
EmployeeRelatedLiabilitiesCurrent,,,,24000.000,48000.000,24000.000,35500.000,42900.000,57900.000,69965.000,9000.000,,,,,,
Liabilities,167557.000,169051.000,194799.000,239388.000,278914.000,262193.000,329616.000,274613.000,342848.000,362541.000,477724.000,586807.000,408058.000,755754.000,1181725.000,985896.000,
LiabilitiesAndStockholdersEquity,11500.000,6100.000,8169.000,23056.000,2016.000,75.000,27852.000,5293.000,37929.000,2537.000,1254.000,126.000,,,200.000,28444.000,72427.000
LiabilitiesCurrent,,,,,,,,,,,,,,,,,875765.000
NotesPayableCurrent,103700.000,0.000,,31972.000,31356.000,,,,,,,,,,,14616.000,14616.000
OperatingLossCarryforwards,,,,503407.000,,,,646596.000,,,,936420.000,,,,,
PreferredStockParOrStatedValuePerShare,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001
PreferredStockSharesAuthorized,10000000.000,10000000.000,10000000.000,10000000.000,10000000.000,10000000.000,10000000.000,10000000.000,10000000.000,10000000.000,10000000.000,10000000.000,10000000.000,10000000.000,10000000.000,10000000.000,10000000.000
PreferredStockSharesIssued,0.000,,,,,0.000,,,,,,,,,,,
PreferredStockSharesOutstanding,0.000,,,,,0.000,,,,,,,,,,,
PreferredStockValue,0.000,0.000,,,,,,,,,,,,,,,
PrepaidExpenseCurrent,,,7802.000,22686.000,,,,,3483.000,2152.000,821.000,126.000,,,,2500.000,43236.000
PropertyPlantAndEquipmentGross,,,1805.000,1805.000,1805.000,1805.000,1805.000,1805.000,,,,,,,,,
PropertyPlantAndEquipmentNet,1015.000,859.000,295.000,258.000,161.000,71.000,,,,,,,,,,,
RetainedEarningsAccumulatedDeficit,,,,,,,,,,-1243011.000,-1552488.000,-1665853.000,-1487230.000,-1835480.000,-2380139.000,-2427933.000,-2440836.000
StockholdersEquity,-156057.000,-162951.000,-186630.000,-216332.000,-276898.000,-262118.000,-301764.000,-269320.000,-304919.000,-360004.000,-476470.000,-586681.000,-408058.000,-755754.000,-1181525.000,-957452.000,-803338.000
StockholdersEquityIncludingPortionAttributableToNoncontrollingInterest,-156057.000,-162951.000,-186630.000,-216332.000,-276898.000,-262118.000,-301764.000,-269320.000,-304919.000,-360004.000,-476470.000,-586681.000,,,-1181525.000,-957452.000,
StockholdersEquityNoteSubscriptionsReceivable,,,,,,,,,,,,,,,,,13410.000
