,2011-06-30,2011-09-30,2011-12-31,2012-03-31,2012-06-30,2012-09-30,2012-12-31,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30
AccruedLiabilitiesAndOtherLiabilities,,,,,,,,,,,,,,,,,,1058383.000
AccumulatedDepreciationDepletionAndAmortizationPropertyPlantAndEquipment,,,,,,2109103.000,,,,2233534.000,,,,2382853.000,,,,2522141.000
AccumulatedOtherComprehensiveIncomeLossNetOfTax,1660.000,1336.000,1063.000,1013.000,1156.000,1019.000,925.000,-4097.000,-81354.000,-361394.000,-433585.000,-237865.000,-145281.000,-121279.000,-46055.000,-27786.000,-105354.000,-54325.000
AdditionalPaidInCapitalCommonStock,11888512.000,11945757.000,11950125.000,11957946.000,11966849.000,12016820.000,12049483.000,11315333.000,10802409.000,10647396.000,10660505.000,10570249.000,10596346.000,10025400.000,10031908.000,9981513.000,10030616.000,10077648.000
AdvancePaymentsByBorrowersForTaxesAndInsurance,540660.000,472816.000,758403.000,544988.000,618086.000,517517.000,802508.000,429293.000,506097.000,477035.000,869634.000,274632.000,637971.000,633159.000,1014927.000,405121.000,710365.000,717869.000
AdvancesFromFederalHomeLoanBanks,,,,,,,,,,,5500000.000,5500000.000,4500000.000,,,,,
AssetBackedSecuritiesAtCarryingValue,27978.000,25592.000,18472.000,17485.000,,,,,,,,,,,,,,
Assets,139698091.000,137514994.000,137237773.000,138529991.000,143706595.000,138489160.000,141110927.000,139748039.000,142093919.000,140950001.000,142518543.000,145942699.000,151871445.000,152187051.000,154451131.000,155791331.000,154625584.000,155016237.000
AssetsFairValueDisclosure,,,,,,,,,6727509.000,6300711.000,6183235.000,7733459.000,6873728.000,8409150.000,7772217.000,6550200.000,6432074.000,5863882.000
AssetsFairValueDisclosureNonrecurring,,,,,,,,,,,862510.000,853906.000,853906.000,,725645.000,301728.000,841463.000,972802.000
AvailableForSaleDebtSecuritiesAmortizedCostBasis,,,,,,,,,,,,,,,,,,5943405.000
AvailableForSaleSecurities,,,,,0.000,,,2240776.000,6716211.000,6291877.000,6175355.000,7726371.000,6867456.000,8403565.000,7767380.000,6546445.000,6428700.000,5860878.000
AvailableForSaleSecuritiesAccumulatedGrossUnrealizedGainBeforeTax,,,,,,,,,,,,,,,,,296.000,4873.000
AvailableForSaleSecuritiesAccumulatedGrossUnrealizedLossBeforeTax,,,,,,,,,,,,,,,,,160222.000,87400.000
AvailableForSaleSecuritiesAmortizedCost,,,,,15141.000,14269.000,13513.000,12648.000,6840392.000,6840171.000,,8087292.000,,8587838.000,7837642.000,6588846.000,6588626.000,5943405.000
AvailableForSaleSecuritiesDebtMaturitiesAfterFiveThroughTenYearsAmortizedCost,,,,,4405.000,8932.000,544.000,4741.000,,,,,,,,,,
AvailableForSaleSecuritiesDebtMaturitiesAfterFiveThroughTenYearsFairValue,,,,,4957.000,9873.000,589.000,5256.000,,,,,,,,,,
AvailableForSaleSecuritiesDebtMaturitiesAfterOneThroughFiveYearsAmortizedCost,,,,,9659.000,996.000,8694.000,7907.000,,292346.000,,291848.000,291599.000,145709.000,,,,
AvailableForSaleSecuritiesDebtMaturitiesAfterOneThroughFiveYearsFairValue,,,,,10717.000,1057.000,9574.000,8177.000,,290812.000,,291701.000,292146.000,146117.000,,,,
