,2011-03-31,2011-06-30,2011-09-30,2011-12-31,2012-03-31,2012-06-30,2012-09-30,2012-12-31,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31,2017-06-30
AccretionExpense,,,,,,600000.000,400000.000,,700000.000,800000.000,600000.000,600000.000,300000.000,300000.000,300000.000,100000.000,,,,,200000.000,,,,,
AdjustmentForAmortization,,,5843000.000,,5517000.000,5490000.000,5766000.000,5634000.000,5564000.000,5953000.000,5776000.000,5661000.000,4616000.000,3452000.000,3398000.000,4055000.000,3012000.000,3007000.000,2900000.000,2807000.000,2606000.000,2590000.000,2845000.000,2265000.000,2493000.000,2422000.000
AdjustmentsNoncashItemsToReconcileNetIncomeLossToCashProvidedByUsedInOperatingActivitiesOther,383000.000,,,,,,,,,,,,,,,,,,,,,,,,,
AdjustmentsToAdditionalPaidInCapitalSharebasedCompensationRequisiteServicePeriodRecognitionValue,6671000.000,,,,10553000.000,,,,10055000.000,,,,9503000.000,,,,6736000.000,,,,5943000.000,,,,7067000.000,
AdjustmentsToAdditionalPaidInCapitalTaxEffectFromShareBasedCompensation,8000.000,,,,177000.000,,,,180000.000,,,,258000.000,,,,1972000.000,,,,107000.000,,,,,
AllocatedShareBasedCompensationExpense,,9142000.000,7140000.000,,10303000.000,7078000.000,6654000.000,,9933000.000,7266000.000,5421000.000,,9076000.000,6321000.000,3806000.000,,6942000.000,4368000.000,4571000.000,,6662000.000,4778000.000,4860000.000,,6681000.000,2488000.000
AmortizationOfDebtDiscountPremium,,,,,300000.000,,,,,,,,,,,,,,,,,,,,,
AmortizationOfIntangibleAssets,5454000.000,5498000.000,5843000.000,5576000.000,5517000.000,5490000.000,5766000.000,5634000.000,5564000.000,5953000.000,5776000.000,5661000.000,4616000.000,3452000.000,3398000.000,4055000.000,3012000.000,3007000.000,2900000.000,2807000.000,2606000.000,2590000.000,2845000.000,2265000.000,2493000.000,2422000.000
AntidilutiveSecuritiesExcludedFromComputationOfEarningsPerShareAmount,,2345000.000,2612000.000,,2081000.000,3530000.000,5421000.000,-6089000.000,3486000.000,3593000.000,4586000.000,-7302000.000,3177000.000,3637000.000,,,,,,,,,,,,
BusinessCombinationConsiderationTransferred1,,,,,,,,,,26800000.000,26800000.000,,,,,,,,,,,,,,,
BusinessCombinationContingentConsiderationArrangementsChangeInAmountOfContingentConsiderationAsset1,,,,,,,,,,,,,,,,,234000.000,137000.000,159000.000,,,,,,,
BusinessCombinationContingentConsiderationArrangementsChangeInAmountOfContingentConsiderationLiability,,,,,-557000.000,3541000.000,-403000.000,483000.000,-731000.000,,,,,,,,,,,,,,,,,
BusinessCombinationContingentConsiderationArrangementsChangeInAmountOfContingentConsiderationLiability1,,,,,,,,,,-7452000.000,630000.000,,-1843000.000,-5000.000,257000.000,-85000.000,234000.000,-1538000.000,159000.000,-55000.000,1134000.000,206000.000,201000.000,623000.000,395000.000,777000.000
BusinessCombinationStepAcquisitionEquityInterestInAcquireeRemeasurementGainOrLoss,,,,,,,,,,,,,,,,,,1675000.000,,,-980000.000,,,,-166000.000,-536000.000
BusinessCombinationStepAcquisitionEquityInterestInAcquireeRemeasurementLoss,,,,,,,,,,,,,,,,,,1675000.000,,,,,,,,
CashAndCashEquivalentsPeriodIncreaseDecrease,-272203000.000,,,,-81985000.000,,,,-56082000.000,,,,-128828000.000,,,,-58385000.000,,,,-35309000.000,,,,-95199000.000,
