,2011-06-30,2011-09-30,2011-12-31,2012-03-31,2012-06-30
AccretionExpense,104000.000,,,,19000.000
AllocatedShareBasedCompensationExpense,,,,,74000.000
AntidilutiveSecuritiesExcludedFromComputationOfEarningsPerShareAmount,,,,,9852879.000
AssetImpairmentCharges,,216000.000,97000.000,,9000.000
CashAndCashEquivalentsPeriodIncreaseDecrease,8667000.000,,,,2449000.000
ComprehensiveIncomeNetOfTax,-3088000.000,-4578000.000,-2444000.000,-2670000.000,-3762000.000
ConversionOfStockAmountConverted1,,,,,1200000.000
ConversionOfStockSharesIssued1,,,,,1875710.000
CostOfRevenue,11236000.000,6705000.000,7832000.000,11060000.000,9259000.000
Depreciation,,,,,300000.000
DepreciationDepletionAndAmortization,248000.000,,,,272000.000
DividendsPreferredStock,43000.000,43000.000,-43000.000,130000.000,43000.000
EarningsPerShareDiluted,-0.020,-0.030,-0.010,-0.020,-0.020
EffectOfExchangeRateOnCashAndCashEquivalents,26000.000,,,,-5000.000
FairValueAssumptionsExpectedVolatilityRate,,,,,1.005
FairValueAssumptionsRiskFreeInterestRate,,,,,0.010
ForeignCurrencyTransactionGainLossBeforeTax,209000.000,279000.000,127000.000,11000.000,-12000.000
GeneralAndAdministrativeExpense,3525000.000,3736000.000,856000.000,2791000.000,3410000.000
GrossProfit,2849000.000,1758000.000,673000.000,2268000.000,1715000.000
IncomeTaxesPaid,81000.000,,,,17000.000
IncreaseDecreaseInAccountsPayable,-189000.000,,,,3495000.000
IncreaseDecreaseInAccountsReceivable,1186000.000,,,,-551000.000
IncreaseDecreaseInAccruedLiabilities,320000.000,,,,842000.000
IncreaseDecreaseInInventories,-2324000.000,,,,-152000.000
IncreaseDecreaseInOtherNoncurrentAssets,,,,,127000.000
IncreaseDecreaseInPrepaidDeferredExpenseAndOtherAssets,443000.000,,,,-703000.000
InterestAndOtherIncome,1000.000,2000.000,254000.000,145000.000,28000.000
InterestPaid,154000.000,,,,
InventoryWriteDown,248000.000,,,,72000.000
LineOfCreditFacilityDecreaseRepayments,,,,,17000000.000
NetCashProvidedByUsedInFinancingActivities,11312000.000,,,,
NetCashProvidedByUsedInFinancingActivitiesContinuingOperations,11312000.000,,,,
NetCashProvidedByUsedInInvestingActivities,-347000.000,,,,-28000.000
NetCashProvidedByUsedInInvestingActivitiesContinuingOperations,-347000.000,,,,-28000.000
NetCashProvidedByUsedInOperatingActivities,-2324000.000,,,,2482000.000
NetCashProvidedByUsedInOperatingActivitiesContinuingOperations,-2324000.000,,,,2482000.000
NetIncomeLoss,-3091000.000,-4563000.000,-2417000.000,-2662000.000,-3795000.000
NetIncomeLossAvailableToCommonStockholdersDiluted,-3134000.000,-4606000.000,-2460000.000,,-3838000.000
OperatingExpenses,5098000.000,5520000.000,2316000.000,4212000.000,4661000.000
OperatingIncomeLoss,-2249000.000,-3762000.000,-1643000.000,-1944000.000,-2946000.000
OtherComprehensiveIncomeForeignCurrencyTransactionAndTranslationAdjustmentNetOfTaxPortionAttributableToParent,3000.000,-15000.000,-27000.000,-8000.000,33000.000
OtherNonoperatingExpense,1052000.000,1082000.000,-1155000.000,3184000.000,865000.000
PaymentsToAcquirePropertyPlantAndEquipment,347000.000,,,,28000.000
ProceedsFromIssuanceOfCommonStock,12312000.000,,,,
ProvisionForDoubtfulAccounts,740000.000,,,,203000.000
RelatedPartyTransactionOtherRevenuesFromTransactionsWithRelatedParty,,,,,100000.000
RepaymentsOfShortTermDebt,3000000.000,,,,
ResearchAndDevelopmentExpense,906000.000,941000.000,812000.000,957000.000,550000.000
Revenues,14085000.000,8463000.000,8505000.000,13328000.000,10974000.000
SalesRevenueNet,14085000.000,8463000.000,8505000.000,13328000.000,10974000.000
SellingAndMarketingExpense,667000.000,627000.000,551000.000,463000.000,692000.000
ShareBasedCompensation,200000.000,,,,74000.000
ShareBasedCompensationArrangementByShareBasedPaymentAwardEquityInstrumentsOtherThanOptionsVestedInPeriod,,,,,8547.000
ShareBasedCompensationArrangementByShareBasedPaymentAwardSharesIssuedInPeriod,,,,,12820.000
WeightedAverageNumberOfDilutedSharesOutstanding,156344000.000,166970000.000,167899000.000,-325972000.000,169980000.000
