,2012-03-31,2012-12-31,2013-03-31,2013-06-30,2014-12-31,2015-03-31,2015-06-30
AdjustmentsToAdditionalPaidInCapitalConvertibleDebtWithConversionFeature,,,,,146667.000,,
AdjustmentsToAdditionalPaidInCapitalWarrantIssued,,1521324.000,,,,,
AllocatedShareBasedCompensationExpense,,,,,,,20678.000
AmortizationOfFinancingCosts,,14000.000,,,,,
AmortizationOfFinancingCostsAndDiscounts,,51116.000,,,13333.000,,
BusinessAcquisitionEquityInterestsIssuedOrIssuableNumberOfSharesIssued,,,,,150000000.000,,
CashAndCashEquivalentsPeriodIncreaseDecrease,,244333.000,,,593606.000,,
ComprehensiveIncomeNetOfTax,,,,,,12302.000,-523366.000
ComprehensiveIncomeNetOfTaxIncludingPortionAttributableToNoncontrollingInterest,-7374293.000,-2105174.000,-3202573.000,,,,
CostOfGoodsAndServicesSold,,10988.000,27504.000,114655.000,,,
CostOfRevenue,-5866.000,,,,,,
CostsAndExpenses,1874182.000,1939931.000,2063965.000,2245188.000,24920912.000,397904.000,354459.000
CostsAndExpensesRelatedParty,0.000,,,,,,
DebtConversionConvertedInstrumentSharesIssued1,,38526070.000,,,,,
DebtInstrumentConvertibleBeneficialConversionFeature,-4726906.000,0.000,,,,,
DebtInstrumentConvertibleThresholdPercentageOfStockPriceTrigger,,,,,0.050,,
DeferredSalesInducementsAmortizationExpense,,,,316274.000,,,
Depreciation,,3462.000,,,1127.000,,
DepreciationDepletionAndAmortization,,,,,1127.000,,1169.000
DerivativeInstrumentsNotDesignatedAsHedgingInstrumentsGainLossNet,,,,,723712.000,504081.000,-72009.000
EarningsPerShareBasic,,-0.010,-0.020,-0.020,-0.660,,-0.010
EarningsPerShareBasicAndDiluted,-0.060,-0.010,-0.020,-0.020,-0.660,0.000,
EarningsPerShareDiluted,,-0.010,-0.020,-0.020,-0.660,,-0.010
ExtraordinaryItemGainOrLossNetOfTaxAttributableToReportingEntity,,,,,-24425921.000,,
FairValueAdjustmentOfWarrants,,,,,-723712.000,,
FairValueOfAssetsAcquired,,,,,74681.000,,
GainsLossesOnExtinguishmentOfDebt,178702.000,,,,,,
GeneralAndAdministrativeExpense,1874182.000,1190013.000,1304261.000,1783388.000,2927430.000,384417.000,263381.000
GoodwillImpairmentLoss,,,,,21633882.000,,
GrossProfit,18308.000,,,,,,
ImpairmentLossesRelatedToRealEstatePartnerships,,,,,,,20625.000
IncomeLossBeforeExtraordinaryItemsAndCumulativeEffectOfChangeInAccountingPrinciple,,,,,,64585.000,-448307.000
IncreaseDecreaseInAccountsPayableAndAccruedLiabilities,,-273692.000,,,-215491.000,,
IncreaseDecreaseInAccountsReceivable,,-9573.000,,,213.000,,
IncreaseDecreaseInAccountsReceivableRelatedParties,,,,,-6115.000,,
IncreaseDecreaseInDeferredRevenue,,0.000,,,,,
IncreaseDecreaseInDueToRelatedPartiesCurrent,,0.000,,,,,
IncreaseDecreaseInInventories,,252933.000,,,,,
IncreaseDecreaseInPrepaidDeferredExpenseAndOtherAssets,,,,,13737.000,,
IncreaseDecreaseInPrepaidExpense,,-308133.000,,,,,
InterestExpenseRelatedParty,965695.000,194966.000,161482.000,1807888.000,95061.000,94985.000,94986.000
IssuanceOfStockAndWarrantsForServicesOrClaims,,120000.000,,,,,
MarketableSecuritiesGainLoss,,,,,-211.000,,
MarketableSecuritiesRealizedGainLossOtherThanTemporaryImpairmentsAmount,0.000,,,,,,
MarketableSecuritiesUnrealizedGainLoss,,,,,,-502.000,-13.000
MarketingAndAdvertisingExpense,,,,,369100.000,,18189.000
NetCashProvidedByUsedInFinancingActivities,,1648746.000,,,1580000.000,,
NetCashProvidedByUsedInFinancingActivitiesContinuingOperations,,1648746.000,,,1580000.000,,
NetCashProvidedByUsedInInvestingActivities,,-23442.000,,,-5147.000,,
NetCashProvidedByUsedInInvestingActivitiesContinuingOperations,,-23442.000,,,-5147.000,,
NetCashProvidedByUsedInOperatingActivities,,-1380971.000,,,-981247.000,,
NetCashProvidedByUsedInOperatingActivitiesContinuingOperations,,-1380971.000,,,-981247.000,,
NetIncomeLoss,-7369773.000,-2105174.000,-3202573.000,-3637039.000,-24425922.000,64083.000,-448320.000
NetIncomeLossAttributableToNoncontrollingInterest,,,,,-96900.000,-52283.000,-75059.000
NoncashOrPartNoncashAcquisitionInterestAcquired1,,,,,0.510,,
NonoperatingIncomeExpense,-5513899.000,-194966.000,-1167726.000,-1599586.000,,,
OperatingIncomeLoss,-1855874.000,-1910208.000,-2034847.000,-2037453.000,-24920912.000,12302.000,-521340.000
OtherAssetImpairmentCharges,,,,,21633882.000,,20625.000
OtherComprehensiveIncomeAvailableforsaleSecuritiesAdjustmentNetOfTaxPortionAttributableToParent,-4520.000,0.000,0.000,,,,
OtherComprehensiveIncomeLossNetOfTax,,,,,321.000,,
OtherIncome,,,,,398091.000,410206.000,-166881.000
OtherNonoperatingIncome,,,,,,-397904.000,-354459.000
OtherOperatingIncome,,,,,1282.000,1110.000,114.000
PaymentsOfDividends,,,,,231632.000,,
PaymentsOfFinancingCosts,,122578.000,,,,,
PaymentsToAcquireIntangibleAssets,,0.000,,,-3630.000,,
