,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31
AccountsPayableAndAccruedLiabilitiesCurrent,5646567.000,19880000.000,22266000.000,22795000.000,25024000.000,23427000.000,27336000.000,23030000.000,23617000.000,21475000.000,28242000.000,,
AccountsPayableCurrent,,,,,,,,,,,,8790000.000,6242000.000
AccountsPayableTradeCurrent,1191484.000,877000.000,1577000.000,1266000.000,971000.000,3288000.000,5621000.000,4776000.000,4155000.000,4519000.000,6150000.000,,
AccountsReceivableNetCurrent,,,,,,21869000.000,20130000.000,,23802000.000,24998000.000,23306000.000,24035000.000,23989000.000
AccruedLiabilitiesCurrent,,,,,,,,,,,,17702000.000,17576000.000
AccruedSalesCommissionCurrent,387788.000,281000.000,287000.000,351000.000,360000.000,308000.000,,,,,,,
AccumulatedDepreciationDepletionAndAmortizationPropertyPlantAndEquipment,4728862.000,8405000.000,12975000.000,16428000.000,19685000.000,23507000.000,30669000.000,37638000.000,44217000.000,48382000.000,51840000.000,54609000.000,58516000.000
AccumulatedOtherComprehensiveIncomeLossBeforeTax1,181935.000,1000.000,227000.000,288000.000,531000.000,,,,,,,,
AccumulatedOtherComprehensiveIncomeLossNetOfTax,,,,,,105000.000,-654000.000,,-1730000.000,-3740000.000,-3948000.000,-4546000.000,-3671000.000
AdditionalPaidInCapital,,,,,,177276000.000,177276000.000,,177276000.000,177276000.000,177276000.000,177276000.000,177276000.000
AllowanceForDoubtfulAccountsReceivable,,,,,,,,,,,,1972000.000,
AllowanceForDoubtfulAccountsReceivableCurrent,,,,,,56000.000,111000.000,,198000.000,560000.000,1000.000,1972000.000,1740000.000
Assets,,,,,,780192000.000,755799000.000,,686867000.000,666561000.000,648469000.000,634092000.000,616863000.000
AssetsCurrent,,,,,,99641000.000,84967000.000,,67439000.000,67166000.000,61610000.000,58502000.000,50346000.000
BusinessCombinationContingentConsiderationLiability,,,,,,,,,0.000,0.000,0.000,,
CashAndCashEquivalentsAtCarryingValue,,,,,,48816000.000,38955000.000,,29218000.000,27850000.000,23150000.000,17977000.000,7642000.000
CommonStockParOrStatedValuePerShare,0.010,0.010,0.010,0.010,0.010,0.010,0.010,,0.010,0.010,0.010,0.010,0.010
CommonStockSharesAuthorized,30000100.000,30000100.000,30000100.000,30000100.000,30000100.000,30000100.000,30000100.000,,30000100.000,30000100.000,30000100.000,30000100.000,30000100.000
CommonStockSharesIssued,10000000.000,10020100.000,10000100.000,10000100.000,,,,,,,,,
CommonStockSharesOutstanding,10000000.000,10000000.000,10000100.000,10000100.000,,,,,,,,,
CommonStockValue,,,,,,149000.000,149000.000,,149000.000,149000.000,149000.000,149000.000,149000.000
CommonStocksIncludingAdditionalPaidInCapital,100000000.000,100000000.000,100000000.000,,,,,,,,,,
DebtInstrumentCarryingAmount,,,,,,,,562235000.000,,,,572363000.000,
DebtInstrumentUnamortizedDiscountPremiumNet,,,,5003000.000,,,,14196000.000,,,,18588000.000,
DeferredFinanceCostsNoncurrentNet,,,,,,8793000.000,8472000.000,,,,,,
DeferredIncomeTaxLiabilities,,,,,,0.000,,,,,,47297000.000,
DeferredTaxAssetsGross,,,,,,,,,,,,68560000.000,
DeferredTaxAssetsLiabilitiesNetCurrent,,,,,,4075000.000,4431000.000,,,,,,
DeferredTaxAssetsLiabilitiesNetNoncurrent,,,,,,,,,37000.000,37000.000,37000.000,9000.000,9000.000
DeferredTaxAssetsNet,,,,,,,,,,,,40349000.000,
DeferredTaxAssetsOperatingLossCarryforwards,,,,,,,,,,,,47019000.000,
DeferredTaxAssetsOperatingLossCarryforwardsDomestic,,,,,,,,86400000.000,,,,115900000.000,
DeferredTaxAssetsOperatingLossCarryforwardsForeign,,,,,,,,16900000.000,,,,18600000.000,
DeferredTaxAssetsOperatingLossCarryforwardsStateAndLocal,,,,,,,,63400000.000,,,,43600000.000,
DeferredTaxAssetsOther,,,,,,,,,,,,1654000.000,
DeferredTaxAssetsPropertyPlantAndEquipment,,,,,,,,,,,,1830000.000,
DeferredTaxAssetsTaxCreditCarryforwardsForeign,,,,,,,,8800000.000,,,,,
DeferredTaxAssetsTaxCreditCarryforwardsResearch,,,,,,,,1600000.000,,,,,
DeferredTaxAssetsTaxDeferredExpenseCompensationAndBenefitsEmployeeCompensation,,,,,,,,,,,,1818000.000,
