,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31
AccountsPayableAndAccruedLiabilitiesCurrent,,,,,211723.000
AccountsPayableCurrent,2475.000,975.000,,6117.000,
AdditionalPaidInCapital,21768.000,20882.000,60384.000,90377.000,5698167.000
Assets,,,,190.000,106000.000
AssetsCurrent,,,,190.000,
BankOverdrafts,,,,,771.000
CashAndCashEquivalentsAtCarryingValue,,,,190.000,
CommonStockParOrStatedValuePerShare,0.001,0.001,0.001,0.001,0.001
CommonStockSharesAuthorized,185000000.000,185000000.000,500000000.000,500000000.000,1000000000.000
CommonStockSharesIssued,4034000.000,4929000.000,533606.000,540704.000,24666182.000
CommonStockSharesOutstanding,4034000.000,4929000.000,533606.000,540704.000,24666182.000
CommonStockValue,4034.000,4929.000,534.000,541.000,24666.000
ConvertibleNotesPayableCurrent,,,,,614000.000
DebtInstrumentFaceAmount,,,,,600000.000
DebtInstrumentUnamortizedDiscountCurrent,,,,,1667.000
DeferredTaxAssetsGross,,,,,1926288.000
DeferredTaxAssetsOperatingLossCarryforwards,4191.000,,,,4939194.000
DeferredTaxAssetsValuationAllowance,4191.000,,,,1926288.000
DueToRelatedPartiesCurrent,19743.000,29743.000,20725.000,20725.000,20725.000
InterestReceivable,,,,,6000.000
InterestReceivableNoncurrent,,,,,6000.000
LiabilitiesAndStockholdersEquity,,,,190.000,106000.000
LiabilitiesCurrent,22218.000,30718.000,20725.000,26842.000,1445552.000
NotesPayableCurrent,,,,,598333.000
OperatingLossCarryforwards,48218.000,,,,1926288.000
OtherAssetsNoncurrent,,,,,106000.000
PreferredStockSharesAuthorized,,,10000000.000,10000000.000,
PreferredStockSharesIssued,,,0.000,0.000,
PreferredStockSharesOutstanding,,,0.000,0.000,
RetainedEarningsAccumulatedDeficit,-48218.000,-56718.000,-81643.000,-117570.000,-7062385.000
SharesIssuedPricePerShare,0.001,,,,
StockholdersEquity,-22218.000,-30718.000,-20725.000,-26652.000,-1339552.000
