,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31
AccountsPayableCurrent,5224349.000,7787237.000,8025172.000,9259449.000,6018390.000,5056055.000,5699438.000,7075622.000
AccountsPayableInterestBearingCurrent,1619897.000,,,,,,,999733.000
AccountsReceivableNetCurrent,22847224.000,7295144.000,11662819.000,12542013.000,88835.000,25580.000,1382311.000,11030.000
AccruedEmployeeBenefitsCurrent,546095.000,,,,,,,786467.000
AccruedLiabilitiesCurrent,5647702.000,6961617.000,6946187.000,7791482.000,7479144.000,5975359.000,5756643.000,5386397.000
AccruedProfessionalFeesCurrent,1282639.000,,,,,,,1470298.000
AdditionalPaidInCapital,844539059.000,845435598.000,846301047.000,847223211.000,849598537.000,850666442.000,851827474.000,852974373.000
Assets,1099101270.000,1240826724.000,1488041949.000,1823011675.000,1818212387.000,1786002314.000,1760213403.000,1746234880.000
AssetsCurrent,233211457.000,166486165.000,138475064.000,98254221.000,96399367.000,80637311.000,62880666.000,63971128.000
CashAndCashEquivalentsAtCarryingValue,204821183.000,134715783.000,80344476.000,22034919.000,47321200.000,43581900.000,31839639.000,17018552.000
CommonStockParOrStatedValuePerShare,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010
CommonStockSharesAuthorized,450000000.000,450000000.000,450000000.000,450000000.000,450000000.000,450000000.000,450000000.000,450000000.000
CommonStockSharesIssued,58057493.000,58057493.000,58057493.000,58057493.000,58314443.000,58324573.000,58335007.000,58342201.000
CommonStockSharesOutstanding,58057493.000,58057493.000,57705393.000,57225162.000,55101413.000,54973143.000,54967332.000,54974526.000
CommonStockValue,580575.000,580575.000,580575.000,580575.000,583145.000,583246.000,583350.000,583422.000
ContractualObligation,871400000.000,671900000.000,405500000.000,53600000.000,,,,
DebtInstrumentCarryingAmount,,,,,820711318.000,803092121.000,787721924.000,770102728.000
DebtInstrumentCollateralAmount,,652600000.000,1047800000.000,1601300000.000,1651400000.000,1635000000.000,1619400000.000,
DeferredCosts,13965921.000,17001656.000,20643683.000,24424739.000,265015.000,343474.000,1886686.000,1884174.000
DeferredFinanceCostsNet,,,,,22899494.000,21954760.000,21027494.000,20138480.000
DeferredOfferingCosts,-2065023.000,,,,,,,
DeferredRevenueCurrent,1122239.000,1122239.000,1917239.000,4704350.000,5984104.000,6581476.000,8110293.000,7313048.000
DerivativeAssetsNoncurrent,,,,1869068.000,,,4961435.000,5843368.000
DerivativeLiabilitiesNoncurrent,12730462.000,11343576.000,16455007.000,10934205.000,26017824.000,19489621.000,69750.000,
DueFromRelatedPartiesCurrent,386743.000,20277717.000,40984692.000,57519736.000,44573756.000,32410570.000,24693405.000,42457000.000
DueFromRelatedPartiesNoncurrent,,,,16500000.000,18700000.000,18700000.000,19800000.000,19800000.000
DueToOfficersOrStockholdersCurrent,,,,,,,,88750.000
DueToRelatedPartiesCurrent,525170.000,618908.000,535101.000,557297.000,592284.000,532788.000,556364.000,11162.000
EmployeeServiceShareBasedCompensationNonvestedAwardsTotalCompensationCostNotYetRecognized,,,,13300000.000,12600000.000,11500000.000,10600000.000,
InventoryNet,3375759.000,2370668.000,3238832.000,2123758.000,2132043.000,2070638.000,2886237.000,2580742.000
Liabilities,225887011.000,353063043.000,562515117.000,847656439.000,844336618.000,819203609.000,787313926.000,770233162.000
LiabilitiesAndStockholdersEquity,1099101270.000,1240826724.000,1488041949.000,1823011675.000,1818212387.000,1786002314.000,1760213403.000,1746234880.000
LiabilitiesCurrent,28197013.000,41815630.000,59784240.000,88020638.000,86052707.000,84124463.000,86101524.000,85765014.000
LiabilitiesNoncurrent,197689998.000,311247413.000,502730877.000,759635801.000,758283911.000,735079146.000,701212402.000,684468148.000
LongTermDebt,200343427.000,324902885.000,528288213.000,814052348.000,797811824.000,781137361.000,766694430.000,749964248.000
