,2011-06-30,2011-12-31
CashAndCashEquivalentsPeriodIncreaseDecrease,,1487.000
EarningsPerShareBasicAndDiluted,,0.000
ExplorationExpense,17190.000,1000.000
GeneralAndAdministrativeExpense,3913.000,3561.000
IncomeLossFromContinuingOperations,-39653.000,-23320.000
IncomeLossFromContinuingOperationsBeforeInterestExpenseInterestIncomeIncomeTaxesExtraordinaryItemsNoncontrollingInterestsNet,-39653.000,-23320.000
IncreaseDecreaseInAccountsPayable,,-58.000
IncreaseDecreaseInPrepaidExpense,,6749.000
MarketingAndAdvertisingExpense,,195.000
NetCashProvidedByUsedInFinancingActivities,,17000.000
NetCashProvidedByUsedInFinancingActivitiesContinuingOperations,,17000.000
NetCashProvidedByUsedInOperatingActivities,,-15513.000
NetCashProvidedByUsedInOperatingActivitiesContinuingOperations,,-15513.000
NetIncomeLoss,-39653.000,-23320.000
NetIncomeLossAttributableToParentDiluted,-39653.000,-23320.000
OperatingExpenses,39653.000,23320.000
ProceedsFromIssuanceOfCommonStock,,17000.000
ProfessionalFees,18550.000,17564.000
StockIssued,,1000.000
UtilitiesOperatingExpenseImpairments,,1000.000
WeightedAverageNumberOfSharesOutstandingBasic,105025000.000,107457608.000
