,2011-06-30,2011-12-31,2012-03-31,2012-09-30,2012-12-31,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2017-03-31
AccountsPayableCurrent,445242.000,21200.000,24129.000,108241.000,20041.000,78352.000,25656.000,26405.000,21565.000,30778.000,41428.000,25303.000,22429.000,27103.000,41578.000,73260.000,29417.000,23230.000,27340.000,22844.000,24830.000
AccountsReceivableGrossCurrent,109908.000,133683.000,161279.000,177765.000,139572.000,243050.000,208798.000,294338.000,197687.000,208831.000,216851.000,267695.000,245125.000,188350.000,172628.000,190981.000,189609.000,197865.000,206467.000,220116.000,227064.000
AccumulatedAmortizationDeferredFinanceCosts,-764525.000,-822664.000,-852673.000,-912765.000,-937352.000,-638053.000,-666968.000,-699055.000,-728012.000,-728012.000,-782070.000,-805131.000,-844443.000,-876771.000,-910735.000,-942138.000,-974991.000,-1006796.000,-1039073.000,1071323.000,1131530.000
AdditionalPaidInCapital,20161514.000,19514904.000,19474357.000,19214405.000,19113458.000,19113458.000,19113458.000,19113458.000,19113458.000,19113458.000,19113458.000,19113458.000,19113458.000,19113458.000,19113458.000,19113458.000,19113458.000,19113458.000,19113458.000,19113458.000,19113458.000
AllowanceForLoanAndLeaseLossesRealEstate,,,,814292.000,848734.000,855074.000,867915.000,60634.000,,,,,,,,,,,,,
AllowanceForNotesAndLoansReceivableCurrent,-15157.000,-22381.000,-12905.000,-60356.000,-49976.000,-21249.000,-24639.000,-34352.000,-25269.000,-25532.000,-28107.000,-31394.000,-45759.000,-43396.000,-39731.000,-55553.000,1204833.000,-56576.000,-59201.000,-41075.000,-101091.000
AllowanceForNotesAndLoansReceivableNoncurrent,-760220.000,-790428.000,-570807.000,-753936.000,-798758.000,-833825.000,-843276.000,-875016.000,-924424.000,-945104.000,-994031.000,-1101616.000,-1131472.000,-1172404.000,-1179258.000,-1102766.000,-1147170.000,-1152450.000,-1210752.000,-1245714.000,-1234266.000
Assets,42573363.000,40995989.000,42109697.000,40589639.000,40030571.000,39787408.000,39525725.000,39371535.000,39206557.000,38879807.000,38267335.000,39154905.000,40708780.000,40824494.000,41164517.000,41004525.000,40646151.000,40879348.000,40988431.000,40499172.000,39086395.000
AssetsCurrent,2678788.000,2554512.000,3716984.000,3816102.000,4355601.000,4193709.000,4960944.000,4634352.000,4934164.000,4264396.000,4605645.000,5584146.000,5996792.000,5950406.000,6760460.000,7696213.000,5976949.000,6424263.000,6018930.000,5716710.000,3591951.000
CashAndCashEquivalentsAtCarryingValue,997187.000,,,,,,,,,,,,,,,,,,,,
CashAndCashEquivalentsFairValueDisclosure,997187.000,611991.000,1820356.000,196486.000,1183787.000,1722600.000,2270712.000,1618846.000,3143377.000,2362606.000,2707875.000,3591461.000,3767102.000,4835549.000,5598116.000,6203705.000,4377110.000,4861399.000,4422274.000,4483963.000,1281362.000
CommonStockAdditionalSeriesSharesIssued,1940338.000,,,,,,,,,,,,,,,,,,,,
CommonStockAdditionalSeriesSharesOutstanding,1940338.000,,,,,,,,,,,,,,,,,,,,
CommonStockParOrStatedValuePerShare,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010
CommonStockSharesAuthorized,30000000.000,30000000.000,30000000.000,30000000.000,30000000.000,30000000.000,30000000.000,30000000.000,30000000.000,30000000.000,30000000.000,30000000.000,30000000.000,30000000.000,30000000.000,30000000.000,30000000.000,30000000.000,30000000.000,30000000.000,30000000.000
CommonStockSharesIssued,,1778411.000,1768249.000,1703098.000,1677798.000,1677798.000,1677798.000,1677798.000,1677798.000,1677798.000,1677798.000,1677798.000,1677798.000,1677798.000,1677798.000,1677798.000,1677798.000,1677798.000,1677798.000,1677798.000,1677798.000
CommonStockSharesOutstanding,,1778411.000,1768249.000,1703098.000,1677798.000,1677798.000,1677798.000,1677798.000,1677798.000,1677798.000,1677798.000,1677798.000,1677798.000,1677798.000,1677798.000,1677798.000,1677798.000,1677798.000,1677798.000,1677798.000,1677798.000
CommonStockValue,19403.000,17784.000,17682.000,17031.000,16778.000,16778.000,16778.000,16778.000,16778.000,16778.000,16778.000,16778.000,16778.000,16778.000,16778.000,16778.000,16778.000,16778.000,16778.000,16778.000,16778.000
DebtWeightedAverageInterestRate,,,,,,,,,,6.620,,,,,,,,,,,
DeferredFinanceCostsNet,847415.000,854814.000,880778.000,836667.000,817526.000,790822.000,761907.000,735851.000,709919.000,692484.000,668303.000,776029.000,860992.000,855052.000,871838.000,867489.000,861810.000,850029.000,858250.000,842915.000,836521.000
DeferredTaxAssetsTaxDeferredExpenseReservesAndAccrualsReturnsAndAllowances,,,,236039.000,,,,,,,,,,,,,,,,,
DepositsMoneyMarketDeposits,,,,,,,,19805.000,160808.000,780.000,996.000,61580.000,569505.000,77546.000,1400.000,115049.000,2233533.000,2345016.000,1878283.000,1169528.000,39467.000
DividendsPayable,213437.000,,,,,,,,,,,,,,,,,,,,
DividendsPayableCurrent,213437.000,160057.000,159133.000,170310.000,218114.000,167780.000,167780.000,167780.000,167780.000,151002.000,134224.000,167780.000,167780.000,151002.000,83890.000,67112.000,125836.000,100668.000,100668.000,100668.000,117446.000
EarnestMoneyDeposits,,,,20000.000,20000.000,,,,20000.000,,,,20000.000,,,,,,,,
FairValueDisclosureOffbalanceSheetRisksFaceAmountLiability,,,,,,,,,,,,1840000.000,,,,,,,,,
FinancingReceivableModificationsRecordedInvestment,,,,500000.000,500000.000,,,,180000.000,,,,180000.000,,,,,,,,
ImpairedFinancingReceivableRecordedInvestment,,,,,,,,844000.000,844000.000,844000.000,889000.000,889000.000,638000.000,844000.000,503000.000,607000.000,,1837000.000,1836000.000,1849000.000,1853000.000
