,2013-06-30,2014-06-30,2015-06-30,2016-06-30
AdjustmentsToAdditionalPaidInCapitalShareBasedCompensationStockOptionsRequisiteServicePeriodRecognition,,,,166502.000
AdjustmentsToAdditionalPaidInCapitalSharebasedCompensationRequisiteServicePeriodRecognitionValue,305000.000,587000.000,475000.000,
AdjustmentsToAdditionalPaidInCapitalWarrantIssued,180000.000,86000.000,81000.000,
AdvertisingExpense,44000.000,56000.000,49000.000,44500.000
AllocatedShareBasedCompensationExpense,305000.000,587000.000,475000.000,1584502.000
AmortizationOfDebtDiscountPremium,2931000.000,126000.000,361000.000,
AmortizationOfFinancingCosts,27000.000,1000.000,25000.000,
AmortizationOfFinancingCostsAndDiscounts,2904000.000,127000.000,386000.000,
AmortizationOfIntangibleAssets,291000.000,333000.000,385000.000,155000.000
BusinessAcquisitionEquityInterestsIssuedOrIssuableNumberOfSharesIssued,,750000.000,750000.000,36800000.000
BusinessAcquisitionsProFormaNetIncomeLoss,,,,-4366000.000
BusinessAcquisitionsProFormaRevenue,,,,35361000.000
BusinessCombinationAcquisitionRelatedCosts,36000.000,36000.000,36000.000,
BusinessCombinationBargainPurchaseGainRecognizedAmount,0.000,0.000,0.000,
BusinessCombinationConsiderationTransferred1,2273000.000,2273000.000,2273000.000,
BusinessCombinationConsiderationTransferredEquityInterestsIssuedAndIssuable,1215000.000,1215000.000,1215000.000,
CashAcquiredFromAcquisition,,,,30104.000
CashAndCashEquivalentsPeriodIncreaseDecrease,1469000.000,-2421000.000,-837000.000,-3775834.000
ComprehensiveIncomeNetOfTax,-11349000.000,-7143000.000,-9700000.000,
ConvertiblePreferredDividendsNetOfTax,,,,160205.000
CostOfRevenue,3454000.000,3759000.000,1877000.000,6877119.000
CostsAndExpenses,,,12395000.000,28780295.000
CostsAndExpensesRelatedParty,,,,0.000
CumulativeEffectOnRetainedEarningsNetOfTax1,,,,-8947023.000
CurrentFederalTaxExpenseBenefit,,,,0.000
CurrentIncomeTaxExpenseBenefit,,,,13704.000
CurrentStateAndLocalTaxExpenseBenefit,,,,13704.000
DeferredFederalIncomeTaxExpenseBenefit,,,,273000.000
DeferredIncomeTaxExpenseBenefit,,,,311000.000
DeferredStateAndLocalIncomeTaxExpenseBenefit,,,,38000.000
DefinedContributionPlanEmployerDiscretionaryContributionAmount,0.000,0.000,0.000,
Depreciation,354000.000,354000.000,,994000.000
DepreciationAndAmortization,843000.000,766000.000,959000.000,1149695.000
DividendsPreferredStock,384000.000,402000.000,403000.000,160205.000
DividendsPreferredStockPaidinkind,,,,160205.000
EarningsPerShareBasic,,,,1.720
EarningsPerShareBasicAndDiluted,-0.450,-0.260,-0.250,
EarningsPerShareDiluted,,,,1.320
EffectiveIncomeTaxRateContinuingOperations,,,,0.058
EffectiveIncomeTaxRateReconciliationAtFederalStatutoryIncomeTaxRate,0.340,0.340,0.340,0.340
EffectiveIncomeTaxRateReconciliationDeductions,,,,0.521
EffectiveIncomeTaxRateReconciliationOtherAdjustments,,,,0.230
EffectiveIncomeTaxRateReconciliationOtherReconcilingItemsPercent,,,,-0.000
EffectiveIncomeTaxRateReconciliationStateAndLocalIncomeTaxes,,,,0.009
EmployeeServiceShareBasedCompensationTaxBenefitRealizedFromExerciseOfStockOptions,0.000,0.000,0.000,
EquityMethodInvestmentRealizedGainLossOnDisposal,,,,0.000
FairValueAdjustmentOfWarrants,,,,-15000.000
FairValueMeasurementWithUnobservableInputsReconciliationRecurringBasisLiabilityGainLossIncludedInEarnings,,,,-15000.000
FairValueMeasurementWithUnobservableInputsReconciliationRecurringBasisLiabilityPurchases,,,,1066000.000
GainLossOnDispositionOfAssets,,,,0.000
GainLossOnSaleOfNotesReceivable,,,,0.000
GainLossOnSaleOfOtherAssets,,101000.000,,
GainLossOnSaleOfPropertyPlantEquipment,,,,0.000
GainsLossesOnExtinguishmentOfDebt,-1060000.000,,-557000.000,
