,2016-03-31
CashAndCashEquivalentsPeriodIncreaseDecrease,2225044.000
ComprehensiveIncomeNetOfTax,-6909570.000
DerivativeGainLossOnDerivativeNet,2082703.000
EarningsPerShareBasic,-0.100
EarningsPerShareDiluted,-0.120
EffectOfExchangeRateOnCashAndCashEquivalents,93120.000
FairValueAdjustmentOfWarrants,360413.000
ForeignCurrencyTransactionGainLossBeforeTax,-18785.000
ForeignCurrencyTransactionGainLossUnrealized,120876.000
GainsLossesOnExtinguishmentOfDebt,268334.000
GeneralAndAdministrativeExpense,5671598.000
IncomeTaxesPaid,0.000
IncreaseDecreaseInAccountsPayableAndAccruedLiabilities,487935.000
IncreaseDecreaseInAccountsReceivable,390273.000
IncreaseDecreaseInPrepaidExpense,91644.000
InterestAndOtherIncome,150250.000
InterestExpense,46920.000
InterestPaid,1651.000
NetCashProvidedByUsedInFinancingActivities,9691336.000
NetCashProvidedByUsedInFinancingActivitiesContinuingOperations,9691336.000
NetCashProvidedByUsedInInvestingActivities,378000.000
NetCashProvidedByUsedInInvestingActivitiesContinuingOperations,378000.000
NetCashProvidedByUsedInOperatingActivities,-7937412.000
NetCashProvidedByUsedInOperatingActivitiesContinuingOperations,-7937412.000
NetIncomeLoss,-6881812.000
NonoperatingIncomeExpense,2435582.000
OperatingIncomeLoss,-9317394.000
OtherComprehensiveIncomeForeignCurrencyTransactionAndTranslationAdjustmentNetOfTaxPortionAttributableToParent,-27758.000
OtherComprehensiveIncomeLossForeignCurrencyTransactionAndTranslationAdjustmentNetOfTax,-27758.000
PaymentsForProceedsFromShortTermInvestments,-378000.000
PaymentsOfStockIssuanceCosts,-141100.000
ProceedsFromConvertibleDebt,2000000.000
ProceedsFromIssuanceOfCommonStock,7636910.000
ProceedsFromNotesPayable,200000.000
ProceedsFromWarrantExercises,54426.000
RepaymentsOfNotesPayable,200000.000
ResearchAndDevelopmentExpense,3645796.000
ShareBasedCompensation,1231250.000
StockIssuedDuringPeriodValueConversionOfConvertibleSecurities,1731667.000
StockIssuedDuringPeriodValueStockOptionsExercised,42500.000
WeightedAverageNumberOfDilutedSharesOutstanding,67026545.000
WeightedAverageNumberOfSharesOutstandingBasic,66522564.000
