,2011-06-30,2011-12-31,2012-03-31,2012-06-30,2012-09-30,2012-12-31,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30
CashPeriodIncreaseDecrease,,427.000,,,,-561.000,,,,,,
CostOfGoodsSold,,1384.000,,-2650.000,,,,,,,,
DebtInstrumentDecreaseForgiveness,,,,,,,,,,,,-8135.000
Depreciation,,,,0.000,,,,,,,,
EarningsPerShareBasic,0.000,-0.000,0.000,-0.000,-0.010,0.000,-0.000,-0.000,-0.010,0.000,0.000,0.000
GainLossOnSaleOfDebtInvestments,,1553.000,,0.000,,,,,,,,
GrossProfit,,3641.000,,3100.000,,,,,,,,
IncreaseDecreaseInAccountsPayable,,1447.000,,,,5255.000,,,,4046.000,,
IncreaseDecreaseInAccruedInterestReceivableNet,,,,,,,,,,3010.000,,
IncreaseDecreaseInInterestPayableNet,,3010.000,,,,3010.000,,,,3010.000,,
IncreaseDecreaseInPrepaidExpense,,,,,,1600.000,,,,,,
InterestExpense,3010.000,3010.000,3010.000,3010.000,3010.000,3010.000,3010.000,3010.000,3010.000,48725.000,52046.000,55282.000
LitigationSettlementExpense,,,,0.000,,,,,,,,
NetCashProvidedByUsedInFinancingActivities,,2050.000,,,,,,,,,,
NetCashProvidedByUsedInFinancingActivitiesContinuingOperations,,2050.000,,,,,,,,,,
NetCashProvidedByUsedInOperatingActivities,,-1623.000,,,,-561.000,,,,,,
NetCashProvidedByUsedInOperatingActivitiesContinuingOperations,,-1623.000,,,,-561.000,,,,,,
NetIncomeLoss,-80930.000,-80464.000,-84795.000,-80680.000,-76510.000,-70426.000,-99767.000,-84289.000,-132099.000,-117571.000,-116538.000,-114013.000
NonoperatingIncomeExpense,-3010.000,-1457.000,-3010.000,-3010.000,-2929.000,-3010.000,-3010.000,-3010.000,-3010.000,-48725.000,-52046.000,-47147.000
OfficersCompensation,,,,,,,,,,60000.000,60000.000,60000.000
OperatingIncomeLoss,-77920.000,-79007.000,-81785.000,-77670.000,-73581.000,-67416.000,-96757.000,-81279.000,-129089.000,-68846.000,-64492.000,-66865.000
OtherGeneralAndAdministrativeExpense,,,,,,,,,,8846.000,4492.000,6865.000
OtherIncome,,,,0.000,,,,,,,,
RelatedPartyTransactionAmountsOfTransaction,,,,,,193234.000,,,,,,
RentalIncomeNonoperating,,,,0.000,,,,,,,,
Revenues,,5025.000,,5750.000,,,,,,,,
SalariesAndWages,,,,,,60000.000,,,,,,
SalesRevenueNet,,5025.000,,5750.000,,,,,,,,
SellingGeneralAndAdministrativeExpense,77920.000,82648.000,81785.000,80770.000,78566.000,67416.000,96757.000,81279.000,129089.000,,,
WeightedAverageNumberOfSharesOutstandingBasic,46457403000.000,46457403.000,46457403.000,51743117.000,-94318328.000,56957403.000,57385974.000,57385974.000,-113140441.000,93457403.000,93457403.000,93457403.000
