,2011-09-30,2012-03-31,2012-06-30,2012-09-30,2012-12-31,2013-03-31,2013-09-30,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30
AdjustmentForAmortization,84.000,84.000,84.000,84.000,84.000,84.000,,,,,,,,
AmortizationOfIntangibleAssets,,,,,,,84.000,84.000,84.000,84.000,84.000,84.000,84.000,84.000
BankingFeesAndCommissions,,,-50.000,-25.000,,-26.000,,,,,,,,
CashAndCashEquivalentsPeriodIncreaseDecrease,,-22065.000,,,,259036.000,,-39912.000,,,,-111.000,,
CurrentIncomeTaxExpenseBenefit,,,,,,-6930.000,,-7609.000,,,,-9114.000,,
EarningsPerShareBasicAndDiluted,0.000,0.000,-0.000,-0.000,0.000,0.000,-0.000,-0.000,0.000,0.000,0.000,-0.000,-0.000,-0.000
GeneralAndAdministrativeExpense,195.000,2478.000,11304.000,4079.000,5429.000,4033.000,20873.000,4676.000,3397.000,1940.000,1977.000,1400.000,1293.000,185.000
IncomeTaxExaminationInterestExpense,,,,,,3750.000,,,,,,,,
IncomeTaxReconciliationIncomeTaxExpenseBenefitAtFederalStatutoryIncomeTaxRate,,,,,,-6266.000,,6881.000,,,,8241.000,,
IncomeTaxReconciliationTaxSettlementsStateAndLocal,,,,,,-664.000,,729.000,,,,873.000,,
IncreaseDecreaseInAccountsPayableAndAccruedLiabilities,,,,,,,,-7759.000,,,,4044.000,,
IncreaseDecreaseInAccruedLiabilities,,4804.000,,,,-22991.000,,,,,,,,
IncreaseDecreaseInDueFromOfficersAndStockholdersCurrent,,,,,,,,4000.000,,,,,,
IncreaseDecreaseInDueToOfficersAndStockholders,,0.000,,,,,,,,,,,,
IncreaseDecreaseInPrepaidExpense,,1063.000,,,,375.000,,,,,,,,
InterestExpense,,,,,,,3408.000,3000.000,2600.000,2438.000,4301.000,2982.000,3049.000,3203.000
NetCashProvidedByUsedInFinancingActivities,,,,,,300000.000,,-16000.000,,,,20000.000,,
NetCashProvidedByUsedInFinancingActivitiesContinuingOperations,,,,,,300000.000,,-16000.000,,,,20000.000,,
NetCashProvidedByUsedInOperatingActivities,,-22065.000,,,,-40964.000,,-23912.000,,,,-20111.000,,
NetCashProvidedByUsedInOperatingActivitiesContinuingOperations,,-22065.000,,,,-40964.000,,-23912.000,,,,-20111.000,,
NetIncomeLoss,-8047.000,-28016.000,-37011.000,-26185.000,-23688.000,-18432.000,-40344.000,-20237.000,-18395.000,-13102.000,-38359.000,-24239.000,-11869.000,-9215.000
OperatingExpenses,8047.000,28016.000,37011.000,26185.000,23688.000,18432.000,40344.000,20237.000,18395.000,13102.000,38359.000,24239.000,11869.000,9215.000
ProceedsFromConvertibleDebt,,,,,,300000.000,,-16000.000,,,,20000.000,,
ProceedsFromIssuanceOfCommonStock,,0.000,,,,,,,,,,,,
ProfessionalFees,7453.000,25304.000,19841.000,15798.000,15575.000,9939.000,15494.000,9027.000,3864.000,5040.000,28067.000,19293.000,6778.000,5133.000
Revenues,0.000,0.000,,0.000,,,,,,,,,,
SalesRevenueNet,0.000,0.000,,0.000,,,,,,,,,,
ShareBasedCompensation,,0.000,,,,,,,,,,,,
StockIssuedDuringPeriodValueAcquisitions,,0.000,,,,,,,,,,,,
ValuationAllowanceDeferredTaxAssetChangeInAmount,,,,,,6930.000,,7609.000,,,,9114.000,,
WeightedAverageNumberOfShareOutstandingBasicAndDiluted,,,745761432.000,745761432.000,,745761432.000,745761432.000,745761432.000,745761432.000,745761432.000,-1491522864.000,745761432.000,745761432.000,745761432.000
