,2011-03-31,2011-06-30,2011-09-30,2011-12-31,2012-03-31,2012-06-30,2012-09-30,2012-12-31,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30
AccountsNotesAndLoansReceivableNetCurrent,2379175000.000,2620448000.000,2650392000.000,2937499000.000,2661923000.000,2973743000.000,3164005000.000,3433389000.000,2784197000.000,3204000000.000,2934000000.000,3861000000.000,2981000000.000,3344000000.000,3185000000.000,4413000000.000,2966000000.000,3345000000.000,3134000000.000,3977000000.000,2941000000.000,2896000000.000
AccountsPayableCurrent,913773000.000,983589000.000,1007805000.000,1101659000.000,922624000.000,880286000.000,1074079000.000,1040664000.000,939295000.000,1013000000.000,1108000000.000,1434000000.000,1070000000.000,1186000000.000,1109000000.000,1696000000.000,1206000000.000,1219000000.000,1115000000.000,1644000000.000,1038000000.000,1158000000.000
AccruedIncomeTaxesCurrent,0.000,0.000,0.000,155909000.000,24253000.000,187641000.000,286696000.000,514302000.000,59167000.000,159000000.000,201000000.000,639000000.000,71000000.000,261000000.000,448000000.000,852000000.000,103000000.000,160000000.000,208000000.000,609000000.000,124000000.000,285000000.000
AccruedIncomeTaxesNoncurrent,266880000.000,254902000.000,243206000.000,238851000.000,233352000.000,236423000.000,332289000.000,293105000.000,306424000.000,297000000.000,310000000.000,296000000.000,285000000.000,298000000.000,289000000.000,306000000.000,290000000.000,318000000.000,380000000.000,461000000.000,466000000.000,487000000.000
AccruedLiabilitiesCurrent,2044953000.000,2254329000.000,2357448000.000,2354979000.000,2246253000.000,2320654000.000,2317568000.000,2522059000.000,2397825000.000,2671000000.000,2699000000.000,2783000000.000,2668000000.000,2750000000.000,2884000000.000,3141000000.000,2817000000.000,2823000000.000,2831000000.000,3123000000.000,2722000000.000,2739000000.000
AccumulatedDepreciationDepletionAndAmortizationPropertyPlantAndEquipment,3689492000.000,3837904000.000,3925476000.000,4040146000.000,4190075000.000,4299072000.000,4453591000.000,4588299000.000,4728753000.000,4880000000.000,5044000000.000,5160000000.000,5364000000.000,5567000000.000,5745000000.000,5777000000.000,5986000000.000,6206000000.000,6389000000.000,6438000000.000,6605000000.000,6676000000.000
AccumulatedOtherComprehensiveIncomeLossAvailableForSaleSecuritiesAdjustmentNetOfTax,65700000.000,35008000.000,26883000.000,30608000.000,47293000.000,68021000.000,105755000.000,68260000.000,,,,,,,,,,,,,,
AccumulatedOtherComprehensiveIncomeLossCumulativeChangesInNetGainLossFromCashFlowHedgesEffectNetOfTax,-1728000.000,-22889000.000,-87637000.000,-100446000.000,-90412000.000,-104079000.000,-111235000.000,-108645000.000,,,,,,,,,,,,,,
AccumulatedOtherComprehensiveIncomeLossDefinedBenefitPensionAndOtherPostretirementPlansNetOfTax,117058000.000,117058000.000,117058000.000,139108000.000,139108000.000,139108000.000,139108000.000,153172000.000,,,,,,,,,,,,,,
AccumulatedOtherComprehensiveIncomeLossForeignCurrencyTranslationAdjustmentNetOfTax,12160000.000,18774000.000,-12300000.000,-10780000.000,4206000.000,-18477000.000,-2924000.000,-8786000.000,,,,,,,,,,,,,,
AccumulatedOtherComprehensiveIncomeLossNetOfTax,-56903000.000,-93597000.000,-220302000.000,-235009000.000,-185692000.000,-203106000.000,-155303000.000,-208273000.000,-241971000.000,-299000000.000,-291000000.000,-239000000.000,-228000000.000,-165000000.000,-198000000.000,-366000000.000,-457000000.000,-458000000.000,-533000000.000,-579000000.000,-558000000.000,-561000000.000
AdditionalPaidInCapital,3426722000.000,3593443000.000,2818523000.000,3052932000.000,3512585000.000,3762567000.000,3854545000.000,3691112000.000,3448386000.000,2946000000.000,2289000000.000,1406000000.000,1363000000.000,818000000.000,850000000.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
AllowanceForDoubtfulAccountsReceivable,,,,64654000.000,,,,72315000.000,,,,65000000.000,,,,74000000.000,,,,92000000.000,,
AllowanceForDoubtfulAccountsReceivableCurrent,62305000.000,57964000.000,60264000.000,61804000.000,68647000.000,65720000.000,63117000.000,68465000.000,63233000.000,64000000.000,63000000.000,62000000.000,62000000.000,65000000.000,68000000.000,72000000.000,71000000.000,71000000.000,87000000.000,90000000.000,83000000.000,89000000.000
AllowanceForDoubtfulAccountsReceivableNoncurrent,,,,2850000.000,,,,3850000.000,,,,3000000.000,,,,2000000.000,,,,2000000.000,,
Assets,31187432000.000,32331862000.000,32430671000.000,34268179000.000,33985248000.000,34958908000.000,36505718000.000,38068685000.000,38234257000.000,44398000000.000,44602000000.000,45849000000.000,44047000000.000,44438000000.000,45028000000.000,45885000000.000,43293000000.000,44867000000.000,45345000000.000,46612000000.000,45703000000.000,46745000000.000
AssetsCurrent,10172458000.000,10233410000.000,9947723000.000,11582683000.000,11300250000.000,10934534000.000,11111417000.000,12208609000.000,12049008000.000,17174000000.000,16447000000.000,17278000000.000,14195000000.000,13945000000.000,14419000000.000,15733000000.000,12563000000.000,14087000000.000,13737000000.000,15063000000.000,14600000000.000,16550000000.000
AvailableForSaleSecuritiesContinuousUnrealizedLossPosition12MonthsOrLongerAccumulatedLoss,,,,,,,,,,,,,,,5000000.000,4000000.000,6000000.000,10000000.000,15000000.000,19000000.000,13000000.000,8000000.000
AvailableForSaleSecuritiesContinuousUnrealizedLossPositionAccumulatedLoss,,,,,,,,,,,,,,,29000000.000,39000000.000,26000000.000,30000000.000,47000000.000,59000000.000,24000000.000,11000000.000
AvailableForSaleSecuritiesContinuousUnrealizedLossPositionFairValue,,,,,,2034883000.000,756765000.000,1008860000.000,986065000.000,,2811000000.000,2687000000.000,2167000000.000,1499000000.000,3420000000.000,4405000000.000,2477000000.000,3631000000.000,2959000000.000,5822000000.000,1902000000.000,167000000.000
AvailableForSaleSecuritiesContinuousUnrealizedLossPositionLessThan12MonthsAccumulatedLoss,,,,,,,,,,,,,,,24000000.000,35000000.000,20000000.000,20000000.000,32000000.000,40000000.000,11000000.000,3000000.000
AvailableForSaleSecuritiesContinuousUnrealizedLossPositionLessThanTwelveMonthsFairValue,,,,,,1950728000.000,666531000.000,912073000.000,898766000.000,,2744000000.000,2559000000.000,2107000000.000,1440000000.000,3368000000.000,4375000000.000,2441000000.000,3576000000.000,2885000000.000,5676000000.000,1773000000.000,150000000.000
AvailableForSaleSecuritiesContinuousUnrealizedLossPositionTwelveMonthsOrLongerFairValue,,,,,,84155000.000,90234000.000,96787000.000,87299000.000,,67000000.000,128000000.000,60000000.000,59000000.000,52000000.000,30000000.000,36000000.000,55000000.000,74000000.000,146000000.000,129000000.000,17000000.000
AvailableforsaleSecuritiesContinuousUnrealizedLossPosition12MonthsOrLongerAggregateLosses2,,,,,,,,3951000.000,4150000.000,,5000000.000,,,,,,,,,,,
AvailableforsaleSecuritiesContinuousUnrealizedLossPositionAggregateLosses2,,,,,,,,7167000.000,7867000.000,,22000000.000,,,,,,,,,,,
AvailableforsaleSecuritiesContinuousUnrealizedLossPositionLessThan12MonthsAggregateLosses2,,,,,,,,3216000.000,3717000.000,,17000000.000,,,,,,,,,,,
BuildingsAndImprovementsGross,1644389000.000,1673282000.000,1728750000.000,1748214000.000,1768677000.000,1794671000.000,1806957000.000,,,,,,,,,,,,,,,
BusinessAcquisitionPreexistingRelationshipGainLossRecognized,,,,,,31599000.000,,,,,,,,,,,,,,,,
BusinessAcquisitionPurchasePriceAllocationAmortizableIntangibleAssets,,119400000.000,157100000.000,157100000.000,33300000.000,133000000.000,553000000.000,,,,,,,,,,,,,,,
BusinessAcquisitionPurchasePriceAllocationAssetsAcquired,,,6900000.000,6900000.000,7100000.000,-12200000.000,,,,,,,,,,,,,,,,
BusinessAcquisitionPurchasePriceAllocationGoodwillAmount,,331595000.000,375840000.000,375800000.000,61700000.000,508200000.000,1583700000.000,,162300000.000,,,,,,,,,,,,,
BusinessAcquisitionPurchasePriceAllocationLiabilitiesAssumed,,10700000.000,,,,,-237500000.000,,,,,,,,,,,,,,,
BusinessCombinationRecognizedIdentifiableAssetsAcquiredAndLiabilitiesAssumedIntangibles,,,,,,,,,32400000.000,,,,,,,,,,,,,
