,2012-06-30,2012-09-30,2012-12-31,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30
AccountsPayableCurrent,1185000.000,2233000.000,4290000.000,4342000.000,2501000.000,7512000.000,6784000.000,7144000.000,7844000.000
AccountsPayableTradeCurrent,1158000.000,1928000.000,2074000.000,2299000.000,1891000.000,5060000.000,2394000.000,1898000.000,2373000.000
AccountsReceivableNetCurrent,7388000.000,11708000.000,10110000.000,20015000.000,15409000.000,19100000.000,18796000.000,18324000.000,17288000.000
AccruedLiabilitiesCurrent,4304000.000,9042000.000,8699000.000,12021000.000,11046000.000,13652000.000,9104000.000,10680000.000,12023000.000
AccruedProfessionalFeesCurrent,,,,,,,,,1413000.000
AccruedRentCurrent,253000.000,242000.000,258000.000,260000.000,257000.000,253000.000,249000.000,244000.000,
AccruedSalariesCurrent,1480000.000,2672000.000,2535000.000,3779000.000,1856000.000,2310000.000,2903000.000,2907000.000,3244000.000
AccruedSalesCommissionCurrent,317000.000,313000.000,149000.000,407000.000,135000.000,231000.000,320000.000,421000.000,
AccumulatedDepreciationDepletionAndAmortizationPropertyPlantAndEquipment,1852000.000,2099000.000,2370000.000,1760000.000,2051000.000,2364000.000,2745000.000,2947000.000,3478000.000
AdditionalPaidInCapitalCommonStock,105256000.000,106982000.000,111140000.000,93190000.000,94308000.000,94875000.000,96528000.000,97731000.000,99912000.000
AllowanceForDoubtfulAccountsReceivable,,,,,,,21000.000,0.000,
AllowanceForDoubtfulAccountsReceivableCurrent,,,,0.000,,,,,
Assets,75020000.000,86353000.000,93512000.000,90212000.000,83579000.000,97343000.000,96395000.000,103641000.000,108621000.000
AssetsCurrent,33555000.000,44979000.000,51795000.000,48288000.000,41692000.000,55492000.000,54314000.000,61710000.000,57861000.000
CapitalizedComputerSoftwareNet,2400000.000,2300000.000,2300000.000,2100000.000,2100000.000,2200000.000,2300000.000,2700000.000,3200000.000
Cash,5102000.000,14629000.000,12960000.000,4930000.000,1562000.000,11090000.000,2986000.000,17308000.000,1644000.000
CashAndCashEquivalentsAtCarryingValue,5102000.000,14629000.000,12960000.000,4930000.000,1562000.000,11090000.000,2986000.000,17308000.000,1644000.000
CommonStockParOrStatedValuePerShare,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.000,
CommonStockSharesAuthorized,30000000.000,30000000.000,30000000.000,30000000.000,30000000.000,30000000.000,30000000.000,30000000.000,
CommonStockSharesIssued,17060111.000,17121249.000,17328797.000,16849016.000,16889060.000,16909546.000,16972380.000,17039792.000,
CommonStockSharesOutstanding,483242.000,17121249.000,17328797.000,16849016.000,16889060.000,16909546.000,16972380.000,17039792.000,
CommonStockValue,17000.000,17000.000,17000.000,17000.000,17000.000,17000.000,17000.000,17000.000,17000.000
ConstructionInProgressGross,2840000.000,990000.000,857000.000,1090000.000,511000.000,649000.000,809000.000,,1378000.000
ConvertiblePreferredStockSharesIssuedUponConversion,15221571.000,15221571.000,15221571.000,15221571.000,15221571.000,15221571.000,15221571.000,,
DebtWeightedAverageInterestRate,0.015,,,0.015,0.015,,,,
DeferredTaxAssetsCapitalLossCarryforwards,,,,428000.000,,,,0.000,
DeferredTaxAssetsGross,,,,7801000.000,,,,7607000.000,
DeferredTaxAssetsLiabilitiesNet,,,,6262000.000,,,,6351000.000,
DeferredTaxAssetsNet,,,,7373000.000,,,,7607000.000,
DeferredTaxAssetsNetCurrent,1995000.000,1995000.000,1995000.000,2558000.000,2558000.000,2558000.000,2565000.000,3312000.000,4077000.000
DeferredTaxAssetsNetNoncurrent,4504000.000,4433000.000,4115000.000,3704000.000,3673000.000,3617000.000,3553000.000,3039000.000,4265000.000
DeferredTaxAssetsOperatingLossCarryforwardsStateAndLocal,,,,7165000.000,,,,6605000.000,
DeferredTaxAssetsOther,,,,645000.000,,,,1021000.000,
DeferredTaxAssetsTaxDeferredExpenseCompensationAndBenefitsShareBasedCompensationCost,,,,1332000.000,,,,1134000.000,
DeferredTaxAssetsTaxDeferredExpenseReservesAndAccruals,,,,1211000.000,,,,934000.000,
DeferredTaxAssetsTaxDeferredExpenseReservesAndAccrualsReturnsAndAllowances,,,,436000.000,,,,1231000.000,
DeferredTaxAssetsValuationAllowance,,,,428000.000,,,,0.000,
DeferredTaxLiabilities,,,,1111000.000,,,,1256000.000,
DeferredTaxLiabilitiesPropertyPlantAndEquipment,,,,1111000.000,,,,1256000.000,
EmployeeServiceShareBasedCompensationNonvestedAwardsTotalCompensationCostNotYetRecognized,,3400000.000,2800000.000,3300000.000,4500000.000,3900000.000,4000000.000,2000000.000,5300000.000
FiniteLivedIntangibleAssetsAccumulatedAmortization,51000.000,66000.000,81000.000,96000.000,111000.000,126000.000,141000.000,157000.000,172000.000
FiniteLivedIntangibleAssetsAmortizationExpenseAfterYearFive,816000.000,816000.000,816000.000,816000.000,756000.000,756000.000,756000.000,750000.000,713000.000
FiniteLivedIntangibleAssetsAmortizationExpenseNextTwelveMonths,60000.000,60000.000,60000.000,60000.000,60000.000,60000.000,60000.000,61000.000,62000.000
FiniteLivedIntangibleAssetsAmortizationExpenseRemainderOfFiscalYear,45000.000,30000.000,15000.000,,45000.000,30000.000,15000.000,,47000.000
FiniteLivedIntangibleAssetsAmortizationExpenseYearFive,60000.000,60000.000,60000.000,60000.000,60000.000,60000.000,60000.000,61000.000,62000.000
FiniteLivedIntangibleAssetsAmortizationExpenseYearFour,60000.000,60000.000,60000.000,60000.000,60000.000,60000.000,60000.000,61000.000,62000.000
FiniteLivedIntangibleAssetsAmortizationExpenseYearThree,60000.000,60000.000,60000.000,60000.000,60000.000,60000.000,60000.000,61000.000,62000.000
FiniteLivedIntangibleAssetsAmortizationExpenseYearTwo,60000.000,60000.000,60000.000,60000.000,60000.000,60000.000,60000.000,61000.000,62000.000
FiniteLivedIntangibleAssetsGross,1212000.000,1212000.000,1212000.000,1212000.000,1212000.000,1212000.000,1212000.000,1212000.000,1242000.000
FiniteLivedIntangibleAssetsNet,1161000.000,1146000.000,1131000.000,1116000.000,1101000.000,1086000.000,1071000.000,1055000.000,1070000.000
Goodwill,30809000.000,30809000.000,30809000.000,30809000.000,30809000.000,30809000.000,30809000.000,30809000.000,32105000.000
IncomeTaxesReceivable,2870000.000,1743000.000,3402000.000,588000.000,,,988000.000,0.000,2472000.000
IntangibleAssetsNetExcludingGoodwill,1161000.000,1146000.000,1131000.000,1116000.000,1101000.000,1086000.000,1071000.000,1055000.000,1070000.000
InventoryFinishedGoods,10431000.000,8580000.000,14757000.000,11614000.000,15535000.000,,,,
InventoryFinishedGoodsNetOfReserves,,,,,,14250000.000,19254000.000,16431000.000,22003000.000
InventoryNet,14596000.000,12401000.000,21127000.000,15147000.000,18473000.000,17333000.000,23407000.000,18489000.000,27719000.000
InventoryRawMaterials,2110000.000,3096000.000,3085000.000,1391000.000,1084000.000,,,,
InventoryRawMaterialsNetOfReserves,,,,,,2063000.000,2659000.000,1442000.000,4901000.000
InventoryWorkInProcess,2055000.000,725000.000,3285000.000,2142000.000,1854000.000,,,,
InventoryWorkInProcessNetOfReserves,,,,,,1020000.000,1494000.000,616000.000,815000.000
LeaseholdImprovementsGross,,,282000.000,,,,,,
Liabilities,6445000.000,12267000.000,13867000.000,24283000.000,14503000.000,22148000.000,16758000.000,18729000.000,22748000.000
LiabilitiesAndStockholdersEquity,75020000.000,86353000.000,93512000.000,90212000.000,83579000.000,97343000.000,96395000.000,103641000.000,108621000.000
LiabilitiesCurrent,5489000.000,11275000.000,12989000.000,16363000.000,13547000.000,21164000.000,15888000.000,17824000.000,19867000.000
LineOfCreditFacilityAmountOutstanding,,,,,,,,,0.000
LineOfCreditFacilityCurrentBorrowingCapacity,,,,15000000.000,15000000.000,15000000.000,15000000.000,15000000.000,
LineOfCreditFacilityMaximumBorrowingCapacity,20000000.000,20000000.000,,40000000.000,,,,,40000000.000
LineOfCreditFacilityRemainingBorrowingCapacity,20000000.000,20000000.000,20000000.000,33000000.000,40000000.000,40000000.000,40000000.000,40000000.000,
LongTermLineOfCredit,,,,7007000.000,7000.000,,0.000,0.000,
LossContingencyRangeOfPossibleLossMaximum,,,,,,,2500.000,2500.000,
MinimumNetWorthRequiredForCompliance,,,,50000000.000,50000000.000,50000000.000,50000000.000,50000000.000,
OperatingLeasesFutureMinimumPaymentsDue,2008.000,3999000.000,3868000.000,3871000.000,3758000.000,3595000.000,3431000.000,3287000.000,
OperatingLeasesFutureMinimumPaymentsDueCurrent,412.000,601000.000,601000.000,634000.000,493000.000,330000.000,675000.000,682000.000,
