,2016-12-31,2017-03-31
AccountsPayableCurrent,5524000.000,3954000.000
AccountsReceivableNetCurrent,3680000.000,1233000.000
AccountsReceivableRelatedPartiesCurrent,5500000.000,517000.000
AccumulatedDepreciationDepletionAndAmortizationPropertyPlantAndEquipment,12069000.000,13735000.000
AccumulatedOtherComprehensiveIncomeLossNetOfTax,-6557000.000,-6235000.000
AdditionalPaidInCapital,464653000.000,466688000.000
Assets,190265000.000,169635000.000
AssetsCurrent,143946000.000,123729000.000
AssetsNoncurrent,46319000.000,45906000.000
BorrowingsUnderGuaranteedInvestmentAgreements,6800000.000,
BusinessCombinationContingentConsiderationLiabilityNoncurrent,1838000.000,1989000.000
CashAndCashEquivalentsAtCarryingValue,132496000.000,120271000.000
CommonStockSharesAuthorized,60000000.000,60000000.000
CommonStockSharesIssued,25257420.000,25475894.000
CommonStockSharesOutstanding,25257420.000,25475894.000
CommonStockValue,1593000.000,1604000.000
DebtInstrumentInterestRateStatedPercentage,0.057,
DeferredRentCreditCurrent,684000.000,697000.000
DeferredRentCreditNoncurrent,6781000.000,8090000.000
DeferredRevenueCurrent,6142000.000,6225000.000
DeferredRevenueNoncurrent,75612000.000,75404000.000
DeferredTaxAssetsDeferredIncome,19997000.000,
DeferredTaxAssetsGoodwillAndIntangibleAssets,1621000.000,
DeferredTaxAssetsGross,82642000.000,
DeferredTaxAssetsOperatingLossCarryforwards,59468000.000,
DeferredTaxAssetsPropertyPlantAndEquipment,1412000.000,
DeferredTaxAssetsTaxDeferredExpense,144000.000,
DeferredTaxAssetsValuationAllowance,82642000.000,
EmployeeRelatedLiabilitiesCurrent,4381000.000,2247000.000
EmployeeServiceShareBasedCompensationNonvestedAwardsTotalCompensationCostNotYetRecognized,9977000.000,14396000.000
FairValueMeasurementWithUnobservableInputsReconciliationsRecurringBasisLiabilityValue,1900000.000,2023000.000
FiniteLivedIntangibleAssetsAccumulatedAmortization,4383000.000,4530000.000
FiniteLivedIntangibleAssetsAmortizationExpenseAfterYearFive,5634000.000,
FiniteLivedIntangibleAssetsAmortizationExpenseNextTwelveMonths,569000.000,
FiniteLivedIntangibleAssetsAmortizationExpenseYearFive,509000.000,
FiniteLivedIntangibleAssetsAmortizationExpenseYearFour,513000.000,
FiniteLivedIntangibleAssetsAmortizationExpenseYearThree,533000.000,
FiniteLivedIntangibleAssetsAmortizationExpenseYearTwo,566000.000,
FiniteLivedIntangibleAssetsGross,12707000.000,12887000.000
FiniteLivedIntangibleAssetsNet,8324000.000,8357000.000
ForeignCurrencyExchangeRateTranslation1,1.052,
Goodwill,465000.000,471000.000
IncentiveToLessee,11800000.000,11800000.000
Liabilities,126634000.000,123908000.000
LiabilitiesAndStockholdersEquity,190265000.000,169635000.000
LiabilitiesCurrent,22721000.000,20473000.000
LiabilitiesNoncurrent,103913000.000,103435000.000
LongTermDebtCurrent,605000.000,2443000.000
LongTermDebtNoncurrent,19631000.000,17920000.000
OperatingLeasesFutureMinimumPaymentsDue,39355000.000,39682000.000
OperatingLeasesFutureMinimumPaymentsDueCurrent,2852000.000,
OperatingLeasesFutureMinimumPaymentsDueInFiveYears,3757000.000,
OperatingLeasesFutureMinimumPaymentsDueInFourYears,3704000.000,3729000.000
OperatingLeasesFutureMinimumPaymentsDueInThreeYears,3651000.000,3675000.000
OperatingLeasesFutureMinimumPaymentsDueInTwoYears,2728000.000,4132000.000
OperatingLeasesFutureMinimumPaymentsDueThereafter,22663000.000,26400000.000
OperatingLeasesFutureMinimumPaymentsRemainderOfFiscalYear,,1746000.000
OperatingLossCarryforwards,182000000.000,
OtherAssetsCurrent,1274000.000,579000.000
OtherAssetsNoncurrent,1828000.000,1837000.000
OtherLiabilitiesCurrent,57000.000,30000.000
OtherLiabilitiesNoncurrent,51000.000,32000.000
PrepaidExpenseCurrent,996000.000,1129000.000
PropertyPlantAndEquipmentGross,47771000.000,48976000.000
PropertyPlantAndEquipmentNet,35702000.000,35241000.000
RestructuringReserve,,418000.000
RetainedEarningsAccumulatedDeficit,-396058000.000,-416330000.000
StockholdersEquity,63631000.000,45727000.000
StockholdersEquityIncludingPortionAttributableToNoncontrollingInterest,63631000.000,45727000.000
UnrecognizedTaxBenefits,0.000,
