,2015-09-30,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31
AccretionAmortizationOfDiscountsAndPremiumsInvestments,,231000.000,,,,-92000.000
AllocatedShareBasedCompensationExpense,857000.000,1422000.000,1318000.000,1789000.000,1781000.000,2165000.000
AntidilutiveSecuritiesExcludedFromComputationOfEarningsPerShareAmount,,3240689.000,,,,6478653.000
CapitalExpendituresIncurredButNotYetPaid,,,,,,387000.000
ComprehensiveIncomeNetOfTax,-3859000.000,-6907000.000,-9305000.000,-8426000.000,-15356000.000,-16271000.000
Depreciation,63000.000,136000.000,,,,317000.000
EarningsPerShareBasicAndDiluted,-5.250,-0.290,-0.370,-0.350,2.600,-0.650
FairValueAssumptionsExpectedVolatilityRate,,,,,,0.867
FairValueAssumptionsRiskFreeInterestRate,,,,,,0.018
GeneralAndAdministrativeExpense,2475000.000,3565000.000,2854000.000,3370000.000,3481000.000,4914000.000
IncomeLossFromContinuingOperationsBeforeIncomeTaxesExtraordinaryItemsNoncontrollingInterest,,,,-9299000.000,,-16874000.000
IncomeTaxExpenseBenefit,,,,-303000.000,,-226000.000
IncreaseDecreaseInAccountsPayable,,1085000.000,,,,280000.000
IncreaseDecreaseInAccruedLiabilities,,-769000.000,,,,-504000.000
IncreaseDecreaseInDeferredRevenue,,-4349000.000,,,,-1464000.000
IncreaseDecreaseInOtherNoncurrentAssets,,57000.000,,,,1490000.000
IncreaseDecreaseInOtherNoncurrentLiabilities,,,,,,1000000.000
IncreaseDecreaseInPrepaidDeferredExpenseAndOtherAssets,,-149000.000,,,,-958000.000
IncreaseDecreaseInPrepaidRent,,37000.000,,,,
IncreaseDecreaseInRestrictedCash,,471000.000,,,,
InterestAndDebtExpense,-102000.000,-279000.000,-283000.000,,,
InterestIncomeExpenseNonoperatingNet,102000.000,465000.000,433000.000,1171000.000,-1093000.000,253000.000
NetCashProvidedByUsedInContinuingOperations,,2586000.000,,,,6963000.000
NetCashProvidedByUsedInFinancingActivities,,4000.000,,,,602000.000
NetCashProvidedByUsedInFinancingActivitiesContinuingOperations,,4000.000,,,,602000.000
NetCashProvidedByUsedInInvestingActivities,,12069000.000,,,,20655000.000
NetCashProvidedByUsedInInvestingActivitiesContinuingOperations,,12069000.000,,,,20655000.000
NetCashProvidedByUsedInOperatingActivities,,-9487000.000,,,,-14294000.000
NetCashProvidedByUsedInOperatingActivitiesContinuingOperations,,-9487000.000,,,,-14294000.000
NetIncomeLoss,-3917000.000,-7188000.000,-9335000.000,-8996000.000,-14674000.000,-16648000.000
NetIncomeLossAvailableToCommonStockholdersBasic,-6914000.000,-7188000.000,-9335000.000,-8996000.000,-14674000.000,-16648000.000
NonoperatingIncomeExpense,,,,1072000.000,,648000.000
OperatingExpenses,8956000.000,12297000.000,13338000.000,13679000.000,16205000.000,18986000.000
OperatingIncomeLoss,-4019000.000,-7467000.000,-9618000.000,-10371000.000,-13843000.000,-17522000.000
OperatingLeasesRentExpenseMinimumRentals,403000.000,,,,,
OtherComprehensiveIncomeLossNetOfTaxPortionAttributableToParent,58000.000,281000.000,30000.000,570000.000,-682000.000,377000.000
OtherComprehensiveIncomeUnrealizedHoldingGainLossOnSecuritiesArisingDuringPeriodNetOfTax,58000.000,281000.000,30000.000,570000.000,-682000.000,377000.000
OtherComprehensiveIncomeUnrealizedHoldingGainLossOnSecuritiesArisingDuringPeriodTax,,,,570000.000,,244000.000
OtherFinancialServicesCosts,,186000.000,150000.000,,,
OtherNoncashIncomeExpense,,,,,,-855000.000
OtherNonoperatingIncomeExpense,,,,-99000.000,,395000.000
PaymentsToAcquirePropertyPlantAndEquipment,,460000.000,,,,2945000.000
PreferredStockDividendsIncomeStatementImpact,403000.000,,,,,
ProceedsFromMaturitiesPrepaymentsAndCallsOfAvailableForSaleSecurities,,13000000.000,,,,23600000.000
ResearchAndDevelopmentExpense,6481000.000,8732000.000,10484000.000,10309000.000,12724000.000,14072000.000
Revenues,4937000.000,4830000.000,3720000.000,3308000.000,2362000.000,1464000.000
SalesRevenueNet,4937000.000,4830000.000,3720000.000,3308000.000,2362000.000,1464000.000
ShareBasedCompensation,,1422000.000,,,,2165000.000
ShareBasedCompensationArrangementByShareBasedPaymentAwardEquityInstrumentsOtherThanOptionsVestedInPeriod,,191918.000,,,,153685.000
ShareBasedCompensationArrangementByShareBasedPaymentAwardEquityInstrumentsOtherThanOptionsVestedInPeriodWeightedAverageGrantDateFairValue,,0.730,,,,0.760
ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsForfeituresAndExpirationsInPeriod,,13581.000,,,,60246.000
ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsForfeituresAndExpirationsInPeriodWeightedAverageExercisePrice,,9.530,,,,9.930
ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsGrantsInPeriodGross,,605810.000,,,,1043800.000
ShareBasedCompensationArrangementsByShareBasedPaymentAwardOptionsExercisesInPeriodWeightedAverageExercisePrice,,7.270,,,,8.490
ShareBasedCompensationArrangementsByShareBasedPaymentAwardOptionsGrantsInPeriodWeightedAverageExercisePrice,,11.180,,,,11.940
StockIssuedDuringPeriodSharesStockOptionsExercised,,500.000,,,,70938.000
TemporaryEquityAccretionToRedemptionValueAdjustment,2594000.000,,,,,
WeightedAverageBasicSharesOutstandingProForma,1317150.000,,,,,
WeightedAverageNumberOfShareOutstandingBasicAndDiluted,1317150.000,25076769.000,25228405.000,25374381.000,-50377141.000,25791591.000
