,2014-07-31
AdjustmentForAmortization,7732.000
AdjustmentsToAdditionalPaidInCapitalSharebasedCompensationRequisiteServicePeriodRecognitionValue,18000.000
CashAndCashEquivalentsPeriodIncreaseDecrease,-70251.000
EarningsPerShareBasicAndDiluted,-0.010
GeneralAndAdministrativeExpense,1359.000
IncomeTaxExpenseBenefit,0.000
IncomeTaxReconciliationChangeInDeferredTaxAssetsValuationAllowance,25408.000
IncomeTaxReconciliationIncomeTaxExpenseBenefitAtFederalStatutoryIncomeTaxRate,-32330.000
IncomeTaxesPaid,0.000
IncreaseDecreaseInAccountsPayable,450.000
IncreaseDecreaseInPrepaidExpense,12500.000
InterestPaid,0.000
NetCashProvidedByUsedInFinancingActivities,138.000
NetCashProvidedByUsedInFinancingActivitiesContinuingOperations,138.000
NetCashProvidedByUsedInInvestingActivities,0.000
NetCashProvidedByUsedInInvestingActivitiesContinuingOperations,0.000
NetCashProvidedByUsedInOperatingActivities,-70389.000
NetCashProvidedByUsedInOperatingActivitiesContinuingOperations,-70389.000
NetIncomeLoss,-84071.000
OperatingExpenses,84071.000
OperatingIncomeLoss,-84071.000
OtherTaxExpenseBenefit,6922.000
ProceedsFromIssuanceOfCommonStock,0.000
ProceedsFromRelatedPartyDebt,138.000
ProfessionalFees,64712.000
SalariesAndWages,18000.000
WeightedAverageNumberOfShareOutstandingBasicAndDiluted,5950000.000
