,2011-03-31,2011-06-30,2011-09-30,2011-12-31,2012-03-31,2012-06-30,2012-09-30,2012-12-31,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31
AccountsPayableAndAccruedLiabilitiesNoncurrent,,,,,,,,,,,,2954000.000,2730000.000,2388000.000,1553000.000,849000.000,725000.000,700000.000,692000.000,1296000.000,1243000.000,1103000.000,16000.000,257000.000,370000.000
AccountsPayableCurrent,1587000.000,6224000.000,1835000.000,2940000.000,4805000.000,6246000.000,22772000.000,25375000.000,18670000.000,16777000.000,17730000.000,10759000.000,7670000.000,9715000.000,8235000.000,10430000.000,9357000.000,14993000.000,7522000.000,7060000.000,7664000.000,8200000.000,6440000.000,4707000.000,4907000.000
AccountsReceivableGross,,,,,,,,,,,,,,,,11745000.000,11892000.000,10455000.000,,,,,,,
AccountsReceivableGrossCurrent,,,,,,,,,,,,,31239000.000,13448000.000,27260000.000,,,,15091000.000,9160000.000,12013000.000,11229000.000,10461000.000,9691000.000,11628000.000
AccountsReceivableNet,,,,,,,,,,,,,,,,11595000.000,11712000.000,10254000.000,,,,,,,
AccountsReceivableNetCurrent,,,,,,,516000.000,2778000.000,4878000.000,5085000.000,6589000.000,12214000.000,31079000.000,13284000.000,27099000.000,11595000.000,11712000.000,10254000.000,14894000.000,8997000.000,11855000.000,11042000.000,10295000.000,9478000.000,11443000.000
AccruedLiabilitiesCurrent,444000.000,657000.000,759000.000,1274000.000,3172000.000,3235000.000,2819000.000,13777000.000,14656000.000,16047000.000,21112000.000,23993000.000,24270000.000,23532000.000,29264000.000,17037000.000,17130000.000,14450000.000,14821000.000,15891000.000,10300000.000,9032000.000,9944000.000,15686000.000,20313000.000
AccruedMarketingCostsCurrent,,,,,,,,2908000.000,1903000.000,2641000.000,624000.000,970000.000,,,,,,,,,,,,,
AccumulatedDepreciationDepletionAndAmortizationPropertyPlantAndEquipment,,,,1155000.000,,,,1417000.000,,,,2254000.000,,,,3084000.000,,,,3338000.000,,,,2398000.000,
AccumulatedOtherComprehensiveIncomeLossAvailableForSaleSecuritiesAdjustmentNetOfTax,,49000.000,19000.000,,,,,,,,,,,,,,,,,,,,,,
AccumulatedOtherComprehensiveIncomeLossNetOfTax,29000.000,49000.000,19000.000,25000.000,-7000.000,-13000.000,37000.000,33000.000,14000.000,-26000.000,92000.000,66000.000,109000.000,98000.000,98000.000,-28000.000,38000.000,45000.000,96000.000,-261000.000,176000.000,366000.000,207000.000,-616000.000,-491000.000
AdditionalPaidInCapitalCommonStock,435701000.000,438077000.000,485169000.000,487235000.000,690612000.000,696259000.000,703351000.000,708921000.000,715162000.000,780281000.000,797092000.000,813802000.000,817408000.000,820573000.000,823552000.000,825691000.000,827241000.000,828591000.000,828848000.000,829428000.000,829680000.000,830551000.000,831192000.000,831750000.000,832477000.000
AllowanceForDoubtfulAccountsReceivable,,,,,,,0.000,,,,,,,,,0.000,,,,0.000,,,,,
Assets,135534000.000,126201000.000,159728000.000,152056000.000,338716000.000,322078000.000,308500000.000,264114000.000,210933000.000,427012000.000,422478000.000,431796000.000,420896000.000,400674000.000,391823000.000,366938000.000,354728000.000,311321000.000,291258000.000,280581000.000,259734000.000,252011000.000,313151000.000,305776000.000,295485000.000
