,2011-01-31,2012-01-31,2013-01-31,2014-01-31,2015-01-31,2016-01-31,2017-01-31
AccretionExpense,,,,373000.000,217000.000,,
AdjustmentsToAdditionalPaidInCapitalIncomeTaxDeficiencyFromShareBasedCompensation,,,,,,,-500000.000
AdjustmentsToAdditionalPaidInCapitalSharebasedCompensationRequisiteServicePeriodRecognitionValue,25815000.000,30753000.000,27224000.000,32504000.000,26738000.000,24800000.000,24500000.000
AdjustmentsToAdditionalPaidInCapitalTaxEffectFromShareBasedCompensation,9811000.000,20944000.000,11730000.000,14922000.000,14066000.000,2100000.000,
AllocatedShareBasedCompensationExpense,,30447000.000,26938000.000,32188000.000,26451000.000,24500000.000,24300000.000
AmortizationOfIntangibleAssets,,1016000.000,1685000.000,4172000.000,7802000.000,3700000.000,3400000.000
AntidilutiveSecuritiesExcludedFromComputationOfEarningsPerShareAmount,,401000.000,869000.000,422000.000,334000.000,800000.000,1300000.000
AvailableForSaleSecuritiesGrossUnrealizedGains,,,,4889000.000,5123000.000,900000.000,2900000.000
AvailableForSaleSecuritiesGrossUnrealizedLoss,,,,804000.000,1908000.000,1800000.000,1100000.000
CapitalExpendituresIncurredButNotYetPaid,,,,,,,10700000.000
CashAndCashEquivalentsPeriodIncreaseDecrease,-104111000.000,-247637000.000,70884000.000,-159060000.000,384179000.000,113600000.000,84400000.000
CashFlowHedgeGainLossToBeReclassifiedWithinTwelveMonths,,12444000.000,11995000.000,11700000.000,13351000.000,7800000.000,1100000.000
CommonStockDividendsPerShareDeclared,,1.120,1.250,1.340,1.480,1.580,1.750
ComprehensiveIncomeNetOfTax,389103000.000,366625000.000,407412000.000,216696000.000,252265000.000,476300000.000,468000000.000
CostOfGoodsAndServicesSold,1263012000.000,1491783000.000,1630965000.000,1690687000.000,1712738000.000,1613600000.000,1511500000.000
CurrentFederalTaxExpenseBenefit,,181935000.000,167462000.000,39028000.000,130901000.000,175800000.000,125500000.000
CurrentForeignTaxExpenseBenefit,,59485000.000,50778000.000,52427000.000,66552000.000,49800000.000,43500000.000
CurrentIncomeTaxExpenseBenefit,,276529000.000,246701000.000,101352000.000,215646000.000,247900000.000,184400000.000
CurrentStateAndLocalTaxExpenseBenefit,,35109000.000,28461000.000,9897000.000,18193000.000,22300000.000,15400000.000
DebtInstrumentDecreaseRepayments,,,60000000.000,,,,
DeferredFederalIncomeTaxExpenseBenefit,,-49746000.000,378000.000,-28640000.000,25156000.000,-15400000.000,36700000.000
DeferredForeignIncomeTaxExpenseBenefit,,-575000.000,-19883000.000,3050000.000,-661000.000,9600000.000,2300000.000
DeferredIncomeTaxExpenseBenefit,-60332000.000,-50768000.000,-19282000.000,-27855000.000,37712000.000,-1900000.000,46100000.000
DeferredStateAndLocalIncomeTaxExpenseBenefit,,-447000.000,223000.000,-2265000.000,13217000.000,3900000.000,7100000.000
DefinedBenefitPlanAmountsRecognizedInOtherComprehensiveIncomeLossNetGainLossBeforeTax,,,,86310000.000,-234669000.000,122500000.000,14100000.000
DefinedBenefitPlanAssumptionsUsedCalculatingNetPeriodicBenefitCostExpectedLongTermReturnOnAssets,,0.075,0.075,0.075,0.075,0.075,0.070
