,2011-03-31,2011-06-30,2011-09-30,2011-12-31,2012-03-31,2012-06-30,2012-09-30,2012-12-31,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31
AllowanceForDoubtfulAccountsReceivableRecoveries,,,,,,,,,113000000.000,,,,,,,,,,,,,,,,
AllowanceForLoanAndLeaseLossRecoveryOfBadDebts,,,,,,,,,,,,,114000000.000,,,,86000000.000,,,,87000000.000,,,,80000000.000
AllowanceForLoanAndLeaseLossesAdjustmentsNet,,,,,,,,,,,,,-1000000.000,,,,-1000000.000,,,,1000000.000,,,,
AllowanceForLoanAndLeaseLossesProvisionForLossGross,421000000.000,,,,185000000.000,,,,,,,,,,,,,,,,,,,,
AllowanceForLoanAndLeaseLossesRecoveriesOfBadDebts,-141000000.000,,,,134000000.000,,,,,,,,,,,,,,,,,,,,
AllowanceForLoanAndLeaseLossesWriteOffs,674000000.000,,,,467000000.000,,,,569000000.000,,,,300000000.000,,,,189000000.000,,,,236000000.000,,,,198000000.000
AllowanceForLoanAndLeaseLossesWriteoffsNet,,,,,,,,,,,,,186000000.000,,,,103000000.000,,,,149000000.000,,,,118000000.000
AmortizationOfIntangibleAssets,,,,,,,,,65000000.000,,,,33000000.000,,,,30000000.000,,,,,,,,
AssetManagementFees,263000000.000,288000000.000,287000000.000,250000000.000,284000000.000,278000000.000,305000000.000,302000000.000,308000000.000,340000000.000,330000000.000,,,,,,,,,,,,,,
AvailableForSaleSecuritiesGrossRealizedGainLossNet,,,,,,,,,,,,,,,,,42000000.000,,,,9000000.000,,,,-2000000.000
AvailableForSaleSecuritiesGrossRealizedGains,,,,,67000000.000,,,,17000000.000,,,,16000000.000,,,,43000000.000,,,,9000000.000,,,,14000000.000
AvailableForSaleSecuritiesGrossRealizedLosses,,,,,-10000000.000,,,,-3000000.000,,,,-6000000.000,,,,1000000.000,,,,,,,,16000000.000
AvailableForSaleSecuritiesGrossUnrealizedGains,1027000000.000,,,,,,,,,,,,,,,,,,,,,,,,
AvailableForSaleSecuritiesGrossUnrealizedLoss,1664000000.000,,,,,,,,,,,,,,,,,,,,,,,,
CashAndCashEquivalentsPeriodIncreaseDecrease,92000000.000,,,,57000000.000,,,,-1272000000.000,,,,680000000.000,,,,-209000000.000,,,,-204000000.000,,,,124000000.000
CertainLoansAcquiredInTransferAccountedForAsDebtSecuritiesAccretableYieldReclassificationsFromNonaccretableDifference,288000000.000,,,,,,,,,,,,,,,,,,,,,,,,
CertainLoansAcquiredInTransferNotAccountedForAsDebtSecuritiesAccretableYieldAccretion,-241000000.000,,,,-198000000.000,,,,207000000.000,,,,154000000.000,,,,,,,,,,,,
CertainLoansAcquiredInTransferNotAccountedForAsDebtSecuritiesAccretableYieldAdditions,,,,,584000000.000,,,,,,,,,,,,,,,,,,,,
CertainLoansAcquiredInTransferNotAccountedForAsDebtSecuritiesAccretableYieldDisposalsOfLoans,-35000000.000,,,,-3000000.000,,,,6000000.000,,,,8000000.000,,,,,,,,,,,,
CertainLoansAcquiredInTransferNotAccountedForAsDebtSecuritiesAccretableYieldReclassificationsFromNonaccretableDifference,,,,,-23000000.000,,,,219000000.000,,,,95000000.000,,,,,,,,,,,,
ChangeInUnrealizedGainLossOnHedgedItemInFairValueHedge1,,,,,,,,,,,,,-8000000.000,,,,-118000000.000,,,,,,,,
CommonStockDividendsPerShareDeclared,0.100,,,,0.350,,,,0.400,,,,0.440,,,,,,,,,,,,
ComprehensiveIncomeNetOfTax,,,,,1191000000.000,672000000.000,1528000000.000,561000000.000,946000000.000,400000000.000,1039000000.000,1437000000.000,1282000000.000,1274000000.000,883000000.000,812000000.000,1203000000.000,716000000.000,1291000000.000,523000000.000,1326000000.000,1170000000.000,898000000.000,114000000.000,1043000000.000
ComprehensiveIncomeNetOfTaxAttributableToNoncontrollingInterest,,,,,6000000.000,-5000000.000,-14000000.000,1000000.000,-9000000.000,1000000.000,2000000.000,13000000.000,-2000000.000,3000000.000,1000000.000,21000000.000,1000000.000,4000000.000,18000000.000,14000000.000,19000000.000,23000000.000,18000000.000,22000000.000,17000000.000
ComprehensiveIncomeNetOfTaxIncludingPortionAttributableToNoncontrollingInterest,954000000.000,,,,1197000000.000,667000000.000,1514000000.000,562000000.000,937000000.000,401000000.000,1041000000.000,1450000000.000,1280000000.000,1277000000.000,884000000.000,833000000.000,1204000000.000,720000000.000,1309000000.000,537000000.000,1345000000.000,1193000000.000,916000000.000,136000000.000,1060000000.000
ContractuallySpecifiedServicingFeesLateFeesAndAncillaryFeesEarnedInExchangeForServicingFinancialAssets,,,,,,,,,,137000000.000,137000000.000,,,127000000.000,125000000.000,,,127000000.000,133000000.000,,,100000000.000,100000000.000,,100000000.000
DeferredIncomeTaxExpenseBenefit,,,,,,,,,,,,,17000000.000,,,,40000000.000,,,,-49000000.000,,,,21000000.000
DepreciationAndAmortization,279000000.000,,,,269000000.000,,,,283000000.000,,,,236000000.000,,,,252000000.000,,,,270000000.000,,,,279000000.000
DepreciationDepletionAndAmortization,,,160000000.000,,,177000000.000,182000000.000,,175000000.000,177000000.000,179000000.000,184000000.000,181000000.000,185000000.000,194000000.000,216000000.000,193000000.000,201000000.000,201000000.000,214000000.000,202000000.000,215000000.000,209000000.000,217000000.000,214000000.000
DerivativeGainLossOnDerivativeNet,,,,,,,,,,,,,3000000.000,,,,105000000.000,,,,,,,,
DerivativeInstrumentsLossRecognizedInIncome,,,,,209000000.000,,,,,,,,,,,,,,,,,,,,
DerivativeInstrumentsNotDesignatedAsHedgingInstrumentsGainLossNet,,,419000000.000,,102000000.000,217000000.000,94000000.000,89000000.000,-21000000.000,22000000.000,28000000.000,33000000.000,86000000.000,66000000.000,75000000.000,213000000.000,329000000.000,-52000000.000,354000000.000,20000000.000,167000000.000,194000000.000,71000000.000,,
DiscontinuedOperationTaxEffectOfDiscontinuedOperation,0.000,0.000,0.000,0.000,,,,,,,,,,,,,,,,,,,,,
DividendsCommonStock,52000000.000,183000000.000,183000000.000,184000000.000,184000000.000,,,,,,,,,,,,,,,,,,,,
DividendsCommonStockCash,52000000.000,,,,185000000.000,,,,210000000.000,,,,235000000.000,,,,251000000.000,,,,260000000.000,,,,271000000.000
DividendsPreferredStock,4000000.000,24000000.000,4000000.000,24000000.000,38000000.000,,,,,,,,,,,,,,,,,,,,63000000.000
DividendsPreferredStockCash,4000000.000,,,,38000000.000,,,,67000000.000,,,,68000000.000,,,,68000000.000,,,,64000000.000,,,,63000000.000
DividendsShareBasedCompensation,,,,,2000000.000,,,,,,,,,,,,,,,,,,,,
EarningsPerShareBasic,1.590,1.690,1.570,0.850,1.450,1.000,1.660,1.250,1.780,2.020,1.820,1.860,1.860,1.880,1.820,1.880,1.790,1.920,1.930,1.880,1.700,1.840,1.870,2.010,1.990
EarningsPerShareDiluted,1.570,1.670,1.550,0.850,1.440,0.980,1.640,1.240,1.760,1.990,1.790,1.850,1.820,1.850,1.790,1.840,1.750,1.880,1.900,1.860,1.680,1.820,1.840,1.960,1.960
EquipmentExpense,167000000.000,158000000.000,159000000.000,177000000.000,175000000.000,181000000.000,185000000.000,194000000.000,183000000.000,189000000.000,194000000.000,197000000.000,201000000.000,204000000.000,220000000.000,234000000.000,222000000.000,231000000.000,227000000.000,245000000.000,234000000.000,240000000.000,246000000.000,254000000.000,251000000.000
ExcessTaxBenefitFromShareBasedCompensationFinancingActivities,,,,,12000000.000,,,,,,,,16000000.000,,,,18000000.000,,,,,,,,
ExcessTaxBenefitFromShareBasedCompensationOperatingActivities,,,,,12000000.000,,,,,,,,16000000.000,,,,18000000.000,,,,,,,,
FeesAndCommissionsDepositorAccounts,123000000.000,131000000.000,140000000.000,140000000.000,127000000.000,144000000.000,152000000.000,150000000.000,136000000.000,147000000.000,156000000.000,158000000.000,147000000.000,156000000.000,179000000.000,180000000.000,153000000.000,156000000.000,172000000.000,170000000.000,158000000.000,163000000.000,174000000.000,172000000.000,161000000.000
FeesAndCommissionsMortgageBanking,195000000.000,163000000.000,198000000.000,157000000.000,230000000.000,-173000000.000,227000000.000,0.000,,,,,,,,,,,,,,,,,
FinancingReceivableModificationsPostModificationRecordedInvestment2,,,,,,,,,,,,,152000000.000,160000000.000,180000000.000,129000000.000,120000000.000,111000000.000,152000000.000,137000000.000,216000000.000,237000000.000,156000000.000,94000000.000,83000000.000
FinancingReceivableModificationsPreModificationRecordedInvestment2,,,,,,,,,,,,,172000000.000,168000000.000,206000000.000,161000000.000,134000000.000,128000000.000,175000000.000,158000000.000,236000000.000,261000000.000,170000000.000,102000000.000,108000000.000
FinancingReceivableModificationsSubsequentDefaultRecordedInvestment1,,,,,,,,,,,,,80000000.000,66000000.000,39000000.000,-6000000.000,23000000.000,27000000.000,29000000.000,17000000.000,27000000.000,,,,
FiniteLivedIntangibleAssetsAmortizationExpense,105000000.000,,,,71000000.000,,,,,,,,,,,,,,,,,,,,
FutureAmortizationExpenseYearFive,162000000.000,,,,139000000.000,,,,,,,,,,,,,,,,,,,,
FutureAmortizationExpenseYearFour,194000000.000,,,,175000000.000,,,,,,,,,,,,,,,,,,,,
FutureAmortizationExpenseYearOne,225000000.000,,,,243000000.000,,,,,,,,,,,,,,,,,,,,
FutureAmortizationExpenseYearThree,212000000.000,,,,204000000.000,,,,,,,,,,,,,,,,,,,,
FutureAmortizationExpenseYearTwo,215000000.000,,,,217000000.000,,,,,,,,,,,,,,,,,,,,
GainLossOnSaleOfEquityInvestments,,,,,,,,,,,,,62000000.000,,,,,,,,,,,,
GainLossOnSaleOfInvestments,,,,,57000000.000,,,,14000000.000,,,,10000000.000,,,,,,,,,,,,
GainLossOnSaleOfSecuritiesNet,37000000.000,82000000.000,68000000.000,62000000.000,57000000.000,62000000.000,40000000.000,45000000.000,14000000.000,61000000.000,21000000.000,3000000.000,10000000.000,-6000000.000,0.000,0.000,42000000.000,8000000.000,-9000000.000,2000000.000,9000000.000,4000000.000,7000000.000,,
GoodwillOtherChanges,,,,,70000000.000,,,,-3000000.000,,,,,,,,,,,,,,,,
HeldToMaturitySecuritiesUnrecognizedHoldingGains,179000000.000,,,,,,,,,,,,,,,,,,,,,,,,
HeldToMaturitySecuritiesUnrecognizedHoldingLosses,4000000.000,,,,,,,,,,,,,,,,,,,,,,,,
ImpairedFinancingReceivableAverageRecordedInvestment,,,,,,,,,3846000000.000,,,,3342000000.000,,,,2849000000.000,,,,2744000000.000,,,,2537000000.000
ImpairedFinancingReceivableWithNoRelatedAllowanceAverageRecordedInvestment,,,,,,,,,833000000.000,,,,993000000.000,,,,725000000.000,,,,963000000.000,,,,931000000.000
ImpairedFinancingReceivableWithRelatedAllowanceAverageRecordedInvestment,,,,,,,,,3013000000.000,,,,2349000000.000,,,,2124000000.000,,,,1781000000.000,,,,1606000000.000
ImpairmentOfInvestments,,,122000000.000,,16000000.000,32000000.000,26000000.000,5000000.000,1000000.000,10000000.000,2000000.000,1000000.000,2000000.000,0.000,2000000.000,31000000.000,2000000.000,,,,,,,,
IncomeLossFromContinuingOperations,832000000.000,912000000.000,,,,,,,,,,,,,,,,,,,,,,,
IncomeLossFromContinuingOperationsAttributableToNoncontrollingEntity,5000000.000,-1000000.000,4000000.000,7000000.000,6000000.000,-5000000.000,-14000000.000,1000000.000,-9000000.000,1000000.000,2000000.000,13000000.000,-2000000.000,,,,,,,,,,,,
IncomeLossFromContinuingOperationsBeforeIncomeTaxesExtraordinaryItemsNoncontrollingInterest,,,,,1092000000.000,719000000.000,1210000000.000,922000000.000,1324000000.000,1472000000.000,1359000000.000,1413000000.000,1419000000.000,1410000000.000,1429000000.000,1356000000.000,1328000000.000,1454000000.000,1342000000.000,1383000000.000,1232000000.000,1307000000.000,1348000000.000,1366000000.000,1394000000.000
IncomeLossFromContinuingOperationsIncludingPortionAttributableToNoncontrollingInterest,832000000.000,912000000.000,834000000.000,493000000.000,811000000.000,,,,,,,,,,,,,,,,,,,,
IncomeLossFromContinuingOperationsPerBasicShare,1.590,1.690,1.570,0.850,,,,,,,,,,,,,,,,,,,,,
IncomeLossFromContinuingOperationsPerDilutedShare,1.570,1.670,1.550,0.850,,,,,,,,,,,,,,,,,,,,,
IncomeLossFromEquityMethodInvestments,55000000.000,,,,68000000.000,,,,73000000.000,,,,101000000.000,,,,96000000.000,,,,61000000.000,,,,100000000.000
IncomeTaxExpenseBenefit,308000000.000,234000000.000,309000000.000,147000000.000,281000000.000,173000000.000,285000000.000,203000000.000,320000000.000,349000000.000,320000000.000,352000000.000,359000000.000,358000000.000,391000000.000,299000000.000,324000000.000,410000000.000,269000000.000,361000000.000,289000000.000,318000000.000,342000000.000,319000000.000,320000000.000
IncomeTaxesPaid,265000000.000,,,,7000000.000,,,,32000000.000,,,,20000000.000,,,,28000000.000,,,,19000000.000,,,,8000000.000
IncreaseDecreaseInAccruedLiabilitiesAndOtherOperatingLiabilities,,,,,-55000000.000,,,,-852000000.000,,,,356000000.000,,,,1044000000.000,,,,1084000000.000,,,,-884000000.000
IncreaseDecreaseInFederalFundsPurchasedAndSecuritiesSoldUnderAgreementsToRepurchaseNet,-63000000.000,,,,1500000000.000,,,,674000000.000,,,,-1055000000.000,,,,-1308000000.000,,,,718000000.000,,,,8000000.000
