,2011-03-31,2011-06-30,2011-09-30,2011-12-31,2012-03-31,2012-06-30,2012-09-30,2012-12-31,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30
AccountsPayableCurrent,762900000.000,750500000.000,732500000.000,583600000.000,685100000.000,631800000.000,603200000.000,538300000.000,592400000.000,595300000.000,563900000.000,601800000.000,617400000.000,642400000.000,812300000.000,803100000.000,745900000.000,761800000.000,762300000.000,703400000.000,643300000.000,602900000.000,639500000.000
AccountsPayableRelatedPartiesCurrentAndNoncurrent,,,,900000.000,,,,1100000.000,,,,900000.000,,,,10900000.000,,,,33100000.000,,,
AccountsReceivableNetCurrent,641700000.000,648800000.000,590400000.000,564200000.000,645200000.000,548100000.000,565600000.000,473900000.000,516400000.000,515800000.000,536600000.000,525200000.000,498900000.000,596200000.000,707600000.000,644300000.000,574600000.000,567500000.000,550800000.000,444900000.000,488700000.000,448500000.000,489000000.000
AccountsReceivableRelatedParties,,,,2700000.000,,,,2300000.000,,,,4000000.000,,,,2500000.000,,,,400000.000,,,
AccruedEnvironmentalLossContingenciesCurrent,,22500000.000,22300000.000,22200000.000,22200000.000,21900000.000,20000000.000,19600000.000,19800000.000,16800000.000,14700000.000,,8700000.000,9000000.000,16300000.000,,15100000.000,10400000.000,6400000.000,,5500000.000,5700000.000,7500000.000
AccruedEnvironmentalLossContingenciesNoncurrent,,37400000.000,30600000.000,30300000.000,29500000.000,29400000.000,28300000.000,27400000.000,26800000.000,26800000.000,26700000.000,,34500000.000,33900000.000,34300000.000,,33200000.000,34300000.000,35400000.000,,41500000.000,40700000.000,40200000.000
AccruedLiabilitiesCurrent,182900000.000,165600000.000,182300000.000,172800000.000,195500000.000,170100000.000,185600000.000,164800000.000,185700000.000,141700000.000,179100000.000,142900000.000,175700000.000,170200000.000,281700000.000,266500000.000,284800000.000,225400000.000,261600000.000,261500000.000,270000000.000,206100000.000,248700000.000
AccumulatedDepreciationDepletionAndAmortizationPropertyPlantAndEquipment,3681700000.000,3728100000.000,3774200000.000,3797000000.000,3845300000.000,3893600000.000,3942500000.000,3931600000.000,3980100000.000,4028000000.000,4068300000.000,3991800000.000,4040000000.000,4088300000.000,4120800000.000,4175200000.000,4230200000.000,4283600000.000,4340900000.000,4379500000.000,4432700000.000,4485900000.000,4537700000.000
AccumulatedOtherComprehensiveIncomeLossAvailableForSaleSecuritiesAdjustmentNetOfTax,,-200000.000,-900000.000,-600000.000,,,,300000.000,400000.000,500000.000,500000.000,400000.000,400000.000,400000.000,400000.000,400000.000,400000.000,400000.000,400000.000,0.000,0.000,0.000,0.000
AccumulatedOtherComprehensiveIncomeLossCumulativeChangesInNetGainLossFromCashFlowHedgesEffectNetOfTax,,2700000.000,-1400000.000,-10900000.000,,,,31700000.000,24800000.000,7400000.000,11800000.000,18300000.000,17500000.000,7400000.000,8600000.000,-32200000.000,-32300000.000,-24500000.000,-37800000.000,-34000000.000,-28600000.000,21400000.000,27600000.000
