,2011-06-30,2011-09-30,2012-03-31,2012-06-30,2012-09-30,2012-12-31,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31
AdjustmentForAmortization,,,,,,,,,,,136200.000
AdjustmentsToAdditionalPaidInCapitalWarrantIssued,,,,,,,973306.000,,,,973306.000
AmortizationOfDebtDiscountPremium,,,35216.000,,,,0.000,,,,
AmortizationOfFinancingCosts,,,72345.000,,,,72345.000,,,,
CapitalLeaseObligationsIncurred,,,0.000,,,,,,,,259389.000
CashAndCashEquivalentsPeriodIncreaseDecrease,,,1108678.000,,,,2963920.000,,,,-2851004.000
CostOfServices,6849829.000,7063847.000,7122654.000,6820276.000,6734583.000,6812230.000,6640418.000,6730847.000,6085114.000,6187002.000,6093741.000
DeferredIncomeTaxExpenseBenefit,,,-227482.000,,,,-21220.000,,,,-254382.000
DepreciationAndAmortization,1227181.000,1453983.000,1533973.000,1452468.000,1813006.000,1475041.000,1664842.000,1683128.000,2078396.000,1954117.000,2033529.000
DepreciationDepletionAndAmortization,,,1533973.000,,,,1664842.000,,,,2033529.000
DiscontinuedOperationGainLossOnDisposalOfDiscontinuedOperationNetOfTax,,0.000,,,,,,,,,
DiscontinuedOperationIncomeLossFromDiscontinuedOperationBeforeIncomeTax,0.000,-137535.000,,,,,,,,,
DiscontinuedOperationTaxEffectOfIncomeLossFromDisposalOfDiscontinuedOperation,0.000,0.000,,,,,,,,,
EarningsPerShareBasicAndDiluted,-0.040,0.040,-0.010,0.000,-0.000,0.000,0.000,-0.020,-0.010,-0.020,-0.010
IncomeLossFromContinuingOperations,,,,,-31575.000,,,,,,
IncomeLossFromContinuingOperationsBeforeIncomeTaxesExtraordinaryItemsNoncontrollingInterest,-1059751.000,1186614.000,-509927.000,76849.000,-180488.000,-319797.000,231908.000,-1513466.000,-614639.000,-1020116.000,-474068.000
IncomeLossFromContinuingOperationsIncludingPortionAttributableToNoncontrollingInterest,-817767.000,1008662.000,,,,,,,,,
IncomeLossFromContinuingOperationsPerBasicAndDilutedShare,-0.040,0.050,,,-0.000,,,,,,
IncomeLossFromDiscontinuedOperationsNetOfTaxPerBasicAndDilutedShare,0.000,-0.010,,,,,,,,,
IncomeTaxExpenseBenefit,241984.000,-177952.000,-170926.000,4104.000,-148913.000,-70635.000,44927.000,-528735.000,-286367.000,-191791.000,-186167.000
IncreaseDecreaseInAccountsPayableTrade,,,558232.000,,,,1838366.000,,,,1051075.000
IncreaseDecreaseInAccountsReceivable,,,-378856.000,,,,-262455.000,,,,-1485926.000
IncreaseDecreaseInInterestPayableNet,,,784696.000,,,,574530.000,,,,98905.000
IncreaseDecreaseInInventories,,,-94962.000,,,,2005.000,,,,30931.000
IncreaseDecreaseInLongTermReceivablesCurrent,,,-29023.000,,,,-79904.000,,,,-773.000
IncreaseDecreaseInOtherAccruedLiabilities,,,-212460.000,,,,-289182.000,,,,-1150082.000
IncreaseDecreaseInOtherNoncurrentLiabilities,,,-15488.000,,,,-16308.000,,,,-1350006.000
IncreaseDecreaseInPrepaidDeferredExpenseAndOtherAssets,,,-349831.000,,,,-510891.000,,,,-605053.000
IncreaseDecreaseInRestrictedCash,,,263877.000,,,,1579891.000,,,,
InterestExpenseDebt,1728264.000,-421121.000,1441699.000,1119237.000,1324054.000,1666090.000,1201690.000,1661283.000,1930333.000,1595021.000,1351164.000
InterestPaid,,,570771.000,,,,746277.000,,,,1025323.000
IssuanceOfStockAndWarrantsForServicesOrClaims,,,40530.000,,,,53085.000,,,,31690.000
NetCashProvidedByUsedInFinancingActivities,,,3048925.000,,,,3696972.000,,,,-253326.000
NetCashProvidedByUsedInFinancingActivitiesContinuingOperations,,,3048925.000,,,,3696972.000,,,,-253326.000
NetCashProvidedByUsedInInvestingActivities,,,-3309512.000,,,,-3732690.000,,,,-4874374.000
NetCashProvidedByUsedInInvestingActivitiesContinuingOperations,,,-3309512.000,,,,-3732690.000,,,,-4874374.000
NetCashProvidedByUsedInOperatingActivities,,,1369265.000,,,,2999638.000,,,,2276696.000
NetCashProvidedByUsedInOperatingActivitiesContinuingOperations,,,1369265.000,,,,2999638.000,,,,2276696.000
NetIncomeLoss,-817767.000,871127.000,-339001.000,72745.000,-31575.000,-249162.000,186981.000,-984731.000,-328272.000,-828325.000,-287901.000
NetIncomeLossAttributableToNoncontrollingInterest,0.000,0.000,,,,,,,,,
NetIncomeLossAvailableToCommonStockholdersBasic,-817767.000,871127.000,,,,,,,,,
OperatingExpenses,15158907.000,13415028.000,15433756.000,15007710.000,15106534.000,15255831.000,14704328.000,16699650.000,15420341.000,15679240.000,14464199.000
OtherExpenses,143114.000,115453.000,198669.000,179207.000,69701.000,238942.000,210245.000,223428.000,205031.000,206331.000,221903.000
PaymentsToAcquireMachineryAndEquipment,,,622988.000,,,,3007575.000,,,,1960986.000
ProceedsFromStockOptionsExercised,,,,,,,,,,,30117.000
ProvisionForDoubtfulAccounts,,,140524.000,,,,-168047.000,,,,-93153.000
RepaymentsOfLongTermCapitalLeaseObligations,,,152543.000,,,,118268.000,,,,98979.000
RepaymentsOfLongTermDebt,,,,,,,,,,,477358.000
RepaymentsOfShortTermDebt,,,228628.000,,,,244335.000,,,,
SalesRevenueServicesNet,14099156.000,14601642.000,14923829.000,15084559.000,14926046.000,14936034.000,14936236.000,15186184.000,14805702.000,14659124.000,13990131.000
SellingGeneralAndAdministrativeExpense,5210519.000,5202866.000,5136761.000,5436522.000,5165190.000,5063528.000,4987133.000,6400964.000,5121467.000,5736769.000,4763862.000
StockIssuedDuringPeriodSharesStockOptionsExercised,,,,,,,,,,,33425.000
WeightedAverageNumberOfDilutedSharesOutstanding,21119488.000,21119488.000,,,,,,,,,
WeightedAverageNumberOfShareOutstandingBasicAndDiluted,,,,41186596.000,41186596.000,,41186596.000,41237618.000,41571167.000,-80576534.000,43443456.000
WeightedAverageNumberOfSharesOutstandingBasic,21119488.000,21119488.000,,,,,,,,,
