,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31
AccountsPayableAndAccruedLiabilitiesCurrent,879000.000,1366000.000,1840000.000,1167000.000,1547000.000,1365000.000,1153000.000,1464000.000,2003000.000,2239000.000,2173000.000,1659000.000,1109000.000
AccountsReceivableNetCurrent,12000.000,136000.000,27000.000,100000.000,0.000,,40000.000,125000.000,14000.000,18000.000,24000.000,25000.000,15000.000
AccumulatedDepreciationDepletionAndAmortizationPropertyPlantAndEquipment,491000.000,559000.000,559000.000,478000.000,,,,604000.000,,,,932000.000,
AccumulatedOtherComprehensiveIncomeLossNetOfTax,-69000.000,-85000.000,-178000.000,,,,,,,,,,
AdditionalPaidInCapital,367044000.000,361968000.000,363032000.000,363451000.000,370644000.000,378761000.000,375895000.000,375177000.000,374472000.000,390858000.000,389977000.000,390918000.000,391097000.000
Assets,34351000.000,31262000.000,28419000.000,28617000.000,38604000.000,36372000.000,34078000.000,31493000.000,28261000.000,29279000.000,26036000.000,18195000.000,14302000.000
AssetsCurrent,16727000.000,12983000.000,10092000.000,7020000.000,17038000.000,14863000.000,12562000.000,10016000.000,6753000.000,7738000.000,4561000.000,6355000.000,2560000.000
CashAndCashEquivalentsAtCarryingValue,16435000.000,12550000.000,9786000.000,6581000.000,16625000.000,14351000.000,11737000.000,9370000.000,6173000.000,7144000.000,3967000.000,5711000.000,2202000.000
ClassOfWarrantOrRightExercisePriceOfWarrantsOrRights1,,,,,,,,,9.340,5.870,5.870,,22.860
ClassOfWarrantOrRightOutstanding,38425745.000,,,38890452.000,63314696.000,1209650.000,1209681.000,1209649.000,1379649.000,2443479.000,2443479.000,7751376.000,775137.000
CommonStockCapitalSharesReservedForFutureIssuance,104146745.000,,,100175199.000,124599443.000,2355285.000,2603438.000,2602849.000,2768849.000,4832679.000,4952579.000,10227750.000,1121699.000
CommonStockParOrStatedValuePerShare,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010
CommonStockSharesAuthorized,445000000.000,445000000.000,445000000.000,445000000.000,445000000.000,445000000.000,670000000.000,670000000.000,670000000.000,670000000.000,670000000.000,670000000.000,67000000.000
CommonStockSharesIssued,182535562.000,187159093.000,187159093.000,199159093.000,277946973.000,5706883.000,5883503.000,5883503.000,5883503.000,11120394.000,11120394.000,16488120.000,1648751.000
CommonStockSharesOutstanding,182535562.000,187159093.000,187159093.000,199159093.000,277946973.000,,5883503.000,5883503.000,5883503.000,11120394.000,11120394.000,16488120.000,1648751.000
CommonStockValue,1825000.000,1872000.000,1872000.000,1992000.000,2779000.000,57000.000,59000.000,59000.000,59000.000,111000.000,111000.000,165000.000,165000.000
DeferredRevenueCurrent,,,,244000.000,142000.000,350000.000,247000.000,245000.000,142000.000,43000.000,18000.000,,86000.000
DeferredTaxAssetsGoodwillAndIntangibleAssets,,,,3155000.000,,,,,,,,,
DeferredTaxAssetsGross,,,,63405000.000,,,,68003000.000,,,,69235000.000,
DeferredTaxAssetsLiabilitiesNet,,,,-3078000.000,,,,-3005000.000,,,,-2449000.000,
DeferredTaxAssetsOperatingLossCarryforwards,,,,61332000.000,,,,65425000.000,,,,67479000.000,
DeferredTaxAssetsOperatingLossCarryforwardsForeign,,,,3300000.000,,,,,,,,,
DeferredTaxAssetsTaxCreditCarryforwardsResearch,,,,3855000.000,,,,5181000.000,,,,3109000.000,
DeferredTaxAssetsTaxDeferredExpenseCompensationAndBenefitsShareBasedCompensationCost,,,,1381000.000,,,,479000.000,,,,1010000.000,
DeferredTaxAssetsValuationAllowance,,,,66483000.000,,,,71008000.000,,,,71684000.000,
DeferredTaxLiabilitiesGoodwillAndIntangibleAssetsIntangibleAssets,,,,,,,,3079000.000,,,,2367000.000,
DeferredTaxLiabilitiesNoncurrent,,,,3078000.000,3078000.000,3078000.000,3078000.000,3005000.000,3005000.000,3005000.000,3005000.000,2449000.000,2449000.000
DerivativeFairValueOfDerivativeLiability,,,,18146000.000,34152000.000,14016000.000,2137000.000,1499000.000,93000.000,1466000.000,1649000.000,2443000.000,2329000.000
DerivativeLiabilities,,,,,,,,,,,,,2329000.000
DerivativeLiabilitiesNoncurrent,,,,,,,,,,,,2443000.000,
DividendsPayableCurrent,,,,,,,368000.000,,368000.000,970000.000,953000.000,38000.000,38000.000
DividendsPayableCurrentAndNoncurrent,,,,,,131000.000,368000.000,368000.000,368000.000,970000.000,953000.000,38000.000,38000.000
DueToRelatedPartiesCurrent,,,,,,,,56000.000,,,,,
EmployeeRelatedLiabilitiesCurrent,,,659000.000,457000.000,433000.000,321000.000,491000.000,308000.000,138000.000,72000.000,10000.000,895000.000,884000.000
EmployeeServiceShareBasedCompensationNonvestedAwardsTotalCompensationCostNotYetRecognizedStockOptions,2072890.000,,559358.000,2219000.000,400000.000,300000.000,4400000.000,3600000.000,,2200000.000,1900000.000,1400000.000,
EmployeeStockOwnershipPlanESOPNumberOfCommittedToBeReleasedShares,,,,,,,,,,,120000.000,87274.000,25215.000
