,2011-06-30,2011-09-30,2012-09-30,2013-03-31,2013-06-30
AccretionExpense,,,,564.000,
AdjustmentsToAdditionalPaidInCapitalStockIssuedIssuanceCosts,,,,16018.000,
AdjustmentsToAdditionalPaidInCapitalWarrantIssued,,,,2850.000,
AdvertisingExpense,,,17439.000,3157.000,19430.000
BusinessAcquisitionsProFormaNetIncomeLoss,,,,-605382.000,-265465.000
CapitalLeasesIncomeStatementInterestExpense,,,664.000,424.000,709.000
CashAndCashEquivalentsPeriodIncreaseDecrease,,,,-206328.000,
CostOfRevenue,,,61119.000,71437.000,47646.000
CostsAndExpenses,0.000,0.000,,,
CurrentIncomeTaxExpenseBenefit,0.000,0.000,,,
DeferredRevenueRevenueRecognized,,,,,248237.000
DepreciationAndAmortization,,,7827.000,4509.000,4501.000
DerivativeInstrumentsNotDesignatedAsHedgingInstrumentsGainLossNet,,,,,-140177.000
EarningsPerShareBasicAndDiluted,0.000,0.000,-0.060,17284240.000,17698370.000
FairValueMeasurementWithUnobservableInputsReconciliationRecurringBasisLiabilityPeriodIncreaseDecrease,,,,1543.000,
GeneralAndAdministrativeExpense,0.000,0.000,525857.000,414048.000,361193.000
GrossProfit,,,104046.000,68226.000,200591.000
ImpairmentOfLongLivedAssetsToBeDisposedOf,,,,0.000,
IncomeTaxExaminationPenaltiesAndInterestExpense,,,,0.000,
IncomeTaxExpenseBenefit,0.000,,,,
IncreaseDecreaseInAccountsPayableTrade,,,,31922.000,
IncreaseDecreaseInAccountsReceivable,,,,14312.000,
IncreaseDecreaseInAccruedLiabilities,,,,49821.000,
IncreaseDecreaseInDeferredRevenue,,,,17833.000,
IncreaseDecreaseInFairValueOfUnhedgedDerivativeInstruments,,,321244.000,-1543.000,
IncreaseDecreaseInOtherCurrentAssets,,,,-9625.000,
InterestExpense,,,24055.000,-13432.000,-19592.000
InterestExpenseOther,,,1677.000,1143.000,
InterestExpenseRelatedParty,,,13252.000,5925.000,10393.000
InterestIncomeOther,,,,,-281.000
InterestPaid,,,,6943.000,
LaborAndRelatedExpense,,,310388.000,238134.000,217638.000
LeaseAndRentalExpense,,,5400.000,,
LineOfCreditFacilityPeriodicPaymentInterest,,,937.000,316.000,1126.000
NetCashProvidedByUsedInFinancingActivities,,,,140643.000,
NetCashProvidedByUsedInFinancingActivitiesContinuingOperations,,,,140643.000,
NetCashProvidedByUsedInOperatingActivities,,,,-346971.000,
NetCashProvidedByUsedInOperatingActivitiesContinuingOperations,,,,-346971.000,
NetIncomeLoss,0.000,0.000,-1088704.000,-605382.000,-265465.000
NonoperatingIncomeExpense,,,-348678.000,16917.000,-117276.000
OperatingExpenses,,,844072.000,656691.000,583332.000
OperatingIncomeLoss,,,-740026.000,-588465.000,-382741.000
OtherGeneralExpense,,,,18.000,
OtherNonoperatingIncomeExpense,,,-3379.000,1942.000,3309.000
PaymentOfFinancingAndStockIssuanceCosts,,,,16000.000,
ProceedsFromIssuanceOfCommonStock,,,,160000.000,
ProfessionalFees,0.000,0.000,,,
RepaymentsOfLongTermDebtAndCapitalSecurities,,,,2756.000,
SalesRevenueGoodsGross,0.000,0.000,165165.000,139663.000,248237.000
SalesRevenueGoodsNet,0.000,0.000,,,
ShareBasedCompensation,,,,151257.000,
StockIssuedDuringPeriodSharesEmployeeBenefitPlan,,,,120000.000,
StockIssuedDuringPeriodSharesIssuedForCash,,,,218750.000,
StockIssuedDuringPeriodValueEmployeeBenefitPlan,,,,17101.000,
StockIssuedDuringPeriodValueIssuedForCash,,,,175000.000,
StockIssuedDuringPeriodValueOther,,,,160000.000,
WeightedAverageNumberOfShareOutstandingBasicAndDiluted,,,16777787.000,-0.040,-0.010
