,2011-06-30,2011-09-30,2011-12-31,2012-03-31,2012-06-30,2013-09-30,2013-12-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30
AccountsAndNotesReceivableNet,135245.000,20738.000,3252.000,,,,,,,,,,
AccountsPayableAndAccruedLiabilitiesCurrent,,,,,,,2452798.000,4543615.000,3968104.000,5294325.000,4441415.000,4237992.000,4552012.000
AccountsPayableCurrent,897779.000,892675.000,945417.000,932601.000,870569.000,894016.000,,,,,,,
AccountsReceivableGross,,,,,,,,3448806.000,2633032.000,1748898.000,1186360.000,1108797.000,927120.000
AccountsReceivableNet,,,,,,,,1462116.000,1123926.000,1660227.000,1120213.000,942650.000,760973.000
AccountsReceivableNetCurrent,,,,,,,,1462116.000,1123926.000,1660227.000,1120213.000,942650.000,760973.000
AccruedLiabilitiesCurrent,1380978.000,1501501.000,1624157.000,1719123.000,1765120.000,1513808.000,,,,,,,
AccumulatedDepreciationDepletionAndAmortizationPropertyPlantAndEquipment,,,,,28233.000,,,467521.000,858588.000,1156168.000,1519976.000,1879585.000,1430670.000
AdditionalPaidInCapital,11711351.000,11849837.000,11853215.000,11874959.000,11945643.000,12170445.000,12058574.000,13418316.000,13903622.000,15398073.000,15975939.000,16825940.000,18427029.000
AllowanceForDoubtfulAccountsReceivable,,,,,,,,1986690.000,1509106.000,88671.000,66147.000,166147.000,166147.000
AllowanceForDoubtfulAccountsReceivableCurrent,5122.000,50676.000,0.000,,,,,,,,,,
Assets,581249.000,103720.000,39346.000,31687.000,11311.000,9348.000,17696.000,18159969.000,18803019.000,20019405.000,23592568.000,18377270.000,17061446.000
AssetsCurrent,535364.000,89362.000,26623.000,21331.000,763.000,9348.000,17696.000,3022536.000,2731010.000,3145425.000,2382756.000,1853138.000,1259552.000
AssetsFairValueDisclosure,,,,,,,,2033071.000,2033071.000,2033071.000,6715115.000,,
BusinessCombinationRecognizedIdentifiableAssetsAcquiredAndLiabilitiesAssumedNet,,,,,,,,2033071.000,2033071.000,2033071.000,6715115.000,,
Cash,,,,,,,17696.000,94287.000,,,,,
CashAndCashEquivalentsAtCarryingValue,19392.000,2526.000,1371.000,21021.000,763.000,9348.000,17696.000,94287.000,86729.000,72165.000,113287.000,96104.000,29144.000
CashFDICInsuredAmount,,,,,,,250000.000,,,250000.000,25000.000,250000.000,250000.000
CommonStockHeldInTrust,19876.000,19876.000,573276.000,186110.000,526058.000,,,,,,,,
CommonStockParOrStatedValuePerShare,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001
CommonStockShareSubscribedButUnissuedSubscriptionsReceivable,-924.000,10000.000,-564656.000,-196769.000,,-350469.000,-375172.000,-599375.000,-125000.000,-33278.000,,-314126.000,
CommonStockSharesAuthorized,200000000.000,200000000.000,200000000.000,1000000000.000,1000000000.000,1000000000.000,1000000000.000,1000000000.000,75000000.000,75000000.000,75000000.000,75000000.000,150000000.000
CommonStockSharesIssued,185445993.000,198635672.000,200000000.000,200000000.000,277883216.000,529119872.000,615987293.000,774127122.000,788196454.000,4019738.000,4484184.000,7999854.000,32039180.000
CommonStockSharesOutstanding,185445993.000,198635672.000,200000000.000,200000000.000,277883216.000,529119872.000,615987293.000,774127122.000,788196454.000,4019738.000,4484184.000,7999854.000,32039180.000
CommonStockSharesSubscriptions,,,,,526000000.000,,,,,,,,
CommonStockValue,185446.000,198636.000,200000.000,200000.000,803941.000,529119.000,615987.000,774127.000,788197.000,4020.000,4485.000,7999.000,32039.000
ContractualObligation,,,,,,,,,,15515007.000,,,
ContractualObligationDueAfterFifthYear,,,,,,,,,,784397.000,,,
ContractualObligationDueInFourthAndFifthYear,,,,,,,,,,1255511.000,,,
ContractualObligationDueInNextTwelveMonths,,,,,,,,,,5323888.000,,,
ContractualObligationDueInSecondAndThirdYear,,,,,,,,,,8151211.000,,,
ConvertibleDebt,,,,,,,,,,,,,1421988.000
ConvertibleDebtCurrent,102193.000,193951.000,193408.000,235613.000,193236.000,233906.000,173580.000,25000.000,25000.000,294292.000,730389.000,870117.000,785729.000
ConvertibleDebtFairValueDisclosures,,,,,,,173580.000,25000.000,25000.000,442783.000,1156790.000,,
ConvertibleDebtNoncurrent,,,,,,,,,,406914.000,426401.000,381401.000,327161.000
ConvertibleLongTermNotesPayable,,,,,,,,,,,,381401.000,
ConvertibleNotesPayable,,,,,,,,,,,,1658832.000,
