,2011-09-30,2012-03-31,2012-09-30,2013-03-31,2013-06-30,2014-03-31,2014-09-30,2015-03-31,2015-06-30,2015-09-30,2016-03-31,2016-06-30
AccretionOfDiscount,,,,46000.000,,,,,,,,
AdjustmentsForNoncashItemsIncludedInIncomeLossFromContinuingOperations,,-174185.000,,,,,,,,,,
AmortizationOfDebtDiscountPremium,,6297.000,,78169.000,,359357.000,,-60859.000,,,,
AmortizationOfDeferredCharges,,,2009.000,,,,,,,,,
AmountRecognizedInNetPeriodicBenefitCostAndOtherComprehensiveIncomeLossBeforeTax,,,,30000.000,,,,,,,,
AntidilutiveSecuritiesExcludedFromComputationOfEarningsPerShareAmount,,,,139402442.000,,,,1167187184.000,,,22881875400.000,
CashAndCashEquivalentsPeriodIncreaseDecrease,,-27.000,,350.000,,190412.000,,10048.000,,,,
CashDividendsPaidToParentCompany,,,,,,,,29500.000,51095.000,12600.000,34150.000,43100.000
ChangeInUnrealizedGainLossOnFairValueHedgingInstruments1,,,,,,,,12150.000,,,,
ConversionOfStockAmountIssued1,,-9928153.000,,,,,,,,,,
CostOfGoodsAndServicesSold,,,,,,,186559.000,138905.000,121634.000,,,
DebtConversionConvertedInstrumentAmount1,,,,,,46855.000,,,,,,
DebtInstrumentInterestRateDuringPeriod,,,0.047,,,,,,,,,
DebtInstrumentInterestRateEffectivePercentageRateRangeMaximum,,,,,,,,0.100,,,0.100,
DebtInstrumentInterestRateEffectivePercentageRateRangeMinimum,,,,,,,,0.080,,,0.080,
DebtInstrumentInterestRateStatedPercentageRateRangeMaximum,,,,,,,,0.150,,,0.150,
DebtInstrumentInterestRateStatedPercentageRateRangeMinimum,,,,,,,,0.090,,,0.090,
DebtIssuanceCosts,,,,,4074.000,,,,,,,
DeferredFinanceCostsOwnshareLendingArrangementIssuanceCostsAccumulatedAmortizationAdjustment,,557.000,,6983.000,,5293.000,,5358.000,,,,
DerivativeGainLossOnDerivativeNet,,,,2298.000,,19885.000,,,,,,
DividendIncomeOperating,,7500.000,-7500.000,,,,,,,,,
EarningsPerShareBasicAndDiluted,-0.020,,,,,,,,,,,
EarningsPerShareDiluted,,-0.020,-0.010,-0.000,,0.000,0.000,-0.020,0.000,,,
EquityMethodInvestmentOtherThanTemporaryImpairment,,,,,,,,,,48772.000,7473.000,
FairValueAssumptionsExpectedVolatilityRate,,,3.800,,,,,,,,,
GainLossOnDerivativeInstrumentsNetPretax,,1667.000,-48076.000,-4541.000,,46036.000,13229.000,-12150.000,-63618.000,,,
GeneralAndAdministrativeExpense,,58401.000,25558.000,43512.000,,179325.000,235675.000,227470.000,127389.000,,,
GrossProfit,2556.000,570.000,867.000,1005.000,,584.000,42386.000,62778.000,66383.000,,,
ImpairmentOfLongLivedAssetsHeldForUse,,,,,,,,,,,-7473.000,
IncomeLossFromContinuingOperations,,-57831.000,-24691.000,-42507.000,,-178741.000,-193289.000,-164692.000,-61006.000,,,
IncomeLossFromContinuingOperationsAttributableToNoncontrollingEntity,,,,,,,-15292.000,-7293.000,2088.000,,,
IncreaseDecreaseInAccountsPayable,,2312.000,,7200.000,,-2408.000,,,,,,
IncreaseDecreaseInAccountsPayableAndAccruedLiabilities,,,,,15000.000,,,25500.000,,,,
IncreaseDecreaseInAccountsReceivable,,-2793.000,,-9792.000,,5125.000,,69328.000,,,,
IncreaseDecreaseInAccruedLiabilities,,169257.000,,138120.000,,110336.000,,,,,,
IncreaseDecreaseInDerivativeLiabilities,,,,-6839.000,,,,,,,,
IncreaseDecreaseInDueToRelatedPartiesCurrent,,,,,,15000.000,,,,,,
IncreaseDecreaseInInterestPayableNet,,-1500.000,,,,-5000.000,,-8190.000,,,,
IncreaseDecreaseInNotesPayableCurrent,,,,1400.000,,,,,,,,
IncreaseDecreaseInNotesPayableRelatedParties,,3875.000,,1400.000,,5000.000,,112800.000,,,,
IncreaseDecreaseInOtherAccountsPayableAndAccruedLiabilities,,,,,,,,-55007.000,,,,
IncreaseDecreaseInOtherAccruedLiabilities,,,,,,,37500.000,37500.000,37500.000,37500.000,37500.000,37500.000
IncreaseDecreaseInOtherCurrentAssets,,,,,,-133.000,,,,,,
IncreaseDecreaseInPrepaidExpense,,,,,,,,892.000,,,,
InterestAndDebtExpense,,,,2298.000,,,,,,,,
InterestExpense,-127804.000,-125521.000,-144577.000,-206073.000,,-481799.000,583353.000,191214.000,304907.000,,,
InterestExpenseDebt,,,,,,,,3329686.000,,,,
InterestExpenseOther,,,,,,,,4111.000,,,,
InterestExpenseRelatedParty,,,4132.000,,,,,,,,,
InterestPaid,,,,,,4856.000,,,,,,
InvestmentIncomeDividend,7500.000,,,,,,,,,,,
IssuanceOfStockAndWarrantsForServicesOrClaims,,,,,,,,-45000.000,,,,
LiabilitiesAssumed1,,,44286.000,,,,,,,,,
LoanProcessingFee,,7586.000,6466.000,6829.000,,6351.000,6259.000,5944.000,5889.000,,,
NetCashProvidedByUsedInContinuingOperations,,-222.000,,-27900.000,,-76297.000,,-119462.000,,,,
NetCashProvidedByUsedInFinancingActivities,,195.000,,28250.000,,292209.000,,129510.000,,,,
NetCashProvidedByUsedInFinancingActivitiesContinuingOperations,,195.000,,28250.000,,292209.000,,129510.000,,,,
NetCashProvidedByUsedInInvestingActivities,,,,,,-25500.000,,,,,,
NetCashProvidedByUsedInInvestingActivitiesContinuingOperations,,,,,,-25500.000,,,,,,
NetIncomeLoss,,-174185.000,-113692.000,-244039.000,,-706576.000,-763413.000,-368056.000,-429531.000,,,
NetIncomeLossAvailableToCommonStockholdersBasic,,,,,,,-748121.000,-360763.000,-431619.000,,,
NonoperatingIncomeExpense,-134378.000,,,,,,,,,,,
NotesIssued1,,,,,,,,115800.000,,,53400.000,
OperatingExpenses,8937.000,8822.000,7513.000,7066.000,,6455.000,193174.000,145197.000,127912.000,,,
OperatingIncomeLoss,-46545.000,,,,,,,,,,,
OtherComprehensiveIncomeLossReclassificationAdjustmentOnDerivativesIncludedInNetIncomeBeforeTax,,,,18243.000,,378531.000,,,,,,
OtherExpenses,,-116354.000,-89001.000,-201532.000,,-527835.000,570124.000,203364.000,368525.000,,,
OtherGeneralExpense,1186.000,,,,,,,,,,,
OtherNonoperatingGainsLosses,,,,,,,,30000.000,,,,
OtherOperatingIncomeExpenseNet,,1336.000,-1310.000,-392.000,,-404.000,-356.000,-348.000,-389.000,,,
PaymentsForLoans,,-3680.000,,-25250.000,,20791.000,,28100.000,,,,
PaymentsForRoyalties,,,,,,,,,,,,15000.000
PaymentsOfFinancingCosts,,,,-4600.000,,9500.000,,,,,,
PaymentsToFundLongtermLoansToRelatedParties,,,,25250.000,,,,,,,,
ProceedsFromConstructionLoansPayable,,1500.000,,,,,,,,,,
ProceedsFromConvertibleDebt,,,,46000.000,,322500.000,,50000.000,,,,
ProceedsFromNotesPayable,,,,10700.000,,,,3000.000,,,,
ProfitLoss,-180923.000,,,,,,,,,,,
ReclassificationsOfTemporaryToPermanentEquity,,,,,,,,47560.000,,,,
RepaymentsOfConvertibleDebt,,,,,,,,35409.000,,,71218.000,
RepaymentsOfNotesPayable,,,,,,,,28600.000,,,96200.000,
Revenues,11493.000,9392.000,8380.000,8071.000,,7039.000,235560.000,207975.000,194295.000,,,
SalesRevenueNet,11493.000,9392.000,8380.000,8071.000,,7039.000,235560.000,207975.000,194295.000,,,
SellingGeneralAndAdministrativeExpense,-49101.000,,,,,,,,,,,
ShareBasedCompensation,,,,,,106673.000,,,,,,
ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsGrantsInPeriod,,,,0.000,,,,,,,,
StockIssued1,,-10102338.000,,,,,,,,,,
StockIssuedDuringPeriodSharesConversionOfConvertibleSecurities,,,,,,4849217.000,,,,,,
StockIssuedDuringPeriodValueConversionOfUnits,,,,,,,,37564.000,,,,
TradingGainsLosses,,-1667.000,,,,26151.000,,,,,,
WeightedAverageNumberOfDilutedSharesOutstanding,,,,,,940929733.000,,,,,,
WeightedAverageNumberOfSharesIssuedBasic,,10212456.000,194056259.000,130778708.000,,3062212215.000,5597476619.000,18578837.000,191045766.000,,,
