,2013-07-31,2013-10-31,2014-04-30,2014-07-31,2014-10-31
AdvertisingExpense,,,0.000,0.000,0.000
CashAndCashEquivalentsPeriodIncreaseDecrease,,,-60.000,,
EarningsPerShareBasic,0.000,0.000,,,
EarningsPerShareBasicAndDiluted,,,0.000,-0.000,-0.000
GeneralAndAdministrativeExpense,4572.000,14662.000,16901.000,9460.000,1219.000
IncomeLossFromContinuingOperationsBeforeIncomeTaxesExtraordinaryItemsNoncontrollingInterest,,,,,-1219.000
IncomeTaxExpenseBenefit,,,,,0.000
IncreaseDecreaseInAccountsPayable,,,11118.000,,
IncreaseDecreaseInDueToRelatedParties,,,3723.000,,
IncreaseDecreaseInPrepaidExpense,,,2000.000,,
LegalFees,,,,14880.000,
NetCashProvidedByUsedInFinancingActivities,,,0.000,,
NetCashProvidedByUsedInFinancingActivitiesContinuingOperations,,,0.000,,
NetCashProvidedByUsedInInvestingActivities,,,0.000,,
NetCashProvidedByUsedInInvestingActivitiesContinuingOperations,,,0.000,,
NetCashProvidedByUsedInOperatingActivities,,,-60.000,,
NetCashProvidedByUsedInOperatingActivitiesContinuingOperations,,,-60.000,,
NetIncomeLoss,-4572.000,-14662.000,-16901.000,-24340.000,-1219.000
OperatingExpenses,4572.000,14662.000,16901.000,24340.000,1219.000
OperatingIncomeLoss,-4572.000,-14662.000,,,
Revenues,,,,0.000,0.000
SalesRevenueNet,,,,0.000,0.000
WeightedAverageNumberOfShareOutstandingBasicAndDiluted,,,250800000.000,250800000.000,250800000.000
WeightedAverageNumberOfSharesOutstandingBasic,8360000.000,8360000.000,,,
