,2011-06-30,2011-09-30,2011-12-31,2012-03-31,2012-06-30,2012-09-30,2012-12-31,2013-06-30,2013-12-31
AccountsPayableAndAccruedLiabilitiesCurrent,,17500.000,,252.000,1500.000,147675.000,73384.000,7170.000,182840.000
AccountsReceivableNetCurrent,38999.000,38449.000,45554.000,67816.000,38854.000,34205.000,35468.000,31777.000,36597.000
AccruedIncomeTaxesCurrent,6403.000,,,,,,,,
AdditionalPaidInCapital,3609976.000,24519064.000,24953013.000,25892953.000,25827798.000,26262523.000,29582778.000,29595601.000,72008364.000
Assets,121929.000,100494.000,87876.000,136439.000,148760.000,80279.000,3029985.000,3123672.000,3033831.000
AssetsCurrent,,100494.000,,,,80279.000,57985.000,151672.000,61831.000
AssetsNoncurrent,,,,,,,,,2972000.000
CashAndCashEquivalentsAtCarryingValue,82930.000,54332.000,33132.000,54607.000,95891.000,42871.000,19314.000,31193.000,20234.000
CommonStockOtherValueOutstanding,,,,,,,,,1250000.000
CommonStockParOrStatedValuePerShare,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
CommonStockSharesAuthorized,100000000.000,100000000.000,100000000.000,200000000.000,1000000000.000,1000000000.000,100000000.000,1000000000.000,5000000000.000
CommonStockSharesIssued,84213960.000,184324960.000,189374960.000,195374960.000,195824960.000,223324960.000,281324960.000,24714904.000,42783913.000
CommonStockSharesOutstanding,84213960.000,184324960.000,189374960.000,195374960.000,195824960.000,223324960.000,281324960.000,24714904.000,42783913.000
CommonStockValueOutstanding,842.000,1844.000,1895.000,1955.000,1960.000,2235.000,2815.000,248.000,428.000
EquityIssuanceDollarAmountPerShare,,0.145,,,,,,,
IncomeTaxesReceivable,,7713.000,8015.000,14016.000,14015.000,3203.000,3203.000,3202.000,
Liabilities,,17500.000,,252.000,1500.000,147675.000,,,
LiabilitiesAndStockholdersEquity,121929.000,100494.000,87876.000,136439.000,148760.000,80279.000,3029985.000,3123672.000,3033831.000
LiabilitiesCurrent,6403.000,17500.000,,,,147675.000,73384.000,7170.000,182840.000
OtherAssetsNoncurrent,,,,,,,2972000.000,2972000.000,2972000.000
PreferredStockParOrStatedValuePerShare,0.000,0.000,0.000,0.000,0.000,,,,
PreferredStockSharesAuthorized,100000000.000,100000000.000,100000000.000,100000000.000,100000000.000,,,,
PreferredStockSharesIssued,0.000,51000000.000,51000000.000,51000000.000,51000000.000,,,,
PreferredStockSharesOutstanding,0.000,51000000.000,51000000.000,51000000.000,51000000.000,,,,
PreferredStockValueOutstanding,,510.000,510.000,510.000,510.000,510.000,555.000,,
PrepaidExpenseCurrent,,,1175.000,,,,,,5000.000
RetainedEarningsAccumulatedDeficit,-3495292.000,-24438424.000,-24867542.000,-25759231.000,-25683008.000,-26332664.000,-26629547.000,-26479511.000,-70407962.000
StockholdersEquity,115526.000,82994.000,87876.000,136187.000,147260.000,-67396.000,2956601.000,3116502.000,2850991.000
StockholdersEquityIncludingPortionAttributableToNoncontrollingInterest,,82994.000,,136187.000,147260.000,-67396.000,,,
TradingSecuritiesCurrent,,,,,,,,85500.000,
