,2011-12-31,2012-12-31,2013-12-31,2014-12-31
AdjustmentToAdditionalPaidInCapitalIncomeTaxEffectFromShareBasedCompensationNet,103000.000,,,
AdjustmentsToAdditionalPaidInCapitalSharebasedCompensationRequisiteServicePeriodRecognitionValue,17760000.000,,27785000.000,40701000.000
AdjustmentsToAdditionalPaidInCapitalTaxEffectFromShareBasedCompensation,100000.000,400000.000,,5757000.000
AdvertisingExpense,100000.000,100000.000,200000.000,300000.000
AllocatedShareBasedCompensationExpense,3100000.000,,,
AmortizationOfDebtDiscountPremium,,0.000,,
AmortizationOfDeferredCharges,-822000.000,934000.000,-340000.000,-1414000.000
AmortizationOfIntangibleAssets,9301000.000,9289000.000,7957000.000,7230000.000
AntidilutiveSecuritiesExcludedFromComputationOfEarningsPerShareAmount,,1547077.000,688659.000,1007602.000
AvailableForSaleSecuritiesGrossRealizedGains,200000.000,,,
BusinessAcquisitionEquityInterestsIssuedOrIssuableNumberOfSharesIssued,974358.000,,,
CapitalExpendituresIncurredButNotYetPaid,,930000.000,1451000.000,1859000.000
CapitalLeaseObligationsIncurred,5411000.000,8544000.000,19381000.000,15204000.000
CashAndCashEquivalentsPeriodIncreaseDecrease,4335000.000,23693000.000,6031000.000,-24780000.000
ComprehensiveIncomeNetOfTax,-17339000.000,-10581000.000,-2432000.000,-17220000.000
CostOfServices,75103000.000,86379000.000,89963000.000,97467000.000
CostsAndExpenses,250432000.000,262994000.000,283767000.000,343931000.000
CurrentFederalTaxExpenseBenefit,140000.000,-70000.000,152000.000,4812000.000
CurrentForeignTaxExpenseBenefit,1060000.000,1434000.000,1520000.000,1713000.000
CurrentIncomeTaxExpenseBenefit,1382000.000,1478000.000,2045000.000,7749000.000
CurrentStateAndLocalTaxExpenseBenefit,182000.000,114000.000,373000.000,1224000.000
DeferredFederalIncomeTaxExpenseBenefit,-3492000.000,1278000.000,3518000.000,-8858000.000
DeferredForeignIncomeTaxExpenseBenefit,-32000.000,253000.000,-1529000.000,-133000.000
DeferredIncomeTaxExpenseBenefit,-4356000.000,896000.000,2381000.000,-13064000.000
DeferredStateAndLocalIncomeTaxExpenseBenefit,-832000.000,-635000.000,392000.000,-4073000.000
DefinedBenefitPlanContributionsByEmployer,400000.000,500000.000,500000.000,600000.000
Depreciation,13352000.000,14159000.000,16777000.000,17983000.000
EarningsPerShareBasic,-0.490,-0.350,-0.070,-0.290
EarningsPerShareDiluted,-0.490,-0.350,-0.070,-0.290
EffectOfExchangeRateOnCashAndCashEquivalents,-306000.000,696000.000,-1221000.000,-3633000.000
EffectiveIncomeTaxRateContinuingOperations,0.159,-0.252,2.115,0.349
EffectiveIncomeTaxRateReconciliationAtFederalStatutoryIncomeTaxRate,0.350,0.350,0.350,0.350
EffectiveIncomeTaxRateReconciliationChangeInDeferredTaxAssetsValuationAllowance,-0.089,-0.106,-1.448,0.002
EffectiveIncomeTaxRateReconciliationChangeInEnactedTaxRate,-0.006,-0.009,0.043,-0.005
EffectiveIncomeTaxRateReconciliationForeignIncomeTaxRateDifferential,-0.054,-0.029,0.965,-0.259
EffectiveIncomeTaxRateReconciliationNondeductibleExpense,-0.057,-0.155,0.569,-0.069
EffectiveIncomeTaxRateReconciliationStateAndLocalIncomeTaxes,0.023,0.036,0.238,0.087
EffectiveIncomeTaxRateReconciliationTaxCredits,0.000,-0.278,0.000,0.000
ExcessTaxBenefitFromShareBasedCompensationFinancingActivities,177000.000,0.000,0.000,5757000.000
FiniteLivedIntangibleAssetsAmortizationExpense,9300000.000,,,
FiniteLivedIntangibleAssetsFutureAmortizationExpense,53114000.000,,,
FiniteLivedIntangibleAssetsTranslationAdjustments,,,,2996000.000
ForeignCurrencyTransactionGainLossBeforeTax,-410000.000,-744000.000,-62000.000,809000.000
ForeignCurrencyTransactionLossBeforeTax,400000.000,700000.000,,
FutureAmortizationExpenseAfterYearFive,14432000.000,,,
FutureAmortizationExpenseYearFive,6147000.000,,,
FutureAmortizationExpenseYearFour,7134000.000,,,
FutureAmortizationExpenseYearOne,8960000.000,,,
FutureAmortizationExpenseYearThree,8131000.000,,,
FutureAmortizationExpenseYearTwo,8310000.000,,,
GainLossOnDispositionOfAssets,-25000.000,-140000.000,267000.000,-75000.000
GainLossOnDispositionOfAssets1,,,,0.000
GainLossOnSaleOfBusiness,,,214000.000,
GainLossRelatedToLitigationSettlement,,,1360000.000,-2700000.000
GeneralAndAdministrativeExpense,48514000.000,38134000.000,46449000.000,62923000.000
GoodwillAcquiredDuringPeriod,16027000.000,,,3207000.000
GoodwillSubsequentRecognitionOfDeferredTaxAsset,,80000.000,,
GoodwillTranslationAdjustments,-698000.000,482000.000,703000.000,
ImpairmentOfIntangibleAssetsFinitelived,,3349000.000,0.000,9722000.000
ImpairmentOfLongLivedAssetsToBeDisposedOf,,3300000.000,3300000.000,
IncomeLossFromContinuingOperationsBeforeIncomeTaxesDomestic,-10106000.000,-6350000.000,1943000.000,-7323000.000
IncomeLossFromContinuingOperationsBeforeIncomeTaxesForeign,-8658000.000,-3065000.000,150000.000,-7895000.000
IncomeLossFromContinuingOperationsBeforeIncomeTaxesMinorityInterestAndIncomeLossFromEquityMethodInvestments,-18764000.000,-9415000.000,2093000.000,-15218000.000
IncomeTaxExpenseBenefit,-2974000.000,2374000.000,4426000.000,-5315000.000
IncomeTaxesPaidNet,2027000.000,997000.000,1332000.000,2149000.000
IncreaseDecreaseInAccountsReceivable,10184000.000,4936000.000,22560000.000,16705000.000
IncreaseDecreaseInDeferredRentReceivables,-520000.000,,,
IncreaseDecreaseInDeferredRevenue,-1610000.000,11568000.000,7364000.000,9118000.000
IncreaseDecreaseInOtherOperatingCapitalNet,-11390000.000,7840000.000,-5672000.000,-4959000.000
IncreaseDecreaseInPrepaidDeferredExpenseAndOtherAssets,1520000.000,-1465000.000,712000.000,3089000.000
IncrementalCommonSharesAttributableToCallOptionsAndWarrants,,0.000,0.000,
IncrementalCommonSharesAttributableToShareBasedPaymentArrangements,,0.000,0.000,
InterestPaid,701000.000,775000.000,756000.000,1312000.000
InvestmentIncomeInterest,100000.000,,,
LineOfCreditFacilityIncreaseAdditionalBorrowings,7200000.000,6100000.000,6000000.000,
LitigationSettlementExpense,5175000.000,0.000,0.000,
LossContingencyLossInPeriod,,,,3500000.000
MarketableSecuritiesRealizedGainLoss,211000.000,0.000,0.000,
NetCashProvidedByUsedInFinancingActivities,-12303000.000,-14285000.000,-32885000.000,-59099000.000
NetCashProvidedByUsedInFinancingActivitiesContinuingOperations,-12303000.000,-14285000.000,-32885000.000,-59099000.000
NetCashProvidedByUsedInInvestingActivities,-9806000.000,-7590000.000,-4437000.000,-11545000.000
NetCashProvidedByUsedInInvestingActivitiesContinuingOperations,-9806000.000,-7590000.000,-4437000.000,-11545000.000
NetCashProvidedByUsedInOperatingActivities,26750000.000,44872000.000,44574000.000,49497000.000
NetCashProvidedByUsedInOperatingActivitiesContinuingOperations,26750000.000,44872000.000,44574000.000,49497000.000
NetIncomeLoss,-15790000.000,-11789000.000,-2333000.000,-9903000.000
NoncashOrPartNoncashAcquisitionIntangibleAssetsAcquired1,11000000.000,0.000,0.000,
NoncashOrPartNoncashAcquisitionNoncashFinancialOrEquityInstrumentConsiderationSharesIssued1,15000000.000,0.000,0.000,
NonmonetaryTransactionAmountOfBarterTransaction,,1100000.000,1800000.000,16300000.000
NonmonetaryTransactionGrossOperatingRevenueRecognized,,1400000.000,3200000.000,16300000.000
OperatingIncomeLoss,-18040000.000,-7801000.000,3093000.000,-14780000.000
OperatingLeasesRentExpenseNet,6700000.000,8400000.000,8400000.000,9000000.000
OtherComprehensiveIncomeForeignCurrencyTransactionAndTranslationAdjustmentNetOfTaxPeriodIncreaseDecrease,-1110000.000,,,
OtherComprehensiveIncomeLossForeignCurrencyTransactionAndTranslationAdjustmentNetOfTax,,1208000.000,-99000.000,-7317000.000
OtherComprehensiveIncomeLossReclassificationAdjustmentForSaleOfSecuritiesIncludedInNetIncomeNetOfTax,,0.000,0.000,
OtherComprehensiveIncomeReclassificationAdjustmentForSaleOfSecuritiesIncludedInNetIncomeNetOfTax,211000.000,,,
OtherComprehensiveIncomeUnrealizedHoldingGainLossOnSecuritiesArisingDuringPeriodNetOfTax,-228000.000,0.000,0.000,
OtherNonoperatingIncomeExpense,-525000.000,-870000.000,-938000.000,-1247000.000
PaymentsForLegalSettlements,5200000.000,,,
PaymentsForRepurchaseOfCommonStock,7392000.000,7362000.000,9312000.000,15712000.000
PaymentsOfDebtIssuanceCosts,69000.000,0.000,479000.000,0.000
PaymentsRelatedToTaxWithholdingForShareBasedCompensation,7400000.000,,,
PaymentsToAcquireBusinessesNetOfCashAcquired,5162000.000,0.000,0.000,3896000.000
