,2011-09-30,2012-03-31,2012-06-30,2012-09-30,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2016-06-30,2016-09-30,2017-03-31
CashAndCashEquivalentsPeriodIncreaseDecrease,,-147.000,,,,,,,,,,,,,,
CostOfGoodsSold,0.000,0.000,,,,,,,,,,,,,,
DebtInstrumentConvertibleConversionRatio1,,,,,,,,,0.000,,,,,,,
EarningsPerShareBasic,-0.010,0.000,,,,,,,,,,,,,,
EarningsPerShareBasicAndDiluted,,,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
EffectiveIncomeTaxRateContinuingOperations,,,,,0.000,,,,0.000,,,,0.000,,,0.000
EffectiveIncomeTaxRateReconciliationAtFederalStatutoryIncomeTaxRate,,,,,-0.340,,,,0.340,,,,0.340,,,0.340
EffectiveIncomeTaxRateReconciliationChangeInDeferredTaxAssetsValuationAllowance,,,,,-0.380,,,,-0.380,,,,-0.380,,,-0.380
EffectiveIncomeTaxRateReconciliationForeignIncomeTaxRateDifferential,,,,,,,,,,,,,0.380,,,0.380
EffectiveIncomeTaxRateReconciliationStateAndLocalIncomeTaxes,,,,,-0.040,,,,-0.040,,,,-0.040,,,-0.040
GeneralAndAdministrativeExpense,,,17079.000,19216.000,-17598.000,-5358.000,1517.000,47568.000,19446.000,38.000,,,-8299.000,13701.000,6470.000,
GoodwillImpairmentLoss,47830000.000,,,0.000,,,,,,,,,,,,
GrossProfit,0.000,0.000,,,0.000,0.000,,,,,,,,,,
IncreaseDecreaseDueFromAffiliates,,-32559.000,,,,,,,,,,,,,,
IncreaseDecreaseInAccountsPayable,,20755.000,,,,,,,,,,,,,,
IncreaseDecreaseInAccountsPayableAndAccruedLiabilities,,,,,129.000,,,,5996.000,,,,-9201.000,,,4541.000
LeaseAndRentalExpense,,,,,4822.000,,,,,,,,,,,
NetCashProvidedByUsedInFinancingActivities,,0.000,,,,,,,31436.000,,,,,,,750.000
NetCashProvidedByUsedInFinancingActivitiesContinuingOperations,,0.000,,,,,,,31436.000,,,,,,,750.000
NetCashProvidedByUsedInInvestingActivities,,0.000,,,,,,,,,,,,,,
NetCashProvidedByUsedInInvestingActivitiesContinuingOperations,,0.000,,,,,,,,,,,,,,
NetCashProvidedByUsedInOperatingActivities,,-147.000,,,-35949.000,,,,-31436.000,,,,-32707.000,,,-750.000
NetCashProvidedByUsedInOperatingActivitiesContinuingOperations,,-147.000,,,-35949.000,,,,-31436.000,,,,-32707.000,,,-750.000
NetIncomeLoss,-47850433.000,-53461.000,,-27686.000,36078.000,10566.000,-1517.000,-96944.000,-25440.000,-12513.000,-1488.000,-1825.000,23506.000,-27707.000,-8528.000,-5291.000
OperatingExpenses,,53461.000,29300.000,27686.000,-36078.000,-10566.000,1517.000,96944.000,25440.000,12513.000,1488.000,1825.000,-23506.000,27707.000,8528.000,5291.000
OperatingIncomeLoss,20433.000,53461.000,-29300.000,-27686.000,36078.000,10566.000,-1517.000,-96944.000,-25440.000,,,,23506.000,-27707.000,-8528.000,-5291.000
ProceedsFromContributionsFromAffiliates,,0.000,,,35949.000,,,,15000.000,,,,32707.000,,,750.000
ProceedsFromConvertibleDebt,,,,,,,,,16436.000,,,,,,,
ProfessionalFees,1500.000,20853.000,12221.000,8470.000,-18480.000,-5208.000,,,5994.000,12475.000,1488.000,2246.000,-15207.000,14006.000,2058.000,5291.000
Revenues,0.000,0.000,,,,,,,,,,,,0.000,0.000,
SalesRevenueNet,0.000,0.000,,,,,,,,,,,,0.000,0.000,
SellingGeneralAndAdministrativeExpense,18933.000,32608.000,,,,,,,,,,,,,,
StockIssued1,,10868990.000,,,,,,,,,,,,,,
StockIssuedDuringPeriodValueAcquisitions,,10868990.000,,,,,,,,,,,,,,
WeightedAverageNumberDilutedSharesOutstandingAdjustment,,,,,,,,,,,,,,,,0.000
WeightedAverageNumberOfShareOutstandingBasicAndDiluted,,,13303762598.000,13303762598.000,19789407996.000,19789407996.000,19789407996.000,-39578815992.000,19789407996.000,19789407996.000,19789407996.000,-39578815992.000,19789407996.000,89789407996.000,89789407996.000,89789407996.000
WeightedAverageNumberOfSharesOutstandingBasic,4257994016.000,13303762598.000,,,,,,,,,,,,,,
