,2011-06-30,2011-09-30,2012-03-31,2012-06-30,2012-09-30,2012-12-31,2013-03-31,2013-06-30,2013-09-30
AdjustmentsToAdditionalPaidInCapitalShareBasedCompensationRestrictedStockUnitsRequisiteServicePeriodRecognition,,,-27946.000,,,,77799.000,,
AllocatedShareBasedCompensationExpense,,,,0.000,0.000,,200000.000,,
AssetImpairmentCharges,,,,,32000.000,,,,
CashAndCashEquivalentsPeriodIncreaseDecrease,,,-2444033.000,,,,12194855.000,,
CostOfGoodsAndServicesSold,,,39792.000,41601.000,,,,,
CostsAndExpenses,7490161.000,6346368.000,6401946.000,9662341.000,6841990.000,6528026.000,6515969.000,6146945.000,4893524.000
DeferredRevenueRevenueRecognized,,,,200000.000,,,,,
Depreciation,233956.000,188912.000,139053.000,123576.000,107701.000,74736.000,76041.000,57899.000,63017.000
EarningsPerShareBasicAndDiluted,-0.060,-0.050,-0.050,-0.080,-0.060,-0.050,-0.050,-0.050,-0.040
FairValueAssumptionsExpectedDividendRate,,,,,,,0.000,,
FairValueAssumptionsExpectedVolatilityRate,,,,,,,0.965,,
IncomeLossAttributableToNoncontrollingInterest,,,,1000000.000,700000.000,,700000.000,700000.000,600000.000
IncreaseDecreaseInAccountsPayable,,,21483.000,,,,-293207.000,,
IncreaseDecreaseInAccruedLiabilities,,,1741976.000,,,,2301356.000,,
IncreaseDecreaseInDeferredRevenue,,,-500000.000,,,,,,
IncreaseDecreaseInDeposits,,,-362.000,,,,-3734.000,,
IncreaseDecreaseInInterestPayableNet,,,,,,,206666.000,,
IncreaseDecreaseInOtherAccruedLiabilities,,,53.000,,,,,,
IncreaseDecreaseInOtherCurrentAssets,,,169488.000,,,,,,
IncreaseDecreaseInOtherLoans,,,,,,,482527.000,,
IncreaseDecreaseInPrepaidExpense,,,-19607.000,,,,-10139.000,,
IncreaseDecreaseInRestrictedCashForOperatingActivities,,,-253.000,,,,,,
InterestExpense,,,,,,,224139.000,332514.000,342179.000
InterestExpenseDebt,,,,,,,2200000.000,2300000.000,2300000.000
InterestExpenseRelatedParty,1551032.000,1767864.000,2074115.000,2125926.000,2197075.000,2255887.000,2235388.000,2271509.000,2298021.000
LicensesRevenue,,,500000.000,,,,,,
NetCashProvidedByUsedInFinancingActivities,,,1500000.000,,,,14667113.000,,
NetCashProvidedByUsedInFinancingActivitiesContinuingOperations,,,1500000.000,,,,14667113.000,,
NetCashProvidedByUsedInInvestingActivities,,,-40377.000,,,,,,
NetCashProvidedByUsedInInvestingActivitiesContinuingOperations,,,-40377.000,,,,,,
NetCashProvidedByUsedInOperatingActivities,,,-3903656.000,,,,-2472258.000,,
NetCashProvidedByUsedInOperatingActivitiesContinuingOperations,,,-3903656.000,,,,-2472258.000,,
NetIncomeLoss,-6536818.000,-5540379.000,-5158300.000,-8541582.000,-6104578.000,-5610008.000,-5775467.000,-5400669.000,-4273546.000
NetIncomeLossAttributableToNoncontrollingInterest,-953343.000,-805989.000,-743646.000,-970759.000,-737412.000,-918018.000,-740502.000,-746276.000,-619978.000
PaymentsToAcquirePropertyPlantAndEquipment,,,40377.000,,,,,,
ProceedsFromNotesPayable,,,,,,,15000000.000,,
ProceedsFromRelatedPartyDebt,,,1500000.000,,,,150000.000,,
ProfitLoss,-7490161.000,-6346368.000,-5901946.000,-9512341.000,-6841990.000,-6528026.000,-6515969.000,-6146945.000,-4893524.000
ResearchAndDevelopmentExpense,2552513.000,2183312.000,1635253.000,2164505.000,2337218.000,1941796.000,742391.000,742832.000,584139.000
RestrictedStockExpense,,,-27946.000,,,,,,
Revenues,,,500000.000,150000.000,,,,,
SalesRevenueNet,,,500000.000,150000.000,,,,,
SellingGeneralAndAdministrativeExpense,3152660.000,2206280.000,2513733.000,5206733.000,2199996.000,2255607.000,3238010.000,2742191.000,1606168.000
ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsForfeituresInPeriod,,,,,,,17250.000,,
ShareBasedCompensationArrangementsByShareBasedPaymentAwardOptionsForfeituresInPeriodWeightedAverageExercisePrice,,,,,,,1.230,,
StockIssuedDuringPeriodSharesRestrictedStockAwardNetOfForfeitures,,,,,,,170691.000,,
StockOptionPlanExpense,,,28170.000,,,,682906.000,,
WeightedAverageNumberOfShareOutstandingBasicAndDiluted,,,,106920730.000,106920730.000,,106920730.000,106920730.000,106920730.000
