,2011-06-30,2011-09-30,2011-12-31,2012-03-31,2012-06-30,2012-09-30,2012-12-31,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31
AccountsPayableAndAccruedLiabilities,1327907.000,,,,,,,,,,,,,,,,,,,,,,,
AccountsPayableAndAccruedLiabilitiesCurrent,,1250356.000,1304309.000,1444861.000,1515059.000,1585228.000,1797439.000,1952051.000,2071696.000,2199106.000,2263947.000,2206428.000,2193616.000,2217519.000,1982777.000,2023351.000,2044479.000,2007193.000,2022568.000,2072738.000,2265656.000,2076605.000,2461175.000,2650876.000
AccountsPayableAndAccruedLiabilitiesCurrentAndNoncurrent,,,,,1515000.000,1577000.000,1797000.000,1952000.000,2072000.000,2199000.000,2264000.000,2206000.000,2194000.000,2218000.000,1983000.000,2023000.000,2044000.000,2007000.000,2022000.000,2073000.000,2265000.000,2077000.000,2461000.000,2651000.000
AccruedEmployeeBenefitsCurrent,,,,,156000.000,164000.000,175000.000,181000.000,189000.000,229000.000,196000.000,60000.000,35000.000,134000.000,10000.000,,,,,,,,,
AccruedProfessionalFeesCurrent,,,,,1207000.000,1248000.000,1240000.000,1297000.000,1327000.000,1393000.000,1388000.000,1391000.000,1361000.000,1378000.000,1290000.000,1333000.000,1344000.000,1351000.000,1368000.000,1342000.000,1417000.000,1446000.000,1452000.000,1475000.000
AccruedSalariesCurrentAndNoncurrent,,,,,96000.000,,,,,,,,,,,,,,,,,,,
AccumulatedDepreciationDepletionAndAmortizationPropertyPlantAndEquipment,,,,,-700000.000,-721000.000,-737000.000,-753000.000,768000.000,784000.000,799000.000,815000.000,830000.000,845000.000,860000.000,875000.000,885000.000,897000.000,908000.000,919000.000,929000.000,940000.000,952000.000,940000.000
AdditionalPaidInCapital,23993916.000,24500885.000,24917261.000,26090743.000,27979797.000,28529025.000,27259253.000,29497865.000,29996083.000,30286222.000,30712778.000,31337945.000,31836685.000,38916449.000,41288663.000,43999165.000,48386338.000,50383699.000,51564723.000,53849434.000,55095885.000,59816516.000,59813632.000,60172286.000
Assets,3036501.000,2849444.000,2837063.000,2720234.000,2816457.000,2690870.000,2437771.000,2422849.000,2395196.000,2418609.000,2404111.000,2364878.000,2364098.000,2745236.000,2521416.000,2362160.000,2426755.000,2439553.000,2407781.000,2422820.000,2395216.000,2390898.000,2362235.000,2297350.000
AssetsCurrent,639682.000,469725.000,474407.000,372647.000,480383.000,376969.000,140625.000,142324.000,131293.000,171326.000,173449.000,150838.000,166157.000,563395.000,355674.000,190023.000,256762.000,277099.000,256342.000,272637.000,256158.000,264089.000,247673.000,195037.000
