,2011-09-30
AccountsReceivableGross,75050.000
AccumulatedOtherComprehensiveIncomeLossNetOfTax,-572.000
AdditionalPaidInCapitalCommonStock,14695921.000
AllowanceForNotesReceivable,80000.000
Assets,4951051.000
CashAndCashEquivalentsAtCarryingValue,258130.000
CommonStockParOrStatedValuePerShare,0.010
CommonStockSharesAuthorized,2000000.000
CommonStockSharesIssued,746558.000
CommonStockSharesOutstanding,746558.000
CommonStockValue,7466.000
CostMethodInvestments,190000.000
Liabilities,2213552.000
LiabilitiesAndStockholdersEquity,4951051.000
LongTermDebt,2112947.000
MarketableSecurities,151.000
NotesReceivableGross,1024926.000
NotesReceivableNet,944926.000
OtherAssets,20548.000
OtherLiabilities,100605.000
PrepaidExpenseCurrentAndNoncurrent,13500.000
RealEstateAcquiredThroughForeclosure,3448746.000
RetainedEarningsAccumulatedDeficit,-10136175.000
StockholdersEquity,2737499.000
StockholdersEquityIncludingPortionAttributableToNoncontrollingInterest,2737499.000
TreasuryStockShares,148950.000
