,2011-01-29,2012-01-28,2013-02-02,2014-02-01,2015-01-31,2016-01-30,2017-01-28
AdjustmentsNoncashItemsToReconcileNetIncomeLossToCashProvidedByUsedInOperatingActivitiesOther,-2600000.000,,,,,,
AdjustmentsRelatedToTaxWithholdingForShareBasedCompensation,,,11500000.000,2700000.000,6600000.000,1300000.000,2400000.000
AdjustmentsToAdditionalPaidInCapitalSharebasedCompensationRequisiteServicePeriodRecognitionValue,,,15700000.000,14400000.000,12100000.000,16400000.000,8000000.000
AdvertisingExpense,,,245800000.000,253800000.000,333000000.000,384200000.000,380600000.000
AllocatedShareBasedCompensationExpense,,17000000.000,15700000.000,,,,
AllocatedShareBasedCompensationExpenseNetOfTax,,5700000.000,,,,,
AmortizationOfBelowMarketLease,,,,,23700000.000,28700000.000,19700000.000
AmortizationOfFinancingCosts,4800000.000,1900000.000,400000.000,400000.000,7400000.000,3600000.000,2800000.000
AmortizationOfIntangibleAssets,8100000.000,,,,9600000.000,13900000.000,13800000.000
AntidilutiveSecuritiesExcludedFromComputationOfEarningsPerShareAmount,,,,70447.000,24378.000,104545.000,
CapitalExpendituresIncurredButNotYetPaid,,,,,6200000.000,9300000.000,9200000.000
CashAndCashEquivalentsPeriodIncreaseDecrease,-14800000.000,187400000.000,-186300000.000,-49700000.000,-48700000.000,-52000000.000,
CashAndCashEquivalentsPeriodIncreaseDecreaseExcludingExchangeRateEffect,,,,,,,-38300000.000
CommonStockDividendsPerShareCashPaid,,,,,0.720,0.880,1.040
CommonStockDividendsPerShareDeclared,,,0.480,0.600,0.720,0.880,1.040
ComprehensiveIncomeNetOfTax,207800000.000,336000000.000,343400000.000,365200000.000,323200000.000,430400000.000,509600000.000
CostOfGoodsSold,2194500000.000,2311600000.000,2446000000.000,2628700000.000,3662100000.000,4109800000.000,4047600000.000
CurrentFederalTaxExpenseBenefit,,136900000.000,186600000.000,211800000.000,199500000.000,161700000.000,137600000.000
CurrentForeignTaxExpenseBenefit,,11500000.000,6100000.000,7100000.000,7800000.000,3500000.000,3900000.000
DeferredFederalIncomeTaxExpenseBenefit,,26100000.000,3100000.000,-22800000.000,-47900000.000,22300000.000,28100000.000
DeferredForeignIncomeTaxExpenseBenefit,,3200000.000,1200000.000,2400000.000,-100000.000,2400000.000,1000000.000
DeferredIncomeTaxExpenseBenefit,25100000.000,29300000.000,4300000.000,-20400000.000,-47600000.000,25000000.000,27700000.000
DeferredRevenueRevenueRecognized,,156400000.000,167100000.000,171800000.000,,,
DefinedBenefitPlanActualReturnOnPlanAssets,,16200000.000,22100000.000,,,,
DefinedBenefitPlanActuarialNetGainsLosses,,-13500000.000,,,,,
DefinedBenefitPlanAmortizationOfGainsLosses,,-2600000.000,,,,,
DefinedBenefitPlanAmortizationOfNetGainsLosses,,51500000.000,3200000.000,,,,
DefinedBenefitPlanAmortizationOfNetPriorServiceCostCredit,,19100000.000,1600000.000,,,,
