,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30
AccountsPayableCurrent,2370261.000,641590.000,1878713.000,4497500.000,3138180.000,2991186.000,2289004.000,1569905.000
AccruedLiabilitiesCurrent,2821313.000,3139721.000,3559323.000,2528699.000,4503611.000,4338568.000,3513770.000,4558076.000
AccruedProfessionalFeesCurrent,216946.000,264959.000,190219.000,116446.000,252635.000,256708.000,177711.000,399211.000
AccumulatedDepreciationDepletionAndAmortizationPropertyPlantAndEquipment,,8031533.000,,,,7272990.000,,
AccumulatedOtherComprehensiveIncomeLossNetOfTax,-4427.000,-38812.000,-28411.000,-48932.000,-7633.000,-29515.000,6796.000,10784.000
AdditionalPaidInCapital,180862964.000,188735965.000,225365914.000,225932031.000,226896705.000,228460955.000,266450867.000,267402079.000
Assets,69866207.000,67659865.000,91158890.000,83523762.000,72072227.000,61846343.000,88328297.000,79187079.000
AssetsCurrent,69260548.000,66834493.000,73238424.000,71245093.000,71347599.000,61137003.000,87658401.000,78501107.000
AvailableForSaleDebtSecuritiesAccumulatedGrossUnrealizedGainBeforeTax,,,,,,2591.000,9377.000,22333.000
AvailableForSaleDebtSecuritiesAccumulatedGrossUnrealizedLossBeforeTax,,,,,,32056.000,2581.000,11549.000
AvailableForSaleDebtSecuritiesAmortizedCostBasis,6791983.000,35862357.000,76240744.000,70927439.000,52400747.000,47625609.000,28113637.000,53284912.000
AvailableForSaleSecuritiesCurrent,6787556.000,35823545.000,58923209.000,59266499.000,52393215.000,,,
AvailableForSaleSecuritiesDebtMaturitiesNextRollingTwelveMonthsAmortizedCostBasis,,,58955033.000,59297112.000,,,,
AvailableForSaleSecuritiesDebtMaturitiesNextRollingTwelveMonthsFairValue,,,58923209.000,59266499.000,,35823545.000,28120433.000,
AvailableForSaleSecuritiesDebtMaturitiesRollingYearTwoThroughFiveAmortizedCostBasis,,,17285711.000,11630327.000,,,,
AvailableForSaleSecuritiesDebtMaturitiesRollingYearTwoThroughFiveFairValue,,,17289253.000,11612008.000,,,,
