,2011-10-31,2012-10-31,2013-10-31
AccumulatedDepreciationDepletionAndAmortizationSaleOfPropertyPlantAndEquipment,,,14000.000
AdjustmentsToAdditionalPaidInCapitalConvertibleDebtWithConversionFeature,218532.000,231616.000,-1980.000
AdjustmentsToAdditionalPaidInCapitalStockSplit,,,24677786.000
AdvertisingExpense,,25357.000,17123.000
AmortizationOfFinancingCosts,183904.000,356487.000,32999.000
AntidilutiveSecuritiesExcludedFromComputationOfEarningsPerShareAmount,,,872363.000
CapitalizedComputerSoftwareAmortization,,14000.000,35313.000
CashAndCashEquivalentsPeriodIncreaseDecrease,,84926.000,-85125.000
CashPeriodIncreaseDecrease,13082.000,,
CostOfGoodsAndServicesSold,0.000,,
CurrentIncomeTaxExpenseBenefit,,1600.000,1600.000
CurrentStateAndLocalTaxExpenseBenefit,,1600.000,1600.000
DebtConversionConvertedInstrumentSharesIssued1,,41422733.000,
DebtInstrumentConvertibleBeneficialConversionFeature,0.000,,-1980.000
DebtInstrumentConvertibleIfConvertedValueInExcessOfPrincipal,,63542.000,
DebtRelatedCommitmentFeesAndDebtIssuanceCosts,,3288.000,
DeferredIncomeTaxExpenseBenefit,,0.000,
DefinedContributionPlanEmployerMatchingContributionPercent,,,0.030
Depreciation,14492.000,35925.000,53188.000
DepreciationAndAmortization,,,53188.000
EarningsPerShareBasicAndDiluted,-0.010,-0.000,-0.200
EffectiveIncomeTaxRateReconciliationAtFederalStatutoryIncomeTaxRate,,-0.340,-0.340
EffectiveIncomeTaxRateReconciliationChangeInDeferredTaxAssetsValuationAllowance,,0.398,0.398
EffectiveIncomeTaxRateReconciliationStateAndLocalIncomeTaxes,,-0.058,-0.058
GainOnDerivativeInstrumentsPretax,92557.000,56747.000,8753.000
GainsLossesOnExtinguishmentOfDebt,,-288192.000,
GrossProfit,0.000,,
IncomeLossFromContinuingOperations,,-1249491.000,-998350.000
IncomeLossFromContinuingOperationsBeforeIncomeTaxesExtraordinaryItemsNoncontrollingInterest,-1494007.000,,
IncomeLossFromContinuingOperationsBeforeIncomeTaxesMinorityInterestAndIncomeLossFromEquityMethodInvestments,,-1247891.000,-996750.000
IncomeTaxExaminationPenaltiesAndInterestExpense,,,4316.000
IncomeTaxExpenseBenefit,1600.000,1600.000,1600.000
IncomeTaxesPaid,1600.000,,
IncomeTaxesPaidNet,,1600.000,
IncreaseDecreaseInAccountsPayableRelatedParties,182385.000,92541.000,85889.000
IncreaseDecreaseInAccountsPayableTrade,137746.000,-131650.000,184794.000
IncreaseDecreaseInAccruedLiabilities,99274.000,172332.000,128750.000
IncreaseDecreaseInDerivativeLiabilities,175865.000,-175865.000,-8753.000
IncreaseDecreaseInDueFromRelatedParties,,15269.000,-15269.000
IncreaseDecreaseInInventories,-90904.000,-25600.000,-41887.000
IncreaseDecreaseInNotesReceivableCurrent,0.000,,
IncreaseDecreaseInPrepaidExpense,-86648.000,-30900.000,30223.000
InterestExpense,533500.000,384963.000,
InterestExpenseOther,,,67045.000
InterestIncomeOther,,92.000,13.000
InterestPaid,664.000,,271.000
InvestmentIncomeInterest,5.000,,
LiabilitiesAssumed1,,680804.000,20000.000
LitigationSettlementExpense,,,304.000
LoansAssumed1,,3288.000,
NetCashProvidedByUsedInFinancingActivities,477305.000,1288313.000,517500.000
NetCashProvidedByUsedInFinancingActivitiesContinuingOperations,477305.000,1288313.000,517500.000
NetCashProvidedByUsedInInvestingActivities,-75788.000,-79789.000,-41717.000
NetCashProvidedByUsedInInvestingActivitiesContinuingOperations,-75788.000,-79789.000,-41717.000
NetCashProvidedByUsedInOperatingActivities,-388435.000,-1123598.000,-560908.000
NetCashProvidedByUsedInOperatingActivitiesContinuingOperations,-388435.000,-1123598.000,-560908.000
NetIncomeLoss,-1378747.000,,998350.000
NetIncomeLossAttributableToNoncontrollingInterest,116860.000,92409.000,131721.000
NetIncomeLossAvailableToCommonStockholdersBasic,,-1157082.000,-866629.000
NonoperatingIncomeExpense,-415006.000,-42205.000,-18852.000
NotesAssumed1,,395000.000,12500.000
OperatingExpenses,1079001.000,1205686.000,977898.000
OperatingIncomeLoss,-1079001.000,-1205686.000,-977898.000
OtherNonoperatingIncomeExpense,25932.000,285919.000,39427.000
PaidInKindInterest,13651.000,,
PaymentsToAcquirePropertyPlantAndEquipment,75788.000,79789.000,6404.000
PaymentsToAcquireSoftware,,,35313.000
ProceedsFromConvertibleDebt,,75000.000,85000.000
ProceedsFromIssuanceOfCommonStock,103436.000,1273813.000,420000.000
ProceedsFromIssuanceOfPrivatePlacement,,151661.000,
ProceedsFromNotesPayable,339869.000,,
ProceedsFromRelatedPartyDebt,34000.000,80000.000,40800.000
ProfitLoss,-1495607.000,-1249491.000,-998350.000
RepaymentsOfRelatedPartyDebt,0.000,140500.000,28300.000
ResearchAndDevelopmentExpense,598476.000,489044.000,411015.000
Revenues,0.000,,
SalesRevenueNet,0.000,,
SellingGeneralAndAdministrativeExpense,480525.000,716642.000,566883.000
ShareBasedCompensationArrangementByShareBasedPaymentAwardEquityInstrumentsOtherThanOptionsForfeitedInPeriod,,-133333333.000,
ShareBasedCompensationArrangementByShareBasedPaymentAwardEquityInstrumentsOtherThanOptionsGrantsInPeriod,,206666666.000,
ShareBasedCompensationArrangementByShareBasedPaymentAwardEquityInstrumentsOtherThanOptionsGrantsInPeriodWeightedAverageGrantDateFairValue,,0.002,
ShareBasedCompensationArrangementByShareBasedPaymentAwardFairValueAssumptionsExpectedDividendRate,,0.000,0.000
ShareBasedCompensationArrangementByShareBasedPaymentAwardFairValueAssumptionsExpectedVolatilityRate,,0.000,0.000
ShareBasedCompensationArrangementByShareBasedPaymentAwardFairValueAssumptionsRiskFreeInterestRate,,0.000,0.000
ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsExpirationsInPeriod,,-200000.000,-1200.000
ShareBasedCompensationArrangementsByShareBasedPaymentAwardOptionsExpirationsInPeriodWeightedAverageExercisePrice,,0.160,145.830
StockIssued1,2139.000,315500.000,
StockIssuedDuringPeriodSharesEmployeeBenefitPlan,,14250000.000,
StockIssuedDuringPeriodSharesIssuedForCash,,30830204.000,
StockIssuedDuringPeriodSharesIssuedForServices,,22021429.000,
StockIssuedDuringPeriodValueIssuedForCash,,99739.000,
StockIssuedDuringPeriodValueIssuedForServices,,132796.000,993.000
StockIssuedDuringPeriodValueStockOptionsExercised,,,40000.000
ValuationAllowanceDeferredTaxAssetChangeInAmount,,847000.000,396000.000
WeightedAverageNumberOfShareOutstandingBasicAndDiluted,,1203157402.000,4880189.000
