,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31
AccretionExpense,50000.000,,,,38000.000,,45000.000,,,,,,,,
AdjustmentOfWarrantsGrantedForServices,-263000.000,,,,,,,,,,,,,,
AllocatedShareBasedCompensationExpense,55000.000,280000.000,503000.000,,1139000.000,1066000.000,2840000.000,3877000.000,,,4176000.000,2809000.000,,,
AmortizationOfFinancingCostsAndDiscounts,84000.000,,,,70000.000,,93000.000,,,,,,,,
AntidilutiveSecuritiesExcludedFromComputationOfEarningsPerShareAmount,,,,,,,,,,,,,,,6255019.000
CashAndCashEquivalentsPeriodIncreaseDecrease,69084000.000,,,,-13701000.000,,139278000.000,,,,-16049000.000,,,,-13927000.000
ComprehensiveIncomeNetOfTax,-2791000.000,-5426000.000,-10116000.000,-11303000.000,-13523000.000,-18463000.000,-20986000.000,-26043000.000,-18044000.000,-18116000.000,-16741000.000,-17168000.000,-21110000.000,-22461000.000,-29458000.000
ConversionOfStockAmountConverted1,79832000.000,,,,,,,,,,,,,,
DebtIssuanceCostsIncurredDuringNoncashOrPartialNoncashTransaction,,,,,,,236000.000,,,,,,,,
Depreciation,36000.000,,,,,,,,,,,,,,
DepreciationAndAmortization,36000.000,,,,25000.000,,32000.000,,,,67000.000,,,,90000.000
EarningsPerShareBasicAndDiluted,-0.300,-0.260,-0.490,-0.730,-0.530,-0.710,-0.660,-0.720,-0.490,-0.490,-0.460,-0.470,-0.580,-0.600,-0.790
GainLossOnDispositionOfAssets,,,,,-1000.000,,-2000.000,,,,,,,,
GeneralAndAdministrativeExpense,1225000.000,1756000.000,1860000.000,2327000.000,3171000.000,2947000.000,4903000.000,6489000.000,3937000.000,5587000.000,5253000.000,4759000.000,4858000.000,4341000.000,5133000.000
IncreaseDecreaseInAccountsPayable,15000.000,,,,2044000.000,,1405000.000,,,,-1367000.000,,,,1040000.000
IncreaseDecreaseInAccountsReceivable,-540000.000,,,,311000.000,,2021000.000,,,,-307000.000,,,,-86000.000
IncreaseDecreaseInAccruedLiabilities,-331000.000,,,,-1207000.000,,-834000.000,,,,427000.000,,,,
IncreaseDecreaseInAccruedLiabilitiesAndOtherOperatingLiabilities,,,,,,,,,,,,,,,4072000.000
IncreaseDecreaseInDeferredRevenue,-366000.000,,,,-92000.000,,760000.000,,,,469000.000,,,,-404000.000
IncreaseDecreaseInPrepaidDeferredExpenseAndOtherAssets,-413000.000,,,,551000.000,,1052000.000,,,,3330000.000,,,,-2753000.000
InterestExpense,431000.000,470000.000,433000.000,385000.000,334000.000,282000.000,230000.000,,,,,,,,
InterestPaid,233000.000,,,,237000.000,,363000.000,,,,,,,,
InvestmentIncomeInterest,,2000.000,3000.000,,5000.000,4000.000,6000.000,,,,,,,,
NetCashProvidedByUsedInFinancingActivities,71652000.000,,,,-1305000.000,,159045000.000,,,,15000.000,,,,5322000.000
NetCashProvidedByUsedInFinancingActivitiesContinuingOperations,71652000.000,,,,-1305000.000,,159045000.000,,,,15000.000,,,,5322000.000
NetCashProvidedByUsedInInvestingActivities,-10000.000,,,,-29000.000,,-51000.000,,,,-72000.000,,,,-504000.000
NetCashProvidedByUsedInInvestingActivitiesContinuingOperations,-10000.000,,,,-29000.000,,-51000.000,,,,-72000.000,,,,-504000.000
NetCashProvidedByUsedInOperatingActivities,-2558000.000,,,,-12367000.000,,-19716000.000,,,,-15992000.000,,,,-18745000.000
NetCashProvidedByUsedInOperatingActivitiesContinuingOperations,-2558000.000,,,,-12367000.000,,-19716000.000,,,,-15992000.000,,,,-18745000.000
NetIncomeLoss,-2791000.000,-5426000.000,-10116000.000,-11303000.000,-13523000.000,-18463000.000,-20986000.000,-26043000.000,-18044000.000,-18116000.000,-16741000.000,-17168000.000,-21110000.000,-22461000.000,-29458000.000
NonoperatingIncomeExpense,-168000.000,-468000.000,-430000.000,-380000.000,-305000.000,-278000.000,-226000.000,10000.000,9000.000,16000.000,,,,,
OperatingCostsAndExpenses,5323000.000,8680000.000,11852000.000,12821000.000,15675000.000,19460000.000,23776000.000,29396000.000,20909000.000,20603000.000,18776000.000,18505000.000,22048000.000,23646000.000,31080000.000
OperatingIncomeLoss,-2623000.000,-4958000.000,-9686000.000,-10923000.000,-13218000.000,-18185000.000,-20760000.000,-26053000.000,-18053000.000,-18132000.000,-16814000.000,-17262000.000,-21198000.000,-22556000.000,-29595000.000
OtherNonoperatingIncomeExpense,263000.000,263000.000,,,24000.000,,-2000.000,,,,73000.000,94000.000,88000.000,,137000.000
PaymentsOfFinancingCosts,-1261000.000,,,,,,,,,,,,,,
PaymentsToAcquirePropertyPlantAndEquipment,10000.000,,,,29000.000,,51000.000,,,,72000.000,,,,504000.000
ProceedsFromIssuanceOfCommonStock,,,,,,,162445000.000,,,,,,,,5234000.000
ProceedsFromIssuanceOfLongTermDebt,3000000.000,,,,,,,,,,,,,,
