,2011-12-31,2012-12-31,2013-12-31
AssetImpairmentCharges,964800.000,587282.000,
CashAndCashEquivalentsPeriodIncreaseDecrease,577679.000,70271.000,
DebtInstrumentIncreaseAccruedInterest,,15080.000,15080.000
DistributionsPerGeneralPartnershipUnitOutstanding,0.000,0.000,38.000
EarningsPerShareBasic,-34.010,-46.350,
EffectiveIncomeTaxRateContinuingOperations,,0.000,
EffectiveIncomeTaxRateReconciliationAtFederalStatutoryIncomeTaxRate,,0.340,0.340
EffectiveIncomeTaxRateReconciliationChangeInDeferredTaxAssetsValuationAllowance,,-0.400,
EffectiveIncomeTaxRateReconciliationStateAndLocalIncomeTaxes,,0.090,
GeneralAndAdministrativeExpense,226277.000,188985.000,
GeneralPartnerDistributions,,0.000,599956.000
IncomeLossFromContinuingOperationsBeforeIncomeTaxesExtraordinaryItemsNoncontrollingInterest,,-779470.000,
IncomeTaxReconciliationChangeInDeferredTaxAssetsValuationAllowance,,-310769000.000,
IncomeTaxReconciliationStateAndLocalIncomeTaxes,,68905000.000,
IncreaseDecreaseInAccountsPayable,-101208.000,-100749.000,
IncreaseDecreaseInOtherOperatingAssets,78500.000,,
InterestAndFeeIncomeLoansConsumerInstallmentAutomobilesMarineAndOtherVehicles,,1542.000,
InterestPaid,,85911.000,
MortgageLoansOnRealEstateCollectionsOfPrincipal,-405000.000,,
MortgageLoansOnRealEstateNumberOfLoans,,,1.000
NetCashProvidedByUsedInFinancingActivities,,-684010.000,
NetCashProvidedByUsedInFinancingActivitiesContinuingOperations,,-684010.000,
NetCashProvidedByUsedInInvestingActivities,405000.000,1047218.000,
NetCashProvidedByUsedInInvestingActivitiesContinuingOperations,405000.000,1047218.000,
NetCashProvidedByUsedInOperatingActivities,172679.000,-292937.000,
NetCashProvidedByUsedInOperatingActivitiesContinuingOperations,172679.000,-292937.000,
NetIncomeLoss,-612413.000,-779470.000,
NumberOfOperatingSegments,,1.000,1.000
OperatingCostsAndExpenses,74916.000,4745.000,
OperatingExpenses,1265993.000,781012.000,
OtherIncome,653580.000,,
PaymentsForAdvanceToAffiliate,,738782.000,
PaymentsForCapitalImprovements,,-1786000.000,
PaymentsForRepurchaseOfCommonStock,,184010.000,
ProceedsFromNotesPayable,,-500000.000,
ProvisionForLoanLossesExpensed,,150800.000,
StockRepurchasedDuringPeriodShares,,2209.000,
StockRepurchasedDuringPeriodValue,,-184010.000,
UnrecognizedTaxBenefitsIncomeTaxPenaltiesAndInterestExpense,,,0.000
WeightedAverageNumberOfSharesOutstandingBasic,18007.000,16818.000,
