,2013-09-30,2014-09-30,2015-09-30,2016-09-30
AdjustmentsToReconcileNetIncomeLossToCashProvidedByUsedInOperatingActivities,-8062218.000,,,
AdvertisingExpense,30904.000,52132.000,66598.000,961.000
AmortizationOfIntangibleAssets,3682.000,3733.000,3722.000,3514.000
AmortizationOfLeasedAsset,,3181613.000,3383507.000,4247716.000
CashAndCashEquivalentsPeriodIncreaseDecrease,2057475.000,943525.000,-2887999.000,157356.000
ComprehensiveIncomeNetOfTax,,9744015.000,9128491.000,11374782.000
ComprehensiveIncomeNetOfTaxAttributableToNoncontrollingInterest,9105088.000,,,
ComprehensiveIncomeNetOfTaxIncludingPortionAttributableToNoncontrollingInterest,9105088.000,,,
CostOfRevenue,7565946.000,8195629.000,10013073.000,12146821.000
DebtConversionOriginalDebtAmount1,0.000,,,
Depreciation,1116727.000,1146412.000,1167868.000,1068006.000
DepreciationDepletionAndAmortization,1120409.000,,1171590.000,1071520.000
EarningsPerShareBasic,0.510,,,
EarningsPerShareBasicAndDiluted,,0.620,0.690,0.890
EarningsPerShareDiluted,0.510,,,
EffectOfExchangeRateOnCashAndCashEquivalents,-32705.000,-10620.000,-93901.000,-24349.000
EffectiveIncomeTaxRateContinuingOperations,0.000,0.000,0.000,0.000
EffectiveIncomeTaxRateReconciliationAtFederalStatutoryIncomeTaxRate,0.340,0.340,0.340,0.350
EffectiveIncomeTaxRateReconciliationForeignIncomeTaxRateDifferential,,-0.340,-0.340,-0.350
EffectiveIncomeTaxRateReconciliationStateAndLocalIncomeTaxes,0.250,0.250,0.250,0.250
EffectiveIncomeTaxRateReconciliationTaxExemptIncome,-0.250,-0.250,-0.250,-0.250
GainLossOnSaleOfPropertyPlantEquipment,,-5879.000,-75225.000,-6643.000
GeneralAndAdministrativeExpense,,1306695.000,1146228.000,734190.000
GrossProfit,9924891.000,11256191.000,12450292.000,15270958.000
IncomeLossFromContinuingOperationsBeforeIncomeTaxesMinorityInterestAndIncomeLossFromEquityMethodInvestments,8172458.000,9897515.000,11000623.000,14212040.000
IncomeTaxExpenseBenefit,0.000,0.000,0.000,0.000
IncreaseDecreaseInAccountsReceivable,0.000,,22395.000,0.000
IncreaseDecreaseInCustomerDeposits,-1412136.000,0.000,0.000,
IncreaseDecreaseInDueToOfficersAndStockholders,562850.000,,,
IncreaseDecreaseInInventories,422011.000,893753.000,697879.000,75357.000
IncreaseDecreaseInOtherAccountsPayableAndAccruedLiabilities,-356021.000,69949.000,-56892.000,37958.000
IncreaseDecreaseInOtherCurrentAssets,-3976.000,-4002.000,155930.000,-152126.000
IncreaseDecreaseInOtherCurrentLiabilities,-4731.000,18446.000,1950.000,6830.000
IncreaseDecreaseInPrepaidExpense,,10037807.000,8782228.000,21719306.000
InterestExpense,302411.000,314111.000,239922.000,67316.000
InterestPaid,302411.000,314111.000,239922.000,67316.000
InvestmentIncomeInterest,10414.000,12613.000,19366.000,31063.000
LeaseAndRentalExpense,,3181613.000,4220580.000,4247716.000
NetCashProvidedByUsedInFinancingActivities,2079292.000,-189030.000,-5968118.000,374119.000
NetCashProvidedByUsedInFinancingActivitiesContinuingOperations,2079292.000,-189030.000,-5968118.000,374119.000
NetCashProvidedByUsedInInvestingActivities,-99352.000,-83206.000,-22475.000,-11284.000
NetCashProvidedByUsedInInvestingActivitiesContinuingOperations,-99352.000,-83206.000,-22475.000,-11284.000
NetCashProvidedByUsedInOperatingActivities,110240.000,1226381.000,3196495.000,-181130.000
NetCashProvidedByUsedInOperatingActivitiesContinuingOperations,110240.000,1226381.000,3196495.000,-181130.000
NetIncomeLoss,8172458.000,9897515.000,11000623.000,14212040.000
NetIncomeLossAttributableToParentDiluted,8172458.000,,,
