,2012-09-30,2012-12-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-06-30
AdjustmentForAmortization,,,,,,,,,,,776.000,,,805.000
AllocatedShareBasedCompensationExpense,,,,,,,,,,,,,600753.000,
AntidilutiveSecuritiesExcludedFromComputationOfEarningsPerShareAmount,,,,,,,1199914.000,,,,1453875.000,,,
CashAndCashEquivalentsPeriodIncreaseDecrease,,,146.000,,,,,,,,-159690.000,,,-191266.000
CashPeriodIncreaseDecrease,,,,,,,566324.000,,,,,,,
ComprehensiveIncomeNetOfTax,,,,,,,-538151.000,,-1414324.000,,-358066.000,-360180.000,-931745.000,
ComprehensiveIncomeNetOfTaxIncludingPortionAttributableToNoncontrollingInterest,,,,,,,,,,,,,,-407689.000
ConcentrationRiskPercentage1,,,,,,,,,,,,,0.730,
Depreciation,,,,,,,,,,,776.000,655.000,918.000,805.000
DividendsSharebasedCompensationStock,,,,,,,,,,,,,,72858.000
EarningsPerShareBasic,0.000,0.000,,,0.040,,,-0.010,-0.010,,,,,
EarningsPerShareBasicAndDiluted,,,-0.010,-0.010,,,,,,,-0.010,-0.010,-0.030,-0.020
EarningsPerShareDiluted,,,,,0.040,,-0.010,,,,,,,
EffectOfExchangeRateOnCashAndCashEquivalents,,,,,,,,,,,1377.000,,,-130.000
GainLossOnSaleOfNotesReceivable,,,,,1241100.000,,,,,,,,,
GeneralAndAdministrativeExpense,427.000,16735.000,2854.000,32388.000,77069.000,10902.000,10072.000,22332.000,59139.000,241796.000,64800.000,68874.000,76211.000,86878.000
IncomeLossFromDiscontinuedOperationsNetOfTax,-1427.000,-17735.000,,,,,,,,,,,,
IncreaseDecreaseInAccountsPayable,,,400.000,,,,,,,,,,,
IncreaseDecreaseInAccountsPayableAndAccruedLiabilities,,,,,,,59896.000,,,,42218.000,,,50313.000
IncreaseDecreaseInAccountsPayableRelatedParties,,,,,,,,,,,-51231.000,,,48608.000
IncreaseDecreaseInAccountsReceivable,,,,,,,-3445.000,,,,3431.000,,,28486.000
IncreaseDecreaseInAccountsReceivableRelatedParties,,,,,,,,,,,-14687.000,,,
IncreaseDecreaseInAccruedInterestReceivableNet,,,,,,,,,,,,,,950.000
IncreaseDecreaseInPrepaidDeferredExpenseAndOtherAssets,,,,,,,,,,,,,,1267.000
IncreaseDecreaseInPrepaidExpense,,,-2000.000,,,,,,,,-17335.000,,,-7125.000
InterestExpense,,,,1223.000,1233.000,,,,,,,,,
InterestPaid,,,,,,,0.000,,,,,,,
InvestmentIncomeInterest,,,,4915.000,,,,,,,,,,
IssuanceOfStockAndWarrantsForServicesOrClaims,,,,,,,111042.000,,,,6630.000,,,30000.000
ManagementFeeExpense,,,,5080.000,43017.000,,,,,,,,,
MarketingAndAdvertisingExpense,,,,9291.000,37128.000,,41441.000,58439.000,79252.000,6005.000,3925.000,,,
NetCashProvidedByUsedInFinancingActivities,,,3600.000,,,,766686.000,,,,173356.000,,,25000.000
NetCashProvidedByUsedInFinancingActivitiesContinuingOperations,,,3600.000,,,,766686.000,,,,173356.000,,,25000.000
NetCashProvidedByUsedInInvestingActivities,,,,,,,,,,,-1742.000,,,
NetCashProvidedByUsedInInvestingActivitiesContinuingOperations,,,,,,,,,,,-1742.000,,,
NetCashProvidedByUsedInOperatingActivities,,,-3454.000,,,,-200362.000,,,,-332681.000,,,-216136.000
NetCashProvidedByUsedInOperatingActivitiesContinuingOperations,,,-3454.000,,,,-200362.000,,,,-332681.000,,,-216136.000
NetIncomeLoss,-1427.000,-17735.000,-5854.000,-130973.000,1024130.000,-1937172.000,-374745.000,-379305.000,-342388.000,-1912580.000,-359665.000,-353681.000,-932957.000,-407689.000
NumberOfOperatingSegments,,,,,,,,,,,1.000,,,
OperatingExpenses,,,5854.000,162871.000,257541.000,1977390.000,394485.000,381720.000,414427.000,416698.000,363000.000,357423.000,1007340.000,483307.000
