,2014-12-31,2015-12-31,2016-12-31
AccretionAmortizationOfDiscountsAndPremiumsInvestments,-2596000.000,-5008000.000,-1096000.000
AdjustmentsToAdditionalPaidInCapitalOther,,,-150000.000
AdjustmentsToAdditionalPaidInCapitalSharebasedCompensationRequisiteServicePeriodRecognitionValue,2859000.000,5937000.000,8221000.000
AdjustmentsToAdditionalPaidInCapitalTaxEffectFromShareBasedCompensation,,,1813000.000
AdvertisingExpense,,38263000.000,45997000.000
AllocatedShareBasedCompensationExpense,2859000.000,5937000.000,8221000.000
AmortizationOfDebtDiscountPremium,3774000.000,-2681000.000,
AmortizationOfIntangibleAssets,13791000.000,20389000.000,70387000.000
AntidilutiveSecuritiesExcludedFromComputationOfEarningsPerShareAmount,2674014.000,2432421.000,
AssumedPremiumsEarned,414410000.000,454851000.000,687829000.000
AssumedPremiumsWritten,576495000.000,354772000.000,536710000.000
AvailableForSaleSecuritiesChangeInNetUnrealizedHoldingGainLossNetOfTax,17938000.000,,
AvailableForSaleSecuritiesGrossRealizedGainLossNet,,-10307000.000,
AvailableForSaleSecuritiesGrossRealizedGains,,8250000.000,
AvailableForSaleSecuritiesGrossRealizedLosses,,18557000.000,
AvailableForSaleSecuritiesIncomeTaxExpenseOnChangeInUnrealizedHoldingGainOrLoss,13787000.000,,
AvailableForSaleSecuritiesTransfersToTradingGrossGains,,,4849000.000
AvailableForSaleSecuritiesTransfersToTradingGrossLosses,,,3586000.000
BenefitsLossesAndExpenses,1734652000.000,2346803000.000,3339997000.000
BusinessCombinationBargainPurchaseGainRecognizedAmount,0.000,,24084000.000
CashAcquiredFromAcquisition,,,2673000.000
CashAcquiredInExcessOfPaymentsToAcquireBusiness,,162569000.000,
CashAndCashEquivalentsPeriodIncreaseDecrease,58792000.000,149662000.000,
CashDividendsPaidToParentCompany,,,29500000.000
CededPremiumsEarned,277899000.000,377921000.000,410761000.000
CededPremiumsWritten,265083000.000,403502000.000,428202000.000
CommonStockDividendsPerShareDeclared,0.050,0.090,0.140
ComprehensiveIncomeNetOfTax,115010000.000,102646000.000,204340000.000
ComprehensiveIncomeNetOfTaxAttributableToNoncontrollingInterest,3186000.000,10061000.000,22122000.000
ComprehensiveIncomeNetOfTaxIncludingPortionAttributableToNoncontrollingInterest,118196000.000,112707000.000,226462000.000
CurrentFederalTaxExpenseBenefit,87270000.000,53959000.000,71368000.000
CurrentForeignTaxExpenseBenefit,0.000,0.000,5119000.000
CurrentIncomeTaxExpenseBenefit,87270000.000,53959000.000,76487000.000
DeferredFederalIncomeTaxExpenseBenefit,-42157000.000,-7909000.000,-14843000.000
DeferredForeignIncomeTaxExpenseBenefit,-21237000.000,-27094000.000,-19028000.000
DeferredIncomeTaxExpenseBenefit,-63394000.000,-35003000.000,-33871000.000
DeferredPolicyAcquisitionCostsAdditions,,,495195000.000
DeferredPolicyAcquisitionCostsAndPresentValueOfFutureProfitsAmortization1,,,411001000.000
DeferredPolicyAcquisitionCostsPeriodIncreaseDecrease,,,60391000.000
DefinedContributionPlanCostRecognized,2265000.000,3729000.000,5251000.000
