,2012-12-31,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31
AccountsPayableAndAccruedLiabilitiesCurrent,499642.000,339990.000,229264.000,220790.000,244640.000,154855.000,166040.000,,,,
AccountsPayableAndAccruedLiabilitiesCurrentAndNoncurrent,,,,39684.000,,,,,,,
AccountsPayableCurrent,,,,,,58078.000,58078.000,,,,
AccountsPayableCurrentAndNoncurrent,,75727.000,75727.000,,,,,,,,
AccountsReceivableNetCurrent,125921.000,13319.000,19828.000,,,,,,,,
AccruedLiabilitiesCurrent,,,,,,,,28988.000,32447.000,47699.000,47350.000
AccruedPayrollTaxesCurrent,,272216.000,273398.000,271398.000,271398.000,271398.000,271398.000,271398.000,271398.000,271398.000,271398.000
AccruedSalariesCurrentAndNoncurrent,,39000.000,,,,,,,,,
AdditionalPaidInCapital,253024.000,1243870.000,1255957.000,1264782.000,1264782.000,1537941.000,,,,,
AdditionalPaidInCapitalCommonStock,,,,,,,240398.000,424390.000,424390.000,471890.000,471890.000
AdvancesToAffiliate,,38267.000,,,,,,,,,
AllowanceForDoubtfulAccountsReceivableCurrent,,90847.000,90290.000,,,,,,,,
Assets,635562.000,177358.000,79280.000,,18811.000,6875.000,58203.000,88093.000,72348.000,162192.000,134524.000
AssetsCurrent,625562.000,169358.000,71280.000,,,,58203.000,88093.000,72348.000,162192.000,134524.000
BusinessCombinationRecognizedIdentifiableAssetsAcquiredAndLiabilitiesAssumedAssets,,,,,,,6566.000,6566.000,6566.000,6566.000,6566.000
BusinessCombinationRecognizedIdentifiableAssetsAcquiredAndLiabilitiesAssumedLiabilities,,,,,,,782860.000,598869.000,598869.000,598869.000,598869.000
Cash,,,,,,,53203.000,84967.000,71098.000,139095.000,
CashAndCashEquivalentsAtCarryingValue,6477.000,95979.000,26837.000,,,,,,,,109677.000
CommonStockParOrStatedValuePerShare,,0.001,0.003,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001
CommonStockShareSubscribedButUnissuedSubscriptionsReceivable,,,,,,,115000.000,65000.000,65000.000,,
CommonStockSharesAuthorized,,70000000.000,70000000.000,70000000.000,70000000.000,70000000.000,200000000.000,200000000.000,200000000.000,200000000.000,200000000.000
