,2012-10-31,2012-12-31,2013-04-30,2013-07-31,2013-10-31,2014-01-31
AccountsPayableCurrent,,,100.000,100.000,,12440.000
AdditionalPaidInCapitalCommonStock,18018.000,,42768.000,-712800.000,,
Assets,9657.000,,5818.000,2231.000,34982.000,17497.000
AssetsCurrent,9657.000,,5818.000,2231.000,34982.000,17497.000
CashAndCashEquivalentsAtCarryingValue,9127.000,,5646.000,2231.000,34982.000,17497.000
CommonStockParOrStatedValuePerShare,0.001,,0.001,0.010,0.010,0.010
CommonStockSharesAuthorized,75000000.000,,75000000.000,200000000.000,200000000.000,200000000.000
CommonStockSharesIssued,2002000.000,,4752000.000,76032000.000,76032000.000,76108190.000
CommonStockSharesOutstanding,2002000.000,,4752000.000,76032000.000,76032000.000,76108190.000
CommonStockValue,2002.000,,4752.000,760320.000,760320.000,761082.000
ConvertibleLongTermNotesPayable,,,,,76923.000,76923.000
DeferredTaxAssetsOperatingLossCarryforwards,,,,16532.000,,
DeferredTaxAssetsValuationAllowance,,,,16532.000,,
DevelopmentStageEnterpriseDeficitAccumulatedDuringDevelopmentStage,13598.000,,45037.000,48624.000,97331.000,154837.000
DueToRelatedPartiesCurrent,3235.000,,3235.000,3235.000,7295.000,13363.000
InterestPayableCurrent,,,,,575.000,2088.000
Liabilities,3235.000,,3335.000,3335.000,84793.000,104814.000
LiabilitiesAndStockholdersEquity,9657.000,,5818.000,2231.000,34982.000,17497.000
LiabilitiesCurrent,3235.000,,3335.000,3335.000,7870.000,27891.000
LiabilitiesNoncurrent,,,,,76923.000,76923.000
OperatingLossCarryforwards,,,,48624.000,,
PrepaidExpenseCurrent,530.000,,172.000,,,
StockholdersEquity,6422.000,,2483.000,-1104.000,-49811.000,-87317.000
StockholdersEquityIncludingPortionAttributableToNoncontrollingInterest,6422.000,,2483.000,-1104.000,-49811.000,-87317.000
