,2011-07-31,2011-10-31,2012-01-31,2012-04-30,2012-07-31,2012-10-31,2013-01-31,2013-04-30,2013-07-31,2013-10-31,2014-01-31,2014-07-31,2014-10-31,2015-01-31,2015-04-30
AdjustmentForAmortization,,,,,,,,,,-1023.000,-15249.000,,,,
CashAndCashEquivalentsPeriodIncreaseDecrease,-2738.000,,,,-75.000,,,,0.000,,,46012.000,,,
EarningsPerShareBasic,0.000,0.000,0.000,0.000,0.000,0.000,0.000,,,,,,,,
EarningsPerShareBasicAndDiluted,,,,,,,,,0.000,-0.000,-0.000,,,,
GeneralAndAdministrativeExpense,1563.000,32.000,2134.000,15602.000,8125.000,17925.000,4646.000,2150.000,6857.000,-46121.000,-68309.000,41163.000,67319.000,59793.000,179723.000
IncomeLossFromContinuingOperations,,,,,,,,,,,,-84668.000,-385374.000,-75988.000,-204123.000
IncomeLossFromContinuingOperationsAttributableToNoncontrollingEntity,,,,,,,,,-6857.000,,,,,,
IncomeLossFromContinuingOperationsPerBasicShare,,,,,,,,,,,,-0.000,-0.000,0.000,-0.010
IncomeTaxExpenseBenefit,,,,,,,,,0.000,,,,,,
IncomeTaxesPaid,0.000,,,,0.000,,,,,,,,,,
IncreaseDecreaseInAccountsPayable,-1500.000,,,,-200.000,,,,4657.000,,,27620.000,,,
IncreaseDecreaseInPrepaidExpense,,,,,2500.000,,,,,,,-25000.000,,,
InterestExpense,,,,,,,,,,-575.000,-6944.000,34711.000,,,
InterestExpenseOther,,,,,,,,,,,,,133146.000,145457.000,
InterestPaid,0.000,,,,0.000,,,,,,,,,,
LoanProcessingFee,,,,,,,,,,,,,275300.000,,
NetCashProvidedByUsedInFinancingActivities,325.000,,,,5750.000,,,,2200.000,,,106250.000,,,
NetCashProvidedByUsedInFinancingActivitiesContinuingOperations,325.000,,,,5750.000,,,,2200.000,,,106250.000,,,
NetCashProvidedByUsedInOperatingActivities,-3063.000,,,,-5825.000,,,,-2200.000,,,-60238.000,,,
NetCashProvidedByUsedInOperatingActivitiesContinuingOperations,-3063.000,,,,-5825.000,,,,-2200.000,,,-60238.000,,,
NetIncomeLoss,-1563.000,-32.000,-2134.000,-15602.000,-8125.000,-17925.000,-4646.000,-2150.000,-6857.000,47719.000,115502.000,-119379.000,-518560.000,-221445.000,-268940.000
OperatingExpenses,,,,,,,,,,,,84668.000,385374.000,75988.000,204123.000
OtherExpenses,,,,,,,,,,,,34711.000,133146.000,145457.000,64857.000
ProceedsFromConvertibleDebt,,,,,,,,,,,,106250.000,,,
ProceedsFromIssuanceOfCommonStock,0.000,,,,0.000,,,,,,,,,,
ProceedsFromLoans,325.000,,,,5750.000,,,,2200.000,,,,,,
ProfessionalFees,,,,,,,,,,,,18505.000,17755.000,16195.000,15650.000
ResearchAndDevelopmentExpense,,,,,,,,,,,-25000.000,25000.000,25000.000,,
WeightedAverageNumberOfSharesOutstandingBasic,3000000.000,3060000.000,3380924.000,-6202222.000,3520000.000,3520000.000,3520000.000,-7040000.000,616000000.000,215000000.000,215000000.000,215000000.000,215000000.000,215000000.000,-12471351.000
