,2011-06-30,2011-09-29,2011-12-29,2012-03-29,2012-06-28,2012-09-27,2012-12-27,2013-03-28,2013-06-27,2013-09-26,2013-12-26,2014-03-27,2014-06-26,2014-09-25,2014-12-25
AccountsPayableCurrent,168076000.000,151835000.000,147636000.000,170845000.000,156590000.000,155008000.000,137828000.000,155007000.000,162451000.000,153693000.000,142720000.000,154196000.000,156760000.000,149388000.000,133978000.000
AccountsReceivableNetCurrent,118705000.000,98144000.000,93433000.000,94431000.000,85875000.000,80014000.000,66248000.000,72826000.000,77045000.000,64936000.000,58750000.000,64442000.000,67815000.000,65666000.000,67164000.000
AccrualForEnvironmentalLossContingenciesDiscount,,,,,,18530000.000,,,,13861000.000,,,,,
AccrualForEnvironmentalLossContingenciesDiscountRate,,,,,,,,,,,,0.065,0.062,,
AccrualForEnvironmentalLossContingenciesGross,,,,,,6472000.000,,,,9193000.000,,,,,
AccrualForEnvironmentalLossContingenciesNet,,,,,,68257000.000,,,,71377000.000,,,,,
AccrualForEnvironmentalLossContingenciesUndiscountedDueAfterFifthYear,,,,,,248000.000,,,,133000.000,,,,,
AccrualForEnvironmentalLossContingenciesUndiscountedDueInFifthYear,,,,,,144000.000,,,,114000.000,,,,,
AccrualForEnvironmentalLossContingenciesUndiscountedDueInFourthYear,,,,,,357000.000,,,,734000.000,,,,,
AccrualForEnvironmentalLossContingenciesUndiscountedDueInSecondYear,,,,,,1989000.000,,,,2568000.000,,,,,
AccrualForEnvironmentalLossContingenciesUndiscountedDueInThirdYear,,,,,,1392000.000,,,,1680000.000,,,,,
AccrualForEnvironmentalLossContingenciesUndiscountedDueWithinOneYear,,,,,,2342000.000,,,,3964000.000,,,,,
AccruedEnvironmentalLossContingenciesCurrent,,,,,5900000.000,5700000.000,5700000.000,5700000.000,5700000.000,5200000.000,5200000.000,5200000.000,5200000.000,5100000.000,5100000.000
AccruedEnvironmentalLossContingenciesNoncurrent,,,,,12300000.000,62600000.000,63900000.000,65000000.000,64900000.000,66200000.000,67500000.000,67100000.000,69700000.000,73400000.000,73500000.000
AccruedIncomeTaxesCurrent,,29616000.000,,,,,,,,,,,,,
AccruedLiabilitiesCurrent,,,,,39962000.000,46119000.000,44851000.000,37704000.000,50098000.000,47178000.000,43075000.000,39609000.000,46030000.000,34183000.000,40312000.000
AccumulatedDepreciationDepletionAndAmortizationPropertyPlantAndEquipment,,,,,,924787000.000,,,,1000523000.000,,,,1069199000.000,
AccumulatedOtherComprehensiveIncomeLossNetOfTax,-596000.000,-837000.000,-525000.000,-676000.000,-681000.000,-659000.000,-561000.000,-463000.000,-365000.000,-266000.000,-168000.000,-69000.000,0.000,0.000,0.000
AdditionalPaidInCapitalCommonStock,212612000.000,212551000.000,213695000.000,215443000.000,216187000.000,217147000.000,217699000.000,218382000.000,218647000.000,218911000.000,218900000.000,219858000.000,220206000.000,221181000.000,221508000.000
AllowanceForDoubtfulAccountsReceivableCurrent,,121000.000,,,,,,,,,,,,,
AssetRetirementObligation,,,,,,26983000.000,,,,27602000.000,,,,27947000.000,
