,2011-06-30,2013-06-30,2014-06-30,2015-06-30,2016-06-30
AdjustmentForAmortization,126016.000,,,,
AllocatedShareBasedCompensationExpense,-331176.000,,,,
AmortizationOfLeasedAsset,,96073.000,99752.000,1386499.000,18030.000
AntidilutiveSecuritiesExcludedFromComputationOfEarningsPerShareAmount,,8052500.000,9130000.000,5877500.000,5877500.000
CapitalLeasesIncomeStatementInterestExpense,,12181.000,9925.000,6633.000,2657.000
CashAndCashEquivalentsPeriodIncreaseDecrease,,,529348.000,95526.000,124488.000
CashPeriodIncreaseDecrease,-594379.000,78055.000,,,
Communication,,10128.000,12338.000,12888.000,11408.000
CostOfMerchandiseSalesBuyingAndOccupancyCosts,,5285184.000,6587896.000,6680576.000,8186797.000
CostOfRevenue,3145931.000,,,,
CurrentIncomeTaxExpenseBenefit,,,,,0.000
DeferredIncomeTaxExpenseBenefit,,,,,-8000.000
DeferredOtherTaxExpenseBenefit,,,,,-8000.000
DeferredRevenueAdditions,,,,,50000.000
Depreciation,,,316862.000,337777.000,342734.000
DepreciationExpense,272105.000,,,,
DerivativeGainLossOnDerivativeNet,1453238.000,,,,
EarningsPerShareBasic,,,,,0.010
EarningsPerShareBasicAndDiluted,0.020,-0.000,0.010,,
EarningsPerShareDiluted,,,,,0.010
EntityWideRevenueMajorCustomerPercentage,,,0.720,,
ForeignCurrencyTransactionGainLossBeforeTax,37919.000,,,,
ForeignCurrencyTransactionGainLossRealized,,8117.000,611.000,0.000,
GeneralAndAdministrativeExpense,52382.000,710294.000,870930.000,1016820.000,1083256.000
GeneralInsuranceExpense,85121.000,65138.000,80456.000,85438.000,87082.000
GrossProfit,110088.000,709810.000,1566493.000,1791376.000,1427755.000
IncomeLossFromContinuingOperationsBeforeIncomeTaxesDomestic,,,,,673694.000
IncomeLossFromContinuingOperationsBeforeIncomeTaxesForeign,,,,,-348689.000
IncomeLossFromContinuingOperationsBeforeIncomeTaxesMinorityInterestAndIncomeLossFromEquityMethodInvestments,,,,,325005.000
IncomeLossFromContinuingOperationsBeforeInterestExpenseInterestIncomeIncomeTaxesExtraordinaryItemsNoncontrollingInterestsNet,-550108.000,,,,325005.000
IncomeLossFromContinuingOperationsPerBasicShare,,,,0.020,
IncomeLossFromContinuingOperationsPerDilutedShare,,,,0.010,0.010
IncomeTaxExpenseBenefit,,,,,-8000.000
IncomeTaxReconciliationChangeInEnactedTaxRate,,,-89000.000,,
IncomeTaxReconciliationDeductions,,,51000.000,25000.000,26000.000
IncomeTaxReconciliationDeductionsOther,,,-39000.000,15000.000,
IncomeTaxReconciliationForeignIncomeTaxRateDifferential,,,94000.000,109000.000,44000.000
IncomeTaxReconciliationIncomeTaxExpenseBenefitAtFederalStatutoryIncomeTaxRate,,,152000.000,182000.000,85000.000
IncomeTaxReconciliationMinorityInterestIncomeExpense,,,13000.000,5000.000,-3000.000
IncomeTaxReconciliationNondeductibleExpenseShareBasedCompensationCost,,,16000.000,,
IncomeTaxReconciliationOtherAdjustments,,,,187000.000,55000.000
