,2011-01-31,2011-04-30,2011-07-31,2011-10-31,2012-01-31,2012-04-30,2012-07-31,2012-10-31,2013-01-31,2013-04-30,2013-07-31,2013-10-31,2014-01-31,2014-04-30,2014-07-31,2014-10-31,2015-01-31,2015-04-30,2015-07-31,2015-10-31,2016-01-31,2016-04-30,2016-07-31,2016-10-31,2017-01-31,2017-04-30
AccountsPayableCurrent,33601000.000,36722000.000,34788000.000,43547000.000,41046000.000,43511000.000,41746000.000,50083000.000,42055000.000,41944000.000,54089000.000,54855000.000,51837000.000,56370000.000,48680000.000,57157000.000,55162000.000,56092000.000,53035000.000,64682000.000,59861000.000,63193000.000,65312000.000,73335000.000,66949000.000,73625000.000
AccountsReceivableGrossCurrent,,,102666000.000,109081000.000,112960000.000,118877000.000,116232000.000,124548000.000,113047000.000,129457000.000,142478000.000,160118000.000,153386000.000,167492000.000,151504000.000,151812000.000,155315000.000,154807000.000,153185000.000,183631000.000,177065000.000,182499000.000,192875000.000,205386000.000,179256000.000,216697000.000
AccountsReceivableNetCurrent,,,,,,,,,,,,,,,,,152866000.000,152663000.000,150930000.000,,173915000.000,179207000.000,189617000.000,,176029000.000,213107000.000
AccruedIncomeTaxesCurrent,1531000.000,6621000.000,3102000.000,3132000.000,0.000,9890000.000,3678000.000,4564000.000,2088000.000,7078000.000,2776000.000,0.000,14443000.000,,494000.000,2067000.000,8772000.000,2464000.000,2062000.000,3193000.000,9001000.000,8521000.000,4672000.000,4622000.000,11796000.000,2570000.000
AccruedLiabilitiesCurrent,45966000.000,46957000.000,56003000.000,76376000.000,58361000.000,71628000.000,68678000.000,76241000.000,57774000.000,68788000.000,84362000.000,105734000.000,77175000.000,79982000.000,86067000.000,92578000.000,80858000.000,82090000.000,91390000.000,100155000.000,86242000.000,89759000.000,115938000.000,136053000.000,117578000.000,135376000.000
AccumulatedDepreciationDepletionAndAmortizationPropertyPlantAndEquipment,,,80749000.000,81611000.000,84783000.000,87779000.000,90327000.000,92949000.000,96206000.000,99567000.000,102343000.000,103670000.000,107552000.000,112082000.000,116429000.000,117836000.000,121134000.000,125734000.000,129749000.000,126706000.000,131677000.000,137268000.000,140813000.000,144854000.000,150052000.000,155672000.000
AccumulatedOtherComprehensiveIncomeLossNetOfTax,312000.000,1743000.000,1556000.000,3033000.000,-2543000.000,-1351000.000,-7380000.000,-3572000.000,-338000.000,-3327000.000,-2727000.000,144000.000,-2318000.000,-507000.000,-2571000.000,-8289000.000,-19232000.000,-19214000.000,-24562000.000,-25080000.000,-27543000.000,-19086000.000,-22372000.000,-25326000.000,-26547000.000,-25002000.000
AdditionalPaidInCapitalCommonStock,232151000.000,233124000.000,234078000.000,226120000.000,240167000.000,241193000.000,242125000.000,244632000.000,248817000.000,251043000.000,253872000.000,255889000.000,259155000.000,263374000.000,266029000.000,269351000.000,274305000.000,280608000.000,283490000.000,286220000.000,289810000.000,296689000.000,302730000.000,306328000.000,309901000.000,317049000.000
AllowanceForDoubtfulAccountsReceivableCurrent,,,2244000.000,2667000.000,4948000.000,4450000.000,2485000.000,2334000.000,2789000.000,2601000.000,3077000.000,3096000.000,3172000.000,2439000.000,2344000.000,2143000.000,2449000.000,2144000.000,2255000.000,2038000.000,3150000.000,3292000.000,3258000.000,3159000.000,3227000.000,3590000.000
Assets,825500000.000,834907000.000,854742000.000,941069000.000,1132499000.000,1171515000.000,1159199000.000,1192846000.000,1192521000.000,1209215000.000,1386665000.000,1533015000.000,1523566000.000,1547442000.000,1507123000.000,1489214000.000,1575260000.000,1580594000.000,1588414000.000,1736387000.000,1981500000.000,2017112000.000,2017320000.000,2039475000.000,2031422000.000,2177339000.000
