,2011-06-30,2011-09-30,2011-12-31,2012-03-31,2012-06-30,2012-09-30,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31
AccountsPayableCurrent,1563.000,14901.000,76.000,4896.000,541.000,4402.000,515.000,929000.000,1133000.000,1131000.000,980000.000,2588000.000,4545000.000,4628000.000,2680000.000,1610000.000,1716000.000,1228000.000,1633000.000
AccountsPayableOtherCurrent,,,,,,,,1320000.000,,,,,930000.000,590000.000,616000.000,,,,
AccountsReceivableGross,,,,,,,0.000,,,,,,,,,,,,
AccountsReceivableNet,,,,,0.000,0.000,,,,,,,,,,,,,
AccountsReceivableNetCurrent,7074.000,6995.000,6949.000,5828.000,5828.000,5840.000,,4507000.000,3633000.000,3327000.000,3438000.000,7650000.000,11514000.000,11053000.000,7993000.000,3863000.000,4816000.000,3877000.000,3008000.000
AccountsReceivableUnapprovedContractClaimsAmountExpectedToBeCollectedWithinOneYear,,,,,,,,,,,,,,2700000.000,,,,1000000.000,
AccruedBonusesCurrent,,,,,,,,,,,,,,,,,,103000.000,
AccruedLiabilitiesCurrent,,,,,,,,1297000.000,869000.000,964000.000,1583000.000,2762000.000,3872000.000,2453000.000,2056000.000,1525000.000,2112000.000,2530000.000,1831000.000
AccruedPayrollTaxesCurrent,,,25.000,1796.000,,1133.000,,,,,,,,,,,,,
AccumulatedAmortizationDeferredFinanceCosts,,,,,,,,,,,,,,,,,,,-306000.000
AccumulatedAmortizationOfOtherDeferredCosts,,,,,,,,,,200000.000,,,,700000000.000,,,,,
AccumulatedDepreciationDepletionAndAmortizationPropertyPlantAndEquipment,41332.000,41440.000,41549.000,41657.000,41765.000,41874.000,,-1161000.000,-1562000.000,-2185000.000,-2854000.000,-3762000.000,-4582000.000,-5615000.000,-6750000.000,-7947000.000,8535000.000,-9086000.000,9579000.000
AccumulatedDepreciationDepletionAndAmortizationPropertyPlantAndEquipmentExcludingCapitalLeasedAssets,,,,,,,,,,61000.000,,,,,,,,1000000.000,
AdditionalPaidInCapital,,,,,,,,12480000.000,12484000.000,14767000.000,14705000.000,20972000.000,24644000.000,24811000.000,25193000.000,25865000.000,29042000.000,28909000.000,28760000.000
AdditionalPaidInCapitalCommonStock,20481148.000,20481148.000,20481148.000,20481148.000,20481148.000,20481148.000,20482085.000,,,,,,,,,,,,
AllowanceForDoubtfulAccountsReceivable,,,,,,,,13000.000,13000.000,90000.000,117000.000,113000.000,149000.000,178000.000,194000.000,328000.000,440000.000,447000.000,422000.000
Assets,500928.000,480329.000,432665.000,407459.000,377038.000,352048.000,293513.000,39033000.000,40112000.000,41012000.000,41101000.000,78154000.000,93098000.000,96747000.000,92831000.000,87666000.000,84912000.000,68930000.000,65332000.000
AssetsCurrent,479269.000,458778.000,422100.000,397002.000,372085.000,347204.000,293513.000,5213000.000,4899000.000,5971000.000,6072000.000,14022000.000,15768000.000,16827000.000,11967000.000,6822000.000,9099000.000,6102000.000,5086000.000
BuildingsAndImprovementsGross,,,,,,,,,,,,,,,,212000.000,212000.000,212000.000,212000.000
BusinessAcquisitionPurchasePriceAllocationAssetsAcquired,,,,,,,,30609000.000,,,,,,,,,,,
BusinessAcquisitionPurchasePriceAllocationAssetsAcquiredLiabilitiesAssumedNet,,,,,,,,22511000.000,,,,,,,,,,,
BusinessAcquisitionPurchasePriceAllocationCurrentAssets,,,,,,,,3672000.000,,,,,,,,,,,
BusinessAcquisitionPurchasePriceAllocationCurrentLiabilities,,,,,,,,1649000.000,,,,,,,,,,,
BusinessAcquisitionPurchasePriceAllocationDeferredTaxLiabilitiesNoncurrent,,,,,,,,6449000.000,,,,,,,,,,,
BusinessAcquisitionPurchasePriceAllocationGoodwillAmount,,,,,,,,8834000.000,,,,,,,,,,,
BusinessAcquisitionPurchasePriceAllocationGoodwillExpectedTaxDeductibleAmount,,,,,,,,,8834000.000,8834000.000,,6105000.000,,2309000.000,,,,,
BusinessAcquisitionPurchasePriceAllocationIntangibleAssetsOtherThanGoodwill,,,,,,,,4730000.000,,,,,,,,,,,
BusinessAcquisitionPurchasePriceAllocationLiabilitiesAssumed,,,,,,,,8098000.000,,,,,,,,,,,
BusinessAcquisitionPurchasePriceAllocationPropertyPlantAndEquipment,,,,,,,,13373000.000,,,,,,,,,,,
BusinessCombinationContingentConsiderationLiability,,,,,,,,,,,,,,,,1137000.000,875000.000,530000.000,551000.000
BusinessCombinationRecognizedIdentifiableAssetsAcquiredAndLiabilitiesAssumedAssets,,,,,,,,,30609000.000,30609000.000,,29213000.000,,29565000.000,,,,,
BusinessCombinationRecognizedIdentifiableAssetsAcquiredAndLiabilitiesAssumedCurrentAssets,,,,,,,,,3672000.000,3672000.000,,2981000.000,,2981000.000,,,,,
BusinessCombinationRecognizedIdentifiableAssetsAcquiredAndLiabilitiesAssumedCurrentLiabilities,,,,,,,,,1649000.000,1649000.000,,2401000.000,,2401000.000,,,,,
BusinessCombinationRecognizedIdentifiableAssetsAcquiredAndLiabilitiesAssumedDeferredTaxLiabilitiesNoncurrent,,,,,,,,,6449000.000,6449000.000,,2310000.000,,2662000.000,,,,,
BusinessCombinationRecognizedIdentifiableAssetsAcquiredAndLiabilitiesAssumedIndefiniteLivedIntangibleAssets,,,,,,,,,4730000.000,4730000.000,,1957000.000,,6105000.000,,,,,
BusinessCombinationRecognizedIdentifiableAssetsAcquiredAndLiabilitiesAssumedLiabilities,,,,,,,,,8098000.000,8098000.000,,4711000.000,,5063000.000,,,,,
BusinessCombinationRecognizedIdentifiableAssetsAcquiredAndLiabilitiesAssumedNet,,,,,,,,,22511000.000,22511000.000,,24502000.000,,24502000.000,,,,,
