,2012-10-23,2013-07-28,2014-08-03,2015-08-02
AdvertisingExpense,,,17960000.000,10874000.000
AmortizationOfDeferredCharges,,,2197000.000,2180000.000
AmortizationOfFinancingCosts,,,2845000.000,2994000.000
AssetRetirementObligationPeriodIncreaseDecrease,,,12000.000,25000.000
CashAndCashEquivalentsPeriodIncreaseDecrease,,,-14538000.000,17161000.000
CostOfGoodsSold,,,218448000.000,221592000.000
CostOfGoodsSoldDirectLabor,,,195245000.000,188887000.000
CostsAndExpenses,,,660975000.000,729687000.000
CurrentFederalTaxExpenseBenefit,,,-11000.000,0.000
CurrentStateAndLocalTaxExpenseBenefit,,,258000.000,240000.000
DebtIssuanceCosts,,,,500000.000
DeferredFederalIncomeTaxExpenseBenefit,,,57000.000,-10342000.000
DeferredIncomeTaxExpenseBenefit,,,-138000.000,-13362000.000
DeferredStateAndLocalIncomeTaxExpenseBenefit,,,-195000.000,-3020000.000
DepreciationAndAmortization,,,19037000.000,18923000.000
DepreciationDepletionAndAmortization,,,20366000.000,20252000.000
EffectiveIncomeTaxRateContinuingOperations,,,-0.002,0.083
EffectiveIncomeTaxRateReconciliationAtFederalStatutoryIncomeTaxRate,,,0.350,0.350
EffectiveIncomeTaxRateReconciliationChangeInDeferredTaxAssetsValuationAllowance,,,-0.265,-0.154
EffectiveIncomeTaxRateReconciliationNondeductibleExpenseImpairmentLosses,,,-0.163,-0.154
EffectiveIncomeTaxRateReconciliationOtherAdjustments,,,0.008,-0.001
EffectiveIncomeTaxRateReconciliationStateAndLocalIncomeTaxes,,,0.009,0.021
EffectiveIncomeTaxRateReconciliationTaxCredits,,,0.059,0.021
FranchiseRevenue,,,2216000.000,2311000.000
GainLossOnSaleOfPropertyPlantEquipment,,,-3023000.000,-3144000.000
GeneralAndAdministrativeExpense,,,31564000.000,33290000.000
GoodwillAndIntangibleAssetImpairment,,,29665000.000,104010000.000
GoodwillImpairmentLoss,,,29222000.000,69380000.000
ImpairmentOfIntangibleAssetsExcludingGoodwill,,,400000.000,34600000.000
ImpairmentOfLongLivedAssetsHeldForUse,,,7139000.000,3852000.000
IncomeLossFromContinuingOperationsBeforeIncomeTaxesExtraordinaryItemsNoncontrollingInterest,,,-62664000.000,-157908000.000
IncomeLossFromSubsidiariesNetOfTax,,,,0.000
IncomeTaxExpenseBenefit,,,109000.000,-13122000.000
IncomeTaxesPaid,,,213000.000,281000.000
IncreaseDecreaseInAccountsPayable,,,-1611000.000,-34000.000
IncreaseDecreaseInDueToRelatedParties,,,-125000.000,271000.000
IncreaseDecreaseInIncomeTaxesPayableNetOfIncomeTaxesReceivable,,,317000.000,135000.000
IncreaseDecreaseInInventories,,,1140000.000,-79000.000
IncreaseDecreaseInOtherCurrentLiabilities,,,-669000.000,-859000.000
IncreaseDecreaseInOtherNoncurrentAssets,,,33000.000,-1216000.000
IncreaseDecreaseInOtherNoncurrentLiabilities,,,4179000.000,10966000.000
IncreaseDecreaseInPrepaidDeferredExpenseAndOtherAssets,,,2550000.000,-1444000.000
IncreaseDecreaseInReceivables,,,151000.000,467000.000
InterestCostsCapitalized,,,49000.000,32000.000
InterestPaidNet,,,38872000.000,39364000.000
LeaseAndRentalExpense,,,55200000.000,56368000.000
LiabilityForUnpaidClaimsAndClaimsAdjustmentExpenseIncurredClaims1,,,10067000.000,9535000.000
NetCashProvidedByUsedInFinancingActivities,,,0.000,19175000.000
NetCashProvidedByUsedInFinancingActivitiesContinuingOperations,,,0.000,19175000.000
NetCashProvidedByUsedInInvestingActivities,,,-13912000.000,10126000.000
NetCashProvidedByUsedInInvestingActivitiesContinuingOperations,,,-13912000.000,10126000.000
NetCashProvidedByUsedInOperatingActivities,,,-626000.000,-12140000.000
NetCashProvidedByUsedInOperatingActivitiesContinuingOperations,,,-626000.000,-12140000.000
NetIncomeLoss,,,-62773000.000,-144786000.000
OperatingIncomeLoss,,,-20094000.000,-115378000.000
OperatingLeasesRentExpenseContingentRentals,,,51000.000,30000.000
OperatingLeasesRentExpenseMinimumRentals,,,46083000.000,46503000.000
OperatingLeasesRentExpenseNet,,,46134000.000,46533000.000
OtherAmortizationOfDeferredCharges,,,-50000.000,-132000.000
OtherCostAndExpenseOperating,,,103024000.000,94437000.000
PaymentsForLossesAndLossAdjustmentExpense,,,11109000.000,10205000.000
PaymentsForRepurchaseOfCommonStock,,,0.000,
PaymentsToAcquirePropertyPlantAndEquipment,,,15663000.000,12332000.000
PreOpeningCosts,,,324000.000,263000.000
ProceedsFromLinesOfCredit,,,36000000.000,45100000.000
RelatedPartyTransactionExpensesFromTransactionsWithRelatedParty,,,1000000.000,
RepaymentsOfLinesOfCredit,,,36000000.000,25925000.000
RestructuringSettlementAndImpairmentProvisions,,,7139000.000,10588000.000
Revenues,,,640881000.000,614309000.000
SaleLeasebackTransactionNetProceedsInvestingActivities,,,1751000.000,22458000.000
SalesRevenueNet,,,638665000.000,611998000.000
ShareBasedCompensation,,,1728000.000,-49000.000
