,2014-03-31,2014-06-30,2014-09-30,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31
AccountsPayableCurrent,2458254.000,2520523.000,4059000.000,5435000.000,4783000.000,14148000.000,3857000.000,10295000.000,11431000.000,13104000.000,14716000.000,19027000.000
AccountsReceivableNetCurrent,7820456.000,6712244.000,7296000.000,10508000.000,12982000.000,12218000.000,26267000.000,26526000.000,52027000.000,47050000.000,42194000.000,84742000.000
AccruedBonusesCurrentAndNoncurrent,,,204000.000,,,,,,,,,
AccruedIncomeTaxes,,,,399000.000,,0.000,,,221000.000,,,
AccruedInsuranceCurrentAndNoncurrent,,,,421000.000,282000.000,142000.000,,,,,,
AccruedLiabilitiesCurrent,7115548.000,7468794.000,9671000.000,15029000.000,13538000.000,14439000.000,24405000.000,19561000.000,23336000.000,21331000.000,25237000.000,15399000.000
AccruedPayrollTaxesCurrentAndNoncurrent,,,,809000.000,,,,,,,,
AccruedProfessionalFeesCurrent,265380.000,419242.000,591000.000,537000.000,678000.000,639000.000,792000.000,817000.000,1471000.000,947000.000,2094000.000,1504000.000
AccruedRoyaltiesCurrent,,,,,,1524000.000,,,,,,6989000.000
AccruedSalariesCurrent,286788.000,244158.000,890000.000,733000.000,1120000.000,1345000.000,2242000.000,1149000.000,2382000.000,2873000.000,6003000.000,2024000.000
AccumulatedDepreciationDepletionAndAmortizationPropertyPlantAndEquipment,,,-780000.000,,,,865000.000,,,,1506000.000,
AdditionalPaidInCapital,136812406.000,136970460.000,137259000.000,192855000.000,194596000.000,195945000.000,197440000.000,200309000.000,202729000.000,206465000.000,213872000.000,220202000.000
Assets,63955147.000,58159637.000,53411000.000,129933000.000,121029000.000,122216000.000,124605000.000,128701000.000,149366000.000,146725000.000,214320000.000,224820000.000
AssetsCurrent,63532689.000,57755128.000,53022000.000,129788000.000,120551000.000,120302000.000,122257000.000,114622000.000,135499000.000,119045000.000,109110000.000,123572000.000
BusinessCombinationContingentConsiderationLiabilityCurrent,,,,,,,,1012000.000,1012000.000,1012000.000,1012000.000,1012000.000
BusinessCombinationContingentConsiderationLiabilityNoncurrent,,,,,,,,5517000.000,5753000.000,5755000.000,22129000.000,22555000.000
