,2014-04-30,2014-07-31,2014-10-31,2015-01-31,2015-04-30,2015-07-31,2015-10-31,2016-01-31,2016-04-30,2016-07-31,2016-10-31,2017-01-31
AccountsPayableCurrent,14401000.000,16035000.000,20777000.000,19799000.000,20722000.000,23364000.000,24883000.000,24330000.000,26085000.000,28711000.000,34153000.000,33008000.000
AccountsReceivableNetCurrent,25803000.000,29620000.000,34752000.000,35271000.000,44254000.000,43117000.000,44518000.000,50432000.000,46877000.000,49115000.000,59257000.000,64336000.000
AccruedEmployeeBenefitsCurrent,13224000.000,19486000.000,16268000.000,21128000.000,12462000.000,18356000.000,15221000.000,19325000.000,16933000.000,20943000.000,19635000.000,28914000.000
AccumulatedDepreciationDepletionAndAmortizationPropertyPlantAndEquipment,6656000.000,8751000.000,11165000.000,13948000.000,17342000.000,20443000.000,24182000.000,28802000.000,34121000.000,39582000.000,45207000.000,50491000.000
AccumulatedOtherComprehensiveIncomeLossNetOfTax,96000.000,142000.000,-63000.000,-250000.000,-255000.000,-370000.000,-402000.000,-731000.000,-238000.000,-695000.000,-916000.000,-838000.000
AdditionalPaidInCapitalCommonStock,302863000.000,321578000.000,350270000.000,368689000.000,399437000.000,425325000.000,451522000.000,476271000.000,505265000.000,529875000.000,559156000.000,586111000.000
AllowanceForDoubtfulAccountsReceivableCurrent,7000.000,0.000,0.000,0.000,0.000,55000.000,82000.000,25000.000,64000.000,41000.000,19000.000,25000.000
Assets,268782000.000,276622000.000,288680000.000,301574000.000,306885000.000,323134000.000,325487000.000,331749000.000,322570000.000,321544000.000,323000000.000,333020000.000
AssetsCurrent,241538000.000,247786000.000,255188000.000,260620000.000,263794000.000,275296000.000,274932000.000,283591000.000,271790000.000,269390000.000,268230000.000,280043000.000
CashAndCashEquivalentsAtCarryingValue,204251000.000,205793000.000,204956000.000,208394000.000,201459000.000,213554000.000,209712000.000,211160000.000,202984000.000,194218000.000,180739000.000,184814000.000
CommonStockCapitalSharesReservedForFutureIssuance,,,,2400928.000,,,,,,,,26245000.000
CommonStockParOrStatedValuePerShare,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001
CommonStockSharesAuthorized,750000000.000,750000000.000,750000000.000,750000000.000,750000000.000,750000000.000,750000000.000,750000000.000,750000000.000,750000000.000,750000000.000,750000000.000
CommonStockSharesIssued,71851000.000,73234000.000,74591000.000,76191000.000,77851000.000,79368000.000,80728000.000,82120000.000,84150000.000,84919000.000,87512000.000,88865000.000
CommonStockSharesOutstanding,71851000.000,73234000.000,74591000.000,76191000.000,77851000.000,79368000.000,80728000.000,82120000.000,84150000.000,84919000.000,87512000.000,88865000.000
CommonStockValue,68000.000,69000.000,70000.000,71000.000,72000.000,74000.000,75000.000,75000.000,77000.000,77000.000,78000.000,79000.000
ContractualObligation,,5000000.000,,22700000.000,,,,36400000.000,,,,58300000.000
DeferredIncomeTaxAssetsNet,,,,,,,,,,,,416000.000
