,2011-02-28,2011-05-31,2011-11-30,2012-02-29,2012-05-31,2012-08-31,2012-11-30,2013-02-28,2013-05-31,2013-08-31,2013-11-30,2014-02-28,2014-05-31,2014-08-31,2014-11-30,2015-02-28,2015-05-31,2015-08-31,2015-11-30,2016-02-29,2016-05-31,2016-08-31,2016-11-30,2017-02-28,2017-05-31
AdjustmentToAdditionalPaidInCapitalIncomeTaxEffectFromShareBasedCompensationNet,,,907000.000,,,,210000.000,,,,658000.000,,,,2000.000,,,,259000.000,,,,,,
AdjustmentsRelatedToTaxWithholdingForShareBasedCompensation,,,,,,,,,,,,,,,,,,,10282000.000,,,,9121000.000,,
AdjustmentsToAdditionalPaidInCapitalSharebasedCompensationRequisiteServicePeriodRecognitionValue,,,18497000.000,,,,18915000.000,,,,-25206000.000,,,,18059000.000,,,,24792000.000,,,,-291000.000,,
AllocatedShareBasedCompensationExpense,,,18665000.000,21069000.000,20123000.000,21548000.000,18803000.000,17710000.000,15688000.000,16182000.000,-24566000.000,,,,18043000.000,,,,24792000.000,20268000.000,13445000.000,492000.000,-291000.000,15318000.000,18350000.000
AmortizationOfIntangibleAssets,5665000.000,5187000.000,5074000.000,4871000.000,3454000.000,3426000.000,3451000.000,3471000.000,3472000.000,5760000.000,7678000.000,6180000.000,5679000.000,4320000.000,5590000.000,5783000.000,5724000.000,7352000.000,7840000.000,8599000.000,9711000.000,10971000.000,8322000.000,8766000.000,9174000.000
CashAndCashEquivalentsPeriodIncreaseDecrease,,,-26707000.000,,,,-187222000.000,,,,-242150000.000,,,,-78745000.000,,,,216381000.000,,,,-164644000.000,,
CommonStockDividendsPerShareDeclared,0.070,0.070,0.080,0.080,0.080,0.080,0.080,0.080,0.080,0.080,0.080,0.080,0.080,0.080,0.080,0.080,0.080,0.080,0.080,0.080,0.080,0.080,0.080,0.080,0.080
ComprehensiveIncomeNetOfTax,82201000.000,133664000.000,57038000.000,127835000.000,41576000.000,79807000.000,112462000.000,94267000.000,30075000.000,109651000.000,130588000.000,-38010000.000,181425000.000,-26976000.000,34910000.000,1664000.000,63537000.000,46092000.000,123207000.000,69451000.000,28117000.000,44297000.000,74989000.000,64901000.000,-675000.000
ComprehensiveIncomeNetOfTaxAttributableToNoncontrollingInterest,315000.000,-407000.000,909000.000,547000.000,278000.000,-332000.000,-263000.000,-444000.000,-455000.000,-229000.000,143000.000,151000.000,53000.000,605000.000,214000.000,321000.000,221000.000,837000.000,30000.000,-497000.000,626000.000,642000.000,-1326000.000,-541000.000,-418000.000
ComprehensiveIncomeNetOfTaxIncludingPortionAttributableToNoncontrollingInterest,82516000.000,133257000.000,57947000.000,128382000.000,41854000.000,79752000.000,112199000.000,93823000.000,29620000.000,109422000.000,130731000.000,-37859000.000,181478000.000,-26371000.000,35124000.000,1985000.000,63758000.000,46929000.000,123237000.000,68954000.000,28743000.000,44939000.000,73663000.000,64360000.000,-1093000.000
CostOfGoodsAndServicesSold,3632263000.000,3909312000.000,3986759000.000,3914010000.000,3921595000.000,4020532000.000,4286423000.000,4092724000.000,4135272000.000,4462613000.000,4242672000.000,3364165000.000,3569925000.000,3559781000.000,4167431000.000,3941504000.000,3982804000.000,4304239000.000,4724442000.000,4004161000.000,3989665000.000,4107114000.000,4673392000.000,4083733000.000,4163142000.000
DefinedBenefitPlanAmortizationOfGainsLosses,,,-304000.000,-301000.000,-308000.000,-294000.000,-681000.000,-686000.000,-670000.000,-437000.000,-644000.000,-659000.000,-666000.000,-848000.000,-515000.000,-497000.000,-479000.000,-232000.000,-266000.000,-260000.000,-264000.000,-256000.000,-476000.000,-467000.000,-479000.000
DefinedBenefitPlanAmortizationOfPriorServiceCostCredit,,,-7000.000,-7000.000,-7000.000,-5000.000,-6000.000,-7000.000,-6000.000,-165000.000,-61000.000,-62000.000,-62000.000,-13000.000,-41000.000,-38000.000,-35000.000,-33000.000,-35000.000,-34000.000,-35000.000,-35000.000,-34000.000,-33000.000,-34000.000
DefinedBenefitPlanContributionsByEmployer,,,1200000.000,,,,1100000.000,,,,1100000.000,,,,900000.000,,,,900000.000,,,,700000.000,,
DefinedBenefitPlanExpectedReturnOnPlanAssets,,,1239000.000,1635000.000,1650000.000,1580000.000,1742000.000,1727000.000,1667000.000,1816000.000,1898000.000,1539000.000,1562000.000,1168000.000,1521000.000,1470000.000,1440000.000,1347000.000,1463000.000,1397000.000,1383000.000,1317000.000,1129000.000,1109000.000,1127000.000
DefinedBenefitPlanInterestCost,,,1655000.000,1968000.000,1986000.000,1885000.000,1925000.000,1913000.000,1848000.000,1516000.000,2064000.000,1703000.000,1726000.000,1326000.000,1468000.000,1415000.000,1384000.000,1287000.000,1268000.000,1217000.000,1208000.000,1151000.000,746000.000,732000.000,744000.000
DefinedBenefitPlanNetPeriodicBenefitCost,,,1030000.000,1000000.000,1007000.000,758000.000,1374000.000,1375000.000,1337000.000,-3188000.000,1102000.000,1073000.000,1082000.000,1132000.000,703000.000,669000.000,644000.000,-2152000.000,258000.000,264000.000,276000.000,276000.000,318000.000,310000.000,321000.000
