,2011-06-30,2011-09-30,2011-12-31,2012-03-31,2012-06-30,2012-09-30,2012-12-31,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31
AccountsPayableAndAccruedLiabilitiesCurrent,14337000.000,12000000.000,13569000.000,11117000.000,10867000.000,12101000.000,15093000.000,19206000.000,20101000.000,30320000.000,34356000.000,27611000.000,26557000.000,33565000.000,51462000.000,57117000.000,56504000.000,104949000.000,99097000.000,95207000.000,104256000.000,90076000.000,95610000.000,81796000.000
AccountsPayableTradeCurrent,,,,,,,11098000.000,,,,23108000.000,19139000.000,19490000.000,21773000.000,31882000.000,35268000.000,34303000.000,65668000.000,62199000.000,55899000.000,64581000.000,57723000.000,58985000.000,50454000.000
AccountsReceivableBilledForLongTermContractsOrPrograms,,,,,68783000.000,68766000.000,67679000.000,78620000.000,83276000.000,88197000.000,85297000.000,82669000.000,,,,,,,,,,,,
AccountsReceivableNetCurrent,20061000.000,20618000.000,23109000.000,20268000.000,18335000.000,21281000.000,29499000.000,26802000.000,28283000.000,41164000.000,44364000.000,43446000.000,41298000.000,47639000.000,58394000.000,59193000.000,65767000.000,100758000.000,97778000.000,84828000.000,84565000.000,83359000.000,83062000.000,76726000.000
AccruedIncomeTaxesCurrent,1158000.000,475000.000,393000.000,807000.000,1272000.000,1531000.000,1079000.000,2005000.000,0.000,,1569000.000,2227000.000,775000.000,1131000.000,405000.000,265000.000,759000.000,646000.000,1582000.000,1693000.000,471000.000,4236000.000,1536000.000,1793000.000
AccumulatedDepreciationDepletionAndAmortizationPropertyPlantAndEquipment,,,,,,,10311000.000,,,,12309000.000,,,,15225000.000,,,,17629000.000,,,,16453000.000,
AccumulatedOtherComprehensiveIncomeLossCumulativeChangesInNetGainLossFromCashFlowHedgesEffectNetOfTax,,,,,,,,,,,,,,,,,,,,,,,312000.000,
AccumulatedOtherComprehensiveIncomeLossDefinedBenefitPensionAndOtherPostretirementPlansNetOfTax,,,-2167000.000,,,,-2188000.000,,,,-826000.000,,,,-4878000.000,,,,-5170000.000,,,,-5083000.000,
AccumulatedOtherComprehensiveIncomeLossForeignCurrencyTranslationAdjustmentNetOfTax,,,-183000.000,,,,-124000.000,,,,-146000.000,,,,-1743000.000,,,,-4407000.000,,,,-8271000.000,
AccumulatedOtherComprehensiveIncomeLossNetOfTax,-1391000.000,-1801000.000,-2350000.000,-2154000.000,-2493000.000,-2230000.000,-2312000.000,-3094000.000,-2939000.000,-1678000.000,-972000.000,-1210000.000,-1084000.000,-2153000.000,-6621000.000,-7506000.000,-7150000.000,-8725000.000,-9577000.000,-9531000.000,-11653000.000,-11525000.000,-13042000.000,-12493000.000
AcquiredFiniteLivedIntangibleAssetAmount,,,,,3067000.000,3067000.000,4157000.000,6110000.000,,,,,,,,,,,,,,,,
AdditionalPaidInCapitalCommonStock,43463000.000,44155000.000,44249000.000,44656000.000,44672000.000,45393000.000,54800000.000,62467000.000,63035000.000,159774000.000,159566000.000,159527000.000,160186000.000,161360000.000,168886000.000,169420000.000,169935000.000,242571000.000,243274000.000,243963000.000,244705000.000,244316000.000,244878000.000,246259000.000
AllowanceForDoubtfulAccountsReceivableCurrent,,,,,,,565000.000,,,,700000.000,737000.000,765000.000,782000.000,699000.000,727000.000,920000.000,968000.000,1151000.000,1190000.000,1268000.000,1350000.000,1749000.000,1713000.000
