,2016-10-31
CashAndCashEquivalentsPeriodIncreaseDecrease,1017.000
CurrentIncomeTaxExpenseBenefit,0.000
EarningsPerShareBasicAndDiluted,0.000
LegalFees,7510.000
NetCashProvidedByUsedInFinancingActivities,4000.000
NetCashProvidedByUsedInFinancingActivitiesContinuingOperations,4000.000
NetCashProvidedByUsedInInvestingActivities,0.000
NetCashProvidedByUsedInInvestingActivitiesContinuingOperations,0.000
NetCashProvidedByUsedInOperatingActivities,-2983.000
NetCashProvidedByUsedInOperatingActivitiesContinuingOperations,-2983.000
NetIncomeLoss,-2983.000
OperatingExpenses,7858.000
OperatingIncomeLoss,-2983.000
OtherCostAndExpenseOperating,0.000
OtherGeneralExpense,348.000
PaymentsToAcquireOtherProductiveAssets,0.000
ProceedsFromIssuanceOfCommonStock,4000.000
ProfitLoss,-2983.000
RepaymentOfNotesReceivableFromRelatedParties,0.000
Revenues,0.000
SalesRevenueNet,0.000
SalesRevenueServicesNet,4875.000
WeightedAverageNumberOfSharesOutstandingBasic,4075890.000
