,2011-02-28,2011-05-31,2011-08-31,2011-11-30,2012-02-29,2012-05-31,2012-08-31,2012-11-30,2013-02-28,2013-05-31,2013-08-31,2013-11-30,2014-02-28,2014-05-31,2014-08-31,2014-11-30,2015-02-28,2015-05-31,2015-08-31,2015-11-30,2016-02-29,2016-05-31,2016-08-31,2016-11-30,2017-02-28,2017-05-31
AccountsAndOtherReceivablesNetCurrent,,,,,,1127794000.000,1125015000.000,1430468000.000,1300046000.000,1008106000.000,1281425000.000,1430997000.000,941059000.000,998420000.000,1208516000.000,1584794000.000,1269171000.000,1208351000.000,1467247000.000,1674438000.000,1449338000.000,1296924000.000,1359610000.000,1519651000.000,1433676000.000,1445148000.000
AccountsPayableCurrent,2672382000.000,2752668000.000,2885168000.000,3098467000.000,2723132000.000,2900664000.000,2992865000.000,3374927000.000,3142825000.000,3085848000.000,3301235000.000,3185090000.000,2461765000.000,2697598000.000,3060814000.000,3358871000.000,3087905000.000,3298917000.000,3663264000.000,3711471000.000,3020794000.000,3191304000.000,3593195000.000,3867345000.000,3301826000.000,3641247000.000
AccountsReceivableNetCurrent,1051482000.000,1045238000.000,1100926000.000,1112721000.000,1122529000.000,,,,,,,,,,,,,,,,,,,,,
AccruedIncomeTaxesCurrent,33275000.000,34270000.000,32987000.000,19534000.000,24943000.000,30196000.000,35665000.000,28416000.000,20130000.000,33178000.000,40332000.000,18129000.000,9973000.000,8712000.000,27623000.000,,,,,,,,,,,
AccruedLiabilitiesCurrent,699002000.000,863887000.000,,795620000.000,819209000.000,820844000.000,,852199000.000,951169000.000,954488000.000,,1351125000.000,1082498000.000,1101221000.000,,1340732000.000,1325792000.000,1410824000.000,,1715548000.000,1813846000.000,1836475000.000,1929051000.000,1946554000.000,1952056000.000,1937003000.000
AccumulatedDepreciationDepletionAndAmortizationPropertyPlantAndEquipment,1257927000.000,1322531000.000,1363481000.000,1380963000.000,1489148000.000,1521939000.000,1578266000.000,1649967000.000,1707021000.000,1768415000.000,1810736000.000,1898449000.000,1854310000.000,1908860000.000,1923750000.000,1989785000.000,2063804000.000,2139972000.000,2239422000.000,2367684000.000,2464917000.000,2607896000.000,2721972000.000,2841360000.000,2904556000.000,3024934000.000
AccumulatedOtherComprehensiveIncomeLossCumulativeChangesInNetGainLossFromCashFlowHedgesEffectNetOfTax,,,-11172000.000,,,-8826000.000,-7153000.000,-5447000.000,-6263000.000,-3513000.000,-5050000.000,-1568000.000,-2974000.000,-1703000.000,,,,,,,,,,,,
AccumulatedOtherComprehensiveIncomeLossForeignCurrencyTranslationAdjustmentNetOfTax,204400000.000,230000000.000,228439000.000,172600000.000,198300000.000,140700000.000,149116000.000,154000000.000,159600000.000,136800000.000,125594000.000,,,,,,,,,,,,,,,
AccumulatedOtherComprehensiveIncomeLossNetOfTax,161219000.000,190188000.000,194706000.000,138872000.000,169009000.000,109265000.000,106275000.000,112890000.000,118624000.000,98616000.000,81248000.000,93914000.000,94571000.000,87741000.000,86962000.000,49710000.000,-578000.000,-9244000.000,-50854000.000,-59532000.000,-69011000.000,-46107000.000,-39877000.000,-52915000.000,-8679000.000,15927000.000
AdditionalPaidInCapitalCommonStock,1595848000.000,1619003000.000,1649431000.000,1672013000.000,1703986000.000,1723910000.000,1752847000.000,1775168000.000,1800595000.000,1816335000.000,1853409000.000,1828111000.000,1851781000.000,1867204000.000,1874219000.000,1892279000.000,1916255000.000,1936416000.000,1955104000.000,1980153000.000,2011081000.000,2024526000.000,2034525000.000,2034232000.000,2060742000.000,2078833000.000
