,2011-06-30,2011-09-30
AccountsPayableCurrent,9267000.000,7293000.000
AccountsReceivableNetCurrent,25939000.000,24328000.000
AccruedLiabilitiesCurrent,10558000.000,10982000.000
AccumulatedOtherComprehensiveIncomeLossNetOfTax,536000.000,584000.000
AdditionalPaidInCapitalCommonStock,399588000.000,410622000.000
Assets,141742000.000,152692000.000
AssetsCurrent,79490000.000,92199000.000
AvailableForSaleSecuritiesCurrent,8956000.000,10779000.000
CashAndCashEquivalentsAtCarryingValue,25374000.000,36528000.000
CommonStockParOrStatedValuePerShare,0.001,0.001
CommonStockSharesAuthorized,100000000.000,100000000.000
CommonStockSharesIssued,52775121.000,54638799.000
CommonStockSharesOutstanding,52775121.000,54638799.000
CommonStockValue,53000.000,55000.000
DeferredRevenueAndCreditsCurrent,13099000.000,15020000.000
DeferredTaxLiabilitiesNoncurrent,1131000.000,1131000.000
EmployeeRelatedLiabilitiesCurrent,7411000.000,8777000.000
Goodwill,27958000.000,27958000.000
IntangibleAssetsNetExcludingGoodwill,23853000.000,22410000.000
InventoryNet,15358000.000,16998000.000
Liabilities,53760000.000,
LiabilitiesAndStockholdersEquity,141742000.000,152692000.000
LiabilitiesCurrent,42099000.000,43600000.000
OtherAssetsNoncurrent,631000.000,570000.000
OtherLiabilitiesNoncurrent,7691000.000,7426000.000
PreferredStockParOrStatedValuePerShare,0.001,0.001
PreferredStockSharesAuthorized,5000000.000,5000000.000
PreferredStockSharesIssued,0.000,0.000
PreferredStockSharesOutstanding,0.000,0.000
PrepaidExpenseAndOtherAssetsCurrent,3863000.000,3566000.000
PropertyPlantAndEquipmentNet,9810000.000,9555000.000
RestructuringReserveCurrent,1764000.000,1528000.000
RestructuringReserveNoncurrent,2839000.000,2250000.000
RetainedEarningsAccumulatedDeficit,-312195000.000,-312976000.000
StockholdersEquity,,98285000.000
StockholdersEquityIncludingPortionAttributableToNoncontrollingInterest,87982000.000,
