,2011-03-31,2011-06-30,2011-09-30,2011-12-31,2012-03-31,2012-06-30,2012-09-30,2012-12-31,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31,2017-06-30
AllocatedShareBasedCompensationExpense,,2444000.000,1668000.000,,3031000.000,3642000.000,3847000.000,3704000.000,3636000.000,4328000.000,4191000.000,4330000.000,3915000.000,4175000.000,2580000.000,3612000.000,4391000.000,3750000.000,3361000.000,3265000.000,4416000.000,5012000.000,,,,
AllowanceForDoubtfulAccountsReceivablePeriodIncreaseDecrease,,,,,,,,,,,,,,,,,,,,,89000.000,,,,0.000,
AmortizationOfIntangibleAssets,243000.000,300000.000,200000.000,200000.000,189000.000,1300000.000,1800000.000,1875000.000,1842000.000,1842000.000,1800000.000,1920000.000,1856000.000,1500000.000,1300000.000,1416000.000,1786000.000,1700000.000,1700000.000,1853000.000,1792000.000,,,,1612000.000,
AntidilutiveSecuritiesExcludedFromComputationOfEarningsPerShareAmount,,262533.000,410000.000,,297531.000,,,,281973.000,167862.000,35000.000,-362572.000,,,,,0.000,0.000,69000.000,-61000.000,0.000,0.000,0.000,0.000,0.000,0.000
AssetImpairmentCharges,,,,,,,33937000.000,,,,0.000,,,,,,,,,,,,,,,
AvailableForSaleSecuritiesGrossUnrealizedGains,,,,,,,,,,,,,364000.000,,,,,,,,,,,,,
AvailableForSaleSecuritiesGrossUnrealizedLoss,,,,,,,,,,,,,7000.000,,,,,,,,,,,,,
CapitalExpendituresIncurredButNotYetPaid,1917000.000,,,,965000.000,,,,1469000.000,,,,4602000.000,,,,1295000.000,,,,1513000.000,,,,11953000.000,
CashAndCashEquivalentsPeriodIncreaseDecrease,-17973000.000,,,,7319000.000,,,,6095000.000,,,,-8961000.000,,,,24929000.000,,,,4643000.000,,,,-15799000.000,
CommonStockDividendsPerShareCashPaid,,,,,,,0.050,,0.080,0.080,0.080,,0.100,0.100,,,0.120,,,,0.130,0.130,0.130,,0.140,0.140
CommonStockDividendsPerShareDeclared,,0.050,0.050,,,,,,,,,,,,,,,,,,,,,,,
ComprehensiveIncomeNetOfTax,,10622000.000,7434000.000,,7809000.000,-7429000.000,-44264000.000,9137000.000,10712000.000,13469000.000,16983000.000,15925000.000,12518000.000,16841000.000,15827000.000,13692000.000,6448000.000,8454000.000,11637000.000,11893000.000,9042000.000,11390000.000,13807000.000,12792000.000,14295000.000,13997000.000
CostOfRevenue,40339000.000,42558000.000,40020000.000,35176000.000,37181000.000,38627000.000,39294000.000,39766000.000,37176000.000,41715000.000,42941000.000,42021000.000,37096000.000,40249000.000,41092000.000,40790000.000,40265000.000,41247000.000,44717000.000,44373000.000,42379000.000,49532000.000,52597000.000,51724000.000,54212000.000,54116000.000
