,2011-06-30,2011-12-31,2012-03-31,2012-09-30,2013-03-31,2013-08-13,2013-09-30,2014-03-27,2014-05-12,2014-06-30,2014-11-10,2015-03-30,2015-05-06,2015-07-23,2015-11-10,2016-03-23,2016-05-13
AccountsPayableAndAccruedLiabilitiesCurrentAndNoncurrent,30000.000,16000.000,6000.000,2000.000,3000.000,,6000.000,,,5000.000,,,,,,,
AccountsReceivableRelatedPartiesCurrent,,,,900000.000,900000.000,,,,,,,,,,,,
AccumulatedOtherComprehensiveIncomeLossNetOfTax,-10000.000,,36000.000,,,,,,,,,,,,,,
AllowanceForDoubtfulAccountsPremiumsAndOtherReceivables,84000.000,102000.000,102000.000,0.000,,,,,,,,,,,,,
AllowanceForLoanAndLeaseLossesRealEstate,1017000.000,1236000.000,718000.000,0.000,,,,,,,,,,,,,
AllowanceForNotesReceivable,358000.000,358000.000,,,,,,,,,,,,,,,
Assets,3809000.000,3275000.000,3187000.000,2845000.000,2595000.000,,2964000.000,,,2538000.000,,,,,,,
CashAndCashEquivalentsAtCarryingValue,232000.000,101000.000,45000.000,365000.000,231000.000,,288000.000,,,160000.000,,,,,,,
CertificatesOfDepositAtCarryingValue,,,,,,,38000.000,,,,,,,,,,
CommonUnitAuthorized,,,,,,,,,,10000000.000,,,,,,,
CommonUnitIssuanceValue,,,,,,,,,,1598000.000,,,,,,,
CommonUnitIssued,,,,,,,,,,2024424.000,,,,,,,
CommonUnitOutstanding,,,,,,,,,,2024424.000,,,,,,,
DeferredRevenue,985000.000,985000.000,985000.000,935000.000,935000.000,,935000.000,,,935000.000,,,,,,,
DueFromRelatedParties,975000.000,992000.000,966000.000,863000.000,932000.000,,928000.000,,,818000.000,,,,,,,
DueToRelatedPartiesCurrentAndNoncurrent,,,,,17000.000,,2000.000,,,,,,,,,,
EquityMethodInvestmentAggregateCost,,,,1049000.000,,,,,,,,,,,,,
EquityMethodInvestmentOwnershipPercentage,,,,,0.250,,,,,0.250,,,,,,,
EquityMethodInvestmentSummarizedFinancialInformationAssets,,,,,,,,,,4140000.000,,,,,,,
EquityMethodInvestmentSummarizedFinancialInformationCurrentAssets,,,,,,,,,,14000.000,,,,,,,
EquityMethodInvestmentSummarizedFinancialInformationLiabilities,,,,,,,,,,-23000.000,,,,,,,
EquityMethodInvestments,,,,1080000.000,1128000.000,,1014000.000,,,990000.000,,,,,,,
ImpairedFinancingReceivableRelatedAllowance,,,,,,,431000.000,,,,,,,,,,
InterestReceivable,2000.000,1000.000,,,,,,,,,,,,,,,
InvestmentOwnedBalanceShares,,,,,,,,,,63916.000,,,,,,,
InvestmentsInAffiliatesSubsidiariesAssociatesAndJointVentures,,,,,,,431000.000,,,,,,,,,,
Liabilities,1063000.000,1001000.000,991000.000,937000.000,955000.000,,943000.000,,,940000.000,,,,,,,
LiabilitiesAndStockholdersEquity,,,,,,,,,,2538000.000,,,,,,,
LoansAndLeasesReceivableAllowance,,,980000.000,873000.000,869000.000,,439000.000,,,,,,,,,,
LoansAndLeasesReceivableNetReportedAmount,,,,,,,,,,318000.000,,,,,,,
LoansReceivableNet,,,,300000.000,,,,,,,,,,,,,
MembersEquity,,,,,,,,,,1598000.000,,,,,,,
MortgageLoansOnRealEstateCommercialAndConsumerNet,1658000.000,1439000.000,1226000.000,,,,,,,,,,,,,,
NotesPayable,48000.000,,,,,,,,,,,,,,,,
NumberOfRealEstateProperties,,,,4.000,4.000,,,,,,,,,,,,
OtherAssets,1000.000,1000.000,7000.000,2000.000,4000.000,,6000.000,,,,,,,,,,
OtherMarketableSecuritiesCurrent,,,,,,,,,,570000.000,,,,,,,
OtherRealEstateAndForeclosedAssets,,,167000.000,,,,,,,,,,,,,,
RealEstateHeldforsale,782000.000,596000.000,596000.000,535000.000,300000.000,,297000.000,,,,,,,,,,
StockholdersEquityIncludingPortionAttributableToNoncontrollingInterest,,,,,,,,,,1598000.000,,,,,,,
