,2011-03-31,2011-06-30,2011-09-30,2011-12-31,2012-03-31,2012-06-30,2012-09-30,2012-12-31,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31
AdjustmentsToAdditionalPaidInCapitalSharebasedCompensationRequisiteServicePeriodRecognitionValue,1727000.000,,,,1657000.000,,,,1543000.000,,,,1440000.000,,,,1127000.000,,,,842000.000,,,,1713000.000
AmortizationOfDebtDiscountPremium,,,,,-78000.000,,,,-77000.000,,,,-77000.000,,,,-77000.000,,,,-77000.000,,,,
AmortizationOfDeferredLeasingFees,-671000.000,,,,,,,,,,,,,,,,,,,,,,,,
AntidilutiveSecuritiesExcludedFromComputationOfEarningsPerShareAmount,,4272124.000,2884314.000,,5134381.000,5337772.000,5423548.000,-10415849.000,5161802.000,5302613.000,4999298.000,-10324374.000,3349877.000,,,,,,,,177978.000,135875.000,225191.000,-436251.000,11491.000
AssetImpairmentCharges,,,,,,,7264000.000,,,,,,,,,,,,,,,,,,
AssetRetirementObligationAccretionExpense,387000.000,,,,413000.000,,,,376000.000,,,,374000.000,,,,372000.000,,,,406000.000,,,,455000.000
BusinessCombinationBargainPurchaseGainRecognizedAmount,,,,,,,,,,,,,,7628000.000,,,,,,,,,,,
CashAndCashEquivalentsPeriodIncreaseDecrease,-42140000.000,,,,-15306000.000,,,,-9001000.000,,,,-9427000.000,,,,30494000.000,,,,-37421000.000,,,,-56076000.000
CommonStockDividendsPerShareCashPaid,,,,,,,,,,,,,0.060,,,,,,,,,,,,
CommonStockDividendsPerShareDeclared,0.050,0.040,0.040,-0.000,,0.040,0.040,,,0.040,0.040,,,0.050,0.050,,0.080,0.060,0.060,0.060,0.310,0.070,0.070,0.070,0.170
ComprehensiveIncomeNetOfTax,-9051000.000,7894000.000,702000.000,-43050000.000,7818000.000,8604000.000,-367000.000,-222429000.000,-2024000.000,25254000.000,12892000.000,4952000.000,21516000.000,5012000.000,14477000.000,5832000.000,6729000.000,17866000.000,67814000.000,28165000.000,26089000.000,22360000.000,13415000.000,32001000.000,35890000.000
ComprehensiveIncomeNetOfTaxAttributableToNoncontrollingInterest,10000.000,105000.000,137000.000,80000.000,130000.000,81000.000,67000.000,136000.000,85000.000,211000.000,211000.000,286000.000,237000.000,177000.000,256000.000,163000.000,235000.000,859000.000,1522000.000,1160000.000,1674000.000,584000.000,2326000.000,2595000.000,4412000.000
ComprehensiveIncomeNetOfTaxIncludingPortionAttributableToNoncontrollingInterest,-9041000.000,7999000.000,839000.000,-42970000.000,7948000.000,8685000.000,-300000.000,-222293000.000,-1939000.000,25465000.000,13103000.000,5238000.000,21753000.000,5189000.000,14733000.000,5995000.000,6964000.000,18725000.000,69336000.000,29325000.000,27763000.000,22944000.000,15741000.000,34596000.000,40302000.000
CostOfGoodsAndServicesSold,82827000.000,71461000.000,75078000.000,90743000.000,92558000.000,89771000.000,103596000.000,94055000.000,93978000.000,102298000.000,90993000.000,86152000.000,88977000.000,87646000.000,84767000.000,94383000.000,76206000.000,89704000.000,103520000.000,106935000.000,87721000.000,94065000.000,110128000.000,99882000.000,115488000.000
CostOfGoodsSold,16890000.000,9249000.000,17137000.000,32796000.000,34627000.000,31818000.000,42130000.000,26771000.000,37041000.000,43657000.000,29637000.000,30212000.000,31943000.000,20324000.000,23040000.000,33836000.000,20625000.000,27182000.000,42019000.000,43927000.000,24035000.000,31822000.000,43647000.000,30719000.000,49452000.000
CostOfGoodsSoldElectric,65937000.000,62212000.000,57941000.000,57947000.000,57931000.000,57953000.000,61466000.000,67284000.000,56937000.000,58641000.000,61356000.000,55940000.000,57034000.000,67322000.000,61727000.000,60547000.000,55581000.000,62522000.000,61501000.000,63008000.000,63686000.000,62243000.000,66481000.000,69163000.000,66036000.000
DeferredIncomeTaxExpenseBenefit,145000.000,,,,4460000.000,,,,668000.000,,,,5896000.000,,,,4054000.000,,,,6643000.000,,,,
DeferredIncomeTaxesAndTaxCredits,,,,,,,,,,,,,,,,,,,,,,,,,6612000.000
DepreciationAndAmortization,,,,,,,,,23137000.000,,,,23417000.000,,,,25639000.000,,,,26181000.000,,,,27059000.000
DepreciationDepletionAndAmortization,23370000.000,,,,24744000.000,,,,,,,,,,,,,,,,,,,,
DerivativeGainOnDerivative,,,,,,4300000.000,,,,,,,,,,,,,,,,,,,
DerivativeInstrumentsNotDesignatedAsHedgingInstrumentsGainLossNet,,,,,,,,,-2577000.000,4380000.000,1623000.000,-2531000.000,-2600000.000,-84000.000,1530000.000,1929000.000,-934000.000,-886000.000,1238000.000,534000.000,1689000.000,-3912000.000,951000.000,-2670000.000,2019000.000
DiscontinuedOperationGainLossOnDisposalOfDiscontinuedOperationNetOfTax,,,,,,,,,,3646000.000,0.000,,,0.000,0.000,,,,,,,,,,
DiscontinuedOperationIncomeLossFromDiscontinuedOperationNetOfTaxPerBasicAndDilutedShare,,,,,,,,,,0.090,,,,,,,,,,,,,,,
DiscontinuedOperationTaxEffectOfDiscontinuedOperation,0.000,,,,,,,,,,,,,,,,,,,,,,,,
DiscontinuedOperationTaxEffectOfIncomeLossFromDiscontinuedOperationDuringPhaseOutPeriod,,0.000,0.000,,,,,,,,,,,,,,,,,,,,,,
DiscontinuedOperationTaxEffectOfIncomeLossFromDisposalOfDiscontinuedOperation,,0.000,0.000,,,,,,,,,,,,,,,,,,,,,,
DividendsCommonStock,,1800000.000,,,,,,,,,,,,,,,3898000.000,,,,15472000.000,,,,8448000.000
DividendsCommonStockCash,2290000.000,,,,,,,,,,,,2727000.000,,,,,,,,,,,,
EarningsPerShareBasic,,,,,,,,,,,0.290,,0.470,0.200,0.370,0.150,10267.000,0.290,1.410,-10266.240,0.600,0.490,0.240,0.570,0.710
EarningsPerShareBasicAndDiluted,,0.180,0.020,,0.170,0.190,-0.010,,-0.040,0.550,,,,,,,0.210,,,,,,,,
EarningsPerShareDiluted,,,,,,,,,,,0.280,,,,0.360,,,0.280,1.470,,0.590,0.490,0.240,0.550,0.700
EffectiveIncomeTaxRateContinuingOperations,,0.138,0.397,,0.401,0.327,0.670,-1.381,1.790,0.213,0.281,-2.019,0.223,0.345,0.267,-0.513,0.331,,,,0.230,,,,0.208
EffectiveIncomeTaxRateReconciliationAtFederalStatutoryIncomeTaxRate,,0.350,0.350,,0.350,,,,0.350,,0.350,,0.350,0.350,0.350,-0.700,0.350,,,,0.350,,,,0.350
ElectricUtilityRevenue,78268000.000,81190000.000,86815000.000,77576000.000,82247000.000,85011000.000,81452000.000,78819000.000,71102000.000,87713000.000,88994000.000,81938000.000,94817000.000,91692000.000,102506000.000,93286000.000,89953000.000,90926000.000,97245000.000,97796000.000,107868000.000,104001000.000,109795000.000,114628000.000,115776000.000
EquityMethodInvestmentRealizedGainLossOnDisposal,,3141000.000,2344000.000,,2517000.000,2589000.000,2311000.000,2710000.000,3532000.000,5783000.000,5027000.000,5603000.000,6717000.000,6130000.000,5487000.000,5809000.000,5552000.000,4731000.000,8634000.000,6514000.000,4398000.000,4519000.000,3463000.000,4123000.000,6157000.000
ExplorationAbandonmentAndImpairmentExpense,,,,,768000.000,1151000.000,,,,,,,,8107000.000,8100000.000,,174000.000,,185000.000,,557000.000,863000.000,1294000.000,303000.000,0.000
ForeignCurrencyTransactionGainLossBeforeTax,517000.000,596000.000,-2659000.000,196000.000,14000.000,-1756000.000,615000.000,1369000.000,1682000.000,904000.000,1258000.000,1241000.000,-638000.000,-55000.000,-2946000.000,-2200000.000,-1366000.000,-571000.000,1296000.000,-981000.000,1962000.000,-4332000.000,-222000.000,-2942000.000,1338000.000
GainLossOnInterestRateDerivativeInstrumentsNotDesignatedAsHedgingInstruments,,,-11645000.000,,,,,,,,,,,,,,,,,,,,,,
GainLossOnPriceRiskDerivativeInstrumentsNotDesignatedAsHedgingInstruments,,,,,,,,,,,,,2400000.000,300000.000,4000000.000,-1000000.000,,100000.000,400000.000,,-100000.000,-3900000.000,-1000000.000,2600000.000,
GainLossOnSaleOfEquityMethodInvestments,2139000.000,,,,,,,,,,,,,,,,,,,,,,,,
GainLossOnSaleOfOtherAssets,,,,,641000.000,,,,372000.000,,,,-17000.000,,,,-140000.000,,,,564000.000,,,,947000.000
GainLossOnSaleOfPropertyPlantEquipment,,,,,,,,,,,,,,7628000.000,,,,,,,,,,,
GeneralAndAdministrativeExpense,7007000.000,7479000.000,6269000.000,7130000.000,7314000.000,6793000.000,6208000.000,7952000.000,6650000.000,7134000.000,6546000.000,8858000.000,7596000.000,6072000.000,7179000.000,7767000.000,10204000.000,7443000.000,7950000.000,9185000.000,8749000.000,8783000.000,19093000.000,10085000.000,9949000.000
GrossProfit,14993000.000,33153000.000,35763000.000,32991000.000,39794000.000,40066000.000,32541000.000,22027000.000,27732000.000,50381000.000,39756000.000,41949000.000,53459000.000,39957000.000,55475000.000,54860000.000,44025000.000,50783000.000,59332000.000,64139000.000,63873000.000,65796000.000,74489000.000,66637000.000,74410000.000
ImpairmentOfInvestments,207000.000,,,,,,,,,,,,,,,,,,,,,,,,
IncomeLossFromContinuingOperations,,,,,,,,,,21390000.000,13143000.000,,21789000.000,9313000.000,16770000.000,7143000.000,,,,,30945000.000,24933000.000,14406000.000,,
IncomeLossFromContinuingOperationsBeforeIncomeTaxesExtraordinaryItemsNoncontrollingInterest,,,,,,,,,,,,,,,,,,,,,41391000.000,33967000.000,29047000.000,,
IncomeLossFromContinuingOperationsBeforeIncomeTaxesMinorityInterestAndIncomeLossFromEquityMethodInvestments,-7967000.000,7300000.000,769000.000,6668000.000,13622000.000,13188000.000,2209000.000,-236013000.000,-680000.000,27161000.000,18502000.000,6153000.000,28306000.000,14394000.000,24113000.000,19023000.000,16501000.000,22313000.000,38583000.000,36202000.000,41391000.000,33967000.000,29047000.000,36683000.000,52220000.000
IncomeLossFromContinuingOperationsIncludingPortionAttributableToNoncontrollingInterest,-8965000.000,8238000.000,1003000.000,-43000000.000,,,,,,,,,,,,,,,,,,,,,39735000.000
IncomeLossFromContinuingOperationsPerBasicAndDilutedShare,,0.180,0.020,,,,,,,0.460,,,,,,,,,,,,,,,
IncomeLossFromContinuingOperationsPerBasicShare,,,,,,,,,,,0.290,,,,0.370,,,,,,,,,,
IncomeLossFromContinuingOperationsPerDilutedShare,,,,,,,,,,,0.280,,0.470,0.200,0.360,0.150,,,,,,,,,
IncomeLossFromDiscontinuedOperationsNetOfTax,,,,,,,,,,4117000.000,,,,,,,,,,,,,,,
IncomeLossFromDiscontinuedOperationsNetOfTaxAttributableToReportingEntity,,,,,,,,,,4480000.000,,,,,,,,,,,,,,,
IncomeLossFromEquityMethodInvestments,-412000.000,-69000.000,-71000.000,-407000.000,-140000.000,-157000.000,-1245000.000,-980000.000,,9000.000,-158000.000,,-197000.000,-114000.000,-899000.000,-2003000.000,-775000.000,-984000.000,-3133000.000,-616000.000,-937000.000,-1144000.000,-2653000.000,-3001000.000,-1599000.000
IncomeLossFromEquityMethodInvestmentsNetOfDividendsOrDistributions,,,,,,,,,,,,,-197000.000,,,,-775000.000,,,,-937000.000,,,,-1600000.000
IncomeTaxExpenseBenefit,586000.000,-1007000.000,-305000.000,49261000.000,5457000.000,4309000.000,1479000.000,-14745000.000,1217000.000,5780000.000,5201000.000,1354000.000,6320000.000,4967000.000,6444000.000,9877000.000,5459000.000,6056000.000,-38211000.000,11438000.000,9509000.000,7890000.000,11988000.000,2450000.000,10886000.000
IncomeTaxReconciliationTaxExemptIncome,,,,,,,,,951000.000,444000.000,495000.000,,1019000.000,1098000.000,895000.000,,1019000.000,880000.000,602000.000,,1100000.000,1130000.000,600000.000,,900000.000
IncreaseDecreaseInAccountsPayableAndAccruedLiabilities,-3184000.000,,,,4877000.000,,,,-14765000.000,,,,-7725000.000,,,,-4903000.000,,,,-4846000.000,,,,681000.000
IncreaseDecreaseInBillingInExcessOfCostOfEarnings,12223000.000,,,,-949000.000,,,,-3659000.000,,,,-4086000.000,,,,33137000.000,,,,,,,,-14035000.000
IncreaseDecreaseInDepositOtherAssets,132000.000,,,,169000.000,,,,2981000.000,,,,1229000.000,,,,79000.000,,,,-80000.000,,,,557000.000
IncreaseDecreaseInDueFromRelatedPartiesCurrent,29000.000,,,,,,,,,,,,,,,,,,,,,,,,
IncreaseDecreaseInInventories,2016000.000,,,,4659000.000,,,,-2411000.000,,,,382000.000,,,,356000.000,,,,-1279000.000,,,,5800000.000
IncreaseDecreaseInOtherNoncurrentLiabilities,,,,,-232000.000,,,,-231000.000,,,,765000.000,,,,916000.000,,,,317000.000,,,,-1553000.000
IncreaseDecreaseInOtherOperatingCapitalNet,231000.000,,,,-137000.000,,,,53000.000,,,,152000.000,,,,513000.000,,,,,,,,
IncreaseDecreaseInOtherOperatingLiabilities,-257000.000,,,,,,,,,,,,,,,,,,,,,,,,
IncreaseDecreaseInPrepaidDeferredExpenseAndOtherAssets,-1138000.000,,,,1191000.000,,,,144000.000,,,,4074000.000,,,,-1189000.000,,,,1808000.000,,,,-6873000.000
IncreaseDecreaseInReceivables,14367000.000,,,,-9086000.000,,,,-10571000.000,,,,-43118000.000,,,,6201000.000,,,,21925000.000,,,,-19092000.000
IncreaseDecreaseInRestrictedCash,29920000.000,,,,-376000.000,,,,48350000.000,,,,23341000.000,,,,22282000.000,,,,14626000.000,,,,25617000.000
IncreaseDecreaseInRestructuringReserve,,,,,1127000.000,,,,614000.000,,,,341000.000,,,,-1900000.000,,,,-205000.000,,,,930000.000
IncreaseDecreaseInUnbilledReceivables,,,,,4652000.000,,,,522000.000,,,,6572000.000,,,,-20367000.000,,,,4777000.000,,,,4352000.000
IncrementalCommonSharesAttributableToShareBasedPaymentArrangements,,12000.000,9000.000,,6000.000,7000.000,,,,17000.000,56000.000,,181000.000,357000.000,412000.000,-600000.000,835000.000,1719000.000,2090000.000,-4019000.000,609000.000,681000.000,690000.000,-1309000.000,811000.000
InterestCostsCapitalized,,,,,,,,,,1699000.000,1831000.000,,452000.000,435000.000,846000.000,1473000.000,947000.000,973000.000,1137000.000,1018000.000,460000.000,308000.000,1154000.000,1365000.000,1264000.000
InterestExpense,13080000.000,17442000.000,23909000.000,15028000.000,14878000.000,14263000.000,15400000.000,19528000.000,15863000.000,17504000.000,18459000.000,21950000.000,20518000.000,22072000.000,22494000.000,19570000.000,17828000.000,18859000.000,17748000.000,18142000.000,16023000.000,18401000.000,17137000.000,15828000.000,14923000.000
InterestExpenseOther,,14180000.000,14266000.000,,16468000.000,16199000.000,16301000.000,20238000.000,15843000.000,16166000.000,16811000.000,18801000.000,18391000.000,18838000.000,19910000.000,18308000.000,16895000.000,17025000.000,16510000.000,16602000.000,15625000.000,15863000.000,15726000.000,14113000.000,14175000.000
InvestmentIncomeInterest,135000.000,716000.000,438000.000,138000.000,388000.000,336000.000,280000.000,197000.000,41000.000,87000.000,742000.000,462000.000,111000.000,90000.000,35000.000,76000.000,9000.000,44000.000,53000.000,191000.000,320000.000,245000.000,266000.000,140000.000,244000.000
LiabilitiesAssumed,325000.000,,,,,,,,,,,,,,,,,,,,,,,,
LiabilitiesAssumed1,,,,,513000.000,,,,,,,,,,,,,,,,3768000.000,,,,
LossContingencyDamagesSoughtValue,,,,,3100000.000,,,,,,,,,,,,,,,,,,,,
MinorityInterestDecreaseFromDistributionsToNoncontrollingInterestHolders,,,,,,,,,,,,,,,,,,,,,,,,,6807000.000
MinorityInterestDecreaseFromRedemptions,,,,,,,,,189000.000,,,,140000.000,,,,228000.000,,,,2869000.000,,,,
MinorityInterestIncreaseFromStockIssuance,4413000.000,,,,,,,,4906000.000,,,,,,,,,,,,,,,,
MinorityInterestPeriodIncreaseDecrease,,,,,-212000.000,,,,,,,,,,,,,,,,,,,,
NetCashProvidedByUsedInFinancingActivities,52718000.000,,,,5153000.000,,,,71027000.000,,,,-42180000.000,,,,-5396000.000,,,,-19845000.000,,,,1199000.000
NetCashProvidedByUsedInFinancingActivitiesContinuingOperations,52718000.000,,,,5153000.000,,,,71027000.000,,,,-42180000.000,,,,-5396000.000,,,,-19845000.000,,,,1199000.000
NetCashProvidedByUsedInInvestingActivities,-107924000.000,,,,-62333000.000,,,,-98244000.000,,,,-35323000.000,,,,-47257000.000,,,,-44620000.000,,,,-128738000.000
NetCashProvidedByUsedInInvestingActivitiesContinuingOperations,-107924000.000,,,,-62333000.000,,,,-98244000.000,,,,-35323000.000,,,,-47257000.000,,,,-44620000.000,,,,-128738000.000
NetCashProvidedByUsedInOperatingActivities,13066000.000,,,,41874000.000,,,,18216000.000,,,,68076000.000,,,,83147000.000,,,,27044000.000,,,,71463000.000
NetCashProvidedByUsedInOperatingActivitiesContinuingOperations,13066000.000,,,,41874000.000,,,,18216000.000,,,,68076000.000,,,,83147000.000,,,,27044000.000,,,,71463000.000
NetIncomeLoss,-8975000.000,8133000.000,866000.000,-43080000.000,7895000.000,8641000.000,-582000.000,-222384000.000,-1982000.000,25185000.000,12950000.000,5085000.000,21552000.000,9136000.000,16514000.000,6980000.000,10032000.000,14414000.000,72139000.000,22988000.000,29271000.000,24349000.000,12080000.000,28230000.000,35312000.000
NetIncomeLossAttributableToNoncontrollingInterest,10000.000,105000.000,137000.000,80000.000,130000.000,81000.000,67000.000,136000.000,85000.000,322000.000,193000.000,193000.000,237000.000,177000.000,256000.000,163000.000,235000.000,859000.000,1522000.000,1160000.000,1674000.000,584000.000,2326000.000,3002000.000,4423000.000
NoncontrollingInterestIncreaseFromSubsidiaryEquityIssuance,,,,,,,,,,,,,257000.000,,,,,,,,,,,,
NumberOfReportableSegments,,,,,,,,,,,,,2.000,,,,2.000,,,,2.000,,,,2.000
OperatingIncomeLoss,3119000.000,19374000.000,24208000.000,17306000.000,25742000.000,25992000.000,14188000.000,-221007000.000,8511000.000,37862000.000,29797000.000,20788000.000,42571000.000,22330000.000,43788000.000,34801000.000,29851000.000,38643000.000,46479000.000,49088000.000,50543000.000,51887000.000,48223000.000,51229000.000,59496000.000
OtherComprehensiveIncomeLossDerivativesQualifyingAsHedgesNetOfTax,,,,,,,,,,,,,,,-933000.000,,23000.000,23000.000,22000.000,23000.000,21000.000,22000.000,22000.000,22000.000,22000.000
OtherComprehensiveIncomeLossDerivativesQualifyingAsHedgesTax,,,,,,,,,,,,,,,,,14000.000,,,,,,,,
OtherComprehensiveIncomeLossForeignCurrencyTransactionAndTranslationAdjustmentNetOfTax,,,,,,,,,,,,,,,,,,,,,,,,,78000.000
OtherComprehensiveIncomeLossReclassificationAdjustmentFromAOCIOnDerivativesNetOfTax,,,,,,,,,,,,,,36000.000,35000.000,,30000.000,31000.000,29000.000,28000.000,24000.000,24000.000,24000.000,24000.000,24000.000
OtherComprehensiveIncomeLossReclassificationAdjustmentFromAOCIOnDerivativesTax,,,,,,,,,,,,,,,,,19000.000,,,,,,,,
