,2011-09-30,2012-03-31,2012-09-30,2013-03-31,2013-06-30,2013-09-30,2013-12-31
AdjustmentsToAdditionalPaidInCapitalReallocationOfMinorityInterest,,,,8900000.000,,,
AllocatedShareBasedCompensationExpense,,,2582000.000,,,,
AmortizationOfDebtDiscountPremium,,474000.000,,474000.000,,,
AmortizationOfFinancingCosts,,1247000.000,,1533000.000,,,
AssetImpairmentCharges,0.000,,,,,,
BusinessAcquisitionProFormaEarningsPerShareBasic,,,,-0.020,,,
BusinessAcquisitionsProFormaNetIncomeLoss,,,,1713000.000,,,
BusinessAcquisitionsProFormaRevenue,,,,438369000.000,,,
CashAndCashEquivalentsPeriodIncreaseDecrease,,-3553000.000,,11310000.000,,,
CommonStockDividendsPerShareCashPaid,,,,0.330,,,
ComprehensiveIncomeNetOfTax,-1462000.000,-773000.000,-11596000.000,-2951000.000,-4598000.000,-11375000.000,-10851000.000
ComprehensiveIncomeNetOfTaxAttributableToNoncontrollingInterest,191000.000,3825000.000,-3669000.000,-2271000.000,-6210000.000,-62610000.000,-13005000.000
ComprehensiveIncomeNetOfTaxIncludingPortionAttributableToNoncontrollingInterest,-1271000.000,3052000.000,-15265000.000,-5222000.000,-10808000.000,-73985000.000,-23856000.000
ConsolidationLessThanWhollyOwnedSubsidiaryParentOwnershipInterestChangesIssuanceOfEquityBySubsidiaryToNoncontrollingInterests,,,,2528000.000,,,
CostOfPurchasedOilAndGas,,,307223000.000,341022000.000,359093000.000,368349000.000,478523000.000
CostsAndExpenses,,,,,448859000.000,531476000.000,
DeferredIncomeTaxExpenseBenefit,,-738000.000,,-1781000.000,,,
DepreciationAndAmortization,31930000.000,32196000.000,45078000.000,33745000.000,34673000.000,33411000.000,38456000.000
DistributionMadeToLimitedPartnerDistributionsPaidPerUnit,,,,,,0.330,
DistributionMadeToMemberOrLimitedPartnerDistributionsDeclaredPerUnit,,,,,0.330,,
DistributionMadeToMemberOrLimitedPartnerDistributionsPaidPerUnit,,,,,0.330,,
DividendsCommonStockCash,,-5366000.000,,-5846000.000,,,
EarningsPerShareBasic,-0.040,-0.020,-0.090,-0.060,-0.090,-0.230,-0.220
EarningsPerShareBasicAndDiluted,,,,-0.060,,,
EarningsPerShareDiluted,-0.040,-0.020,-0.090,-0.060,-0.090,-0.230,-0.220
EmployeeServiceShareBasedCompensationTaxBenefitFromCompensationExpense,,,459000.000,1157000.000,690000.000,686000.000,702000.000
EquityMethodInvestmentDividendsOrDistributions,,,,3328000.000,,,
GainLossOnDerivativeInstrumentsNetPretax,-563000.000,-2169000.000,-759000.000,-472000.000,445000.000,-1634000.000,-643000.000
GainLossOnDispositionOfAssets,,,,,,270000.000,
GainLossOnDispositionOfProperty,-397000.000,98000.000,-109000.000,-11000.000,-84000.000,,
GainsLossesOnExtinguishmentOfDebt,0.000,,,,,,
GeneralAndAdministrativeExpense,14331000.000,15606000.000,17349000.000,18973000.000,18592000.000,16364000.000,26064000.000
ImpairmentOfIntangibleAssetsExcludingGoodwill,,,,,,72576000.000,
